Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
TS047_RoL_RNA_258_1	(1, 39.5735503325172)	(2, 39.46945284900558)	(3, 39.51287660519743)	(4, 39.522231575490004)	(5, 39.57463679495477)	(6, 39.52534130208992)	(7, 39.584293210595874)	(8, 39.52311163813056)	(9, 39.52334602819773)	(10, 39.51868576199813)	(12, 39.51677096961444)	(14, 39.52076402059371)	(16, 39.61941311078667)	(18, 39.569528418942284)	(20, 39.62748803054087)	(22, 39.624755962122094)	(24, 39.621957751323905)	(26, 39.603187899292294)	(28, 39.50308687247315)	(30, 39.599221142765074)	(32, 39.607875434914504)	(34, 39.53798883002407)	(36, 39.5841519384152)	(38, 39.57889690649685)	(40, 39.578047578445315)	(42, 39.5734498006001)	(44, 39.581347714497305)	(46, 39.57398139969732)	(48, 39.57328539018302)	(50, 39.56749394638156)	(52, 39.57424292145594)	(54, 39.55964675062096)	(56, 39.566833081371186)	(58, 39.55317522067287)	(60, 39.56227428957358)	(62, 39.554014277186674)	(64, 39.51310184224282)	(66, 39.55441174525647)	(68, 39.54803530196595)	(70, 39.54413368990886)	(72, 39.54175100986832)	(74, 39.483464438228836)	(76, 39.53376507592644)	(78, 39.46210181273227)	(80, 39.52026699511839)	(82, 39.51404592808065)	(84, 39.51033666140761)	(86, 39.500795176659835)	(88, 39.49660812256808)	(90, 39.48823830487173)	(92, 39.4930590945073)	(94, 39.4919202195145)	(96, 39.49305729348097)	(98, 39.489176573578746)	(100, 39.41658892686257)
TS047_RoL_RNA_258_2	(1, 39.407988718935016)	(2, 39.336795049590755)	(3, 39.40309740026143)	(4, 39.4313612013515)	(5, 39.47781200285743)	(6, 39.44978486746626)	(7, 39.47002645990783)	(8, 39.43055577943136)	(9, 39.47742241470695)	(10, 39.462204506850696)	(12, 39.45409536907049)	(14, 39.47146663136909)	(16, 39.467351227257666)	(18, 39.46756020610397)	(20, 39.46467645534743)	(22, 39.45926772121521)	(24, 39.450680900895975)	(26, 39.467625744711704)	(28, 39.47397461242251)	(30, 39.44144768431319)	(32, 39.462203262795825)	(34, 39.451857456336825)	(36, 39.437215869876006)	(38, 39.430474677298136)	(40, 39.434049889155595)	(42, 39.42199912351714)	(44, 39.432040489688916)	(46, 39.41358473494509)	(48, 39.39975578570795)	(50, 39.41122563415405)	(52, 39.41431292824036)	(54, 39.4040466666127)	(56, 39.40230893548703)	(58, 39.34157622660889)	(60, 39.389598934137496)	(62, 39.3860108655245)	(64, 39.38596016728887)	(66, 39.367317529260085)	(68, 39.35178502573321)	(70, 39.34904787243749)	(72, 39.35787939752913)	(74, 39.35247420391437)	(76, 39.24707846703242)	(78, 39.34263785404089)	(80, 39.33499530675501)	(82, 39.33363072469581)	(84, 39.33267174202848)	(86, 39.3181252777191)	(88, 39.31950164427694)	(90, 39.24909524849128)	(92, 39.312634142207365)	(94, 39.29722344012902)	(96, 39.30467402491935)	(98, 39.29826907328879)	(100, 39.36541761877589)
TS047_RoL_RNA_262_1	(1, 39.59552520774922)	(2, 39.47722092376786)	(3, 39.507816806520005)	(4, 39.5285917980804)	(5, 39.58592617351551)	(6, 39.52161464016679)	(7, 39.57742077585395)	(8, 39.53465440458391)	(9, 39.52547731585629)	(10, 39.52767244788343)	(12, 39.51545487561614)	(14, 39.52193066462364)	(16, 39.62034981904401)	(18, 39.57875539498397)	(20, 39.63122920607005)	(22, 39.63417932690301)	(24, 39.630208718660015)	(26, 39.610471878765196)	(28, 39.50866524558807)	(30, 39.60242306817505)	(32, 39.61498879193464)	(34, 39.54637315694937)	(36, 39.59637134751348)	(38, 39.59182463749285)	(40, 39.58903180207079)	(42, 39.58831220269277)	(44, 39.59512487635156)	(46, 39.58905599731476)	(48, 39.5871374605109)	(50, 39.58337457770797)	(52, 39.59099630090233)	(54, 39.57559797575859)	(56, 39.58196393719654)	(58, 39.56884783325076)	(60, 39.57553421640317)	(62, 39.56811675435062)	(64, 39.528114459398566)	(66, 39.5722784481861)	(68, 39.56546069399002)	(70, 39.56109673252702)	(72, 39.55698775847782)	(74, 39.499685487594036)	(76, 39.55143631513886)	(78, 39.480133219344424)	(80, 39.53761246453722)	(82, 39.530199070944775)	(84, 39.529234006442046)	(86, 39.51914267087781)	(88, 39.51519763271773)	(90, 39.50815500916332)	(92, 39.513560915773034)	(94, 39.512993399100594)	(96, 39.51186962566447)	(98, 39.50931871359853)	(100, 39.42844237353936)
TS047_RoL_RNA_262_2	(1, 39.390109797634466)	(2, 39.327257790969576)	(3, 39.42477053105323)	(4, 39.435982583602865)	(5, 39.47806599708985)	(6, 39.45830640101139)	(7, 39.47555435377241)	(8, 39.43600873351391)	(9, 39.482745440213584)	(10, 39.468880701741206)	(12, 39.46111278720913)	(14, 39.4839639147919)	(16, 39.47892988304731)	(18, 39.47776638587504)	(20, 39.47571706525504)	(22, 39.471920419243816)	(24, 39.46342499412795)	(26, 39.479030676266404)	(28, 39.48288530926754)	(30, 39.44547307325561)	(32, 39.47327276907715)	(34, 39.462781052123034)	(36, 39.4552289385944)	(38, 39.44703718330885)	(40, 39.44907781822583)	(42, 39.43734345838343)	(44, 39.44682751516858)	(46, 39.428153647346264)	(48, 39.410566906804775)	(50, 39.42138616799606)	(52, 39.425206514267785)	(54, 39.411712976213536)	(56, 39.41112163118251)	(58, 39.34870123878879)	(60, 39.40088801422982)	(62, 39.3964126523057)	(64, 39.39610449568691)	(66, 39.37430499026378)	(68, 39.359775926559564)	(70, 39.35953655990525)	(72, 39.366888367189915)	(74, 39.36158319330394)	(76, 39.25274646682692)	(78, 39.349037386185344)	(80, 39.34123795525129)	(82, 39.345078329274585)	(84, 39.34329404333908)	(86, 39.32654572180063)	(88, 39.3286215689552)	(90, 39.25618693938681)	(92, 39.324450349460214)	(94, 39.306060873734026)	(96, 39.31301533558897)	(98, 39.30482668133742)	(100, 39.37024404300093)
TS047_RoL_RNA_286_1	(1, 39.57838008389308)	(2, 39.48068464151469)	(3, 39.5264400022084)	(4, 39.555383437557424)	(5, 39.6132828686472)	(6, 39.542205360735444)	(7, 39.58666962445343)	(8, 39.54137319503494)	(9, 39.53689533588535)	(10, 39.53691012216929)	(12, 39.53133076436224)	(14, 39.538700693456846)	(16, 39.63882529969751)	(18, 39.58798178790896)	(20, 39.641758380341756)	(22, 39.644091788889675)	(24, 39.64040314726719)	(26, 39.62193267013404)	(28, 39.51698561596663)	(30, 39.61225862953332)	(32, 39.62320227522738)	(34, 39.5571346044219)	(36, 39.5989192049104)	(38, 39.59578723882376)	(40, 39.59488824986758)	(42, 39.59232441909799)	(44, 39.597019284490344)	(46, 39.591343626838)	(48, 39.59185158017205)	(50, 39.58542642413131)	(52, 39.59326403318035)	(54, 39.57879839614986)	(56, 39.58369885881355)	(58, 39.56976053651418)	(60, 39.57705351240513)	(62, 39.57137932712516)	(64, 39.53115817373836)	(66, 39.570674532548935)	(68, 39.562682686564386)	(70, 39.55796738521271)	(72, 39.55349452142813)	(74, 39.4952339218389)	(76, 39.54963409479502)	(78, 39.47796606907455)	(80, 39.531573942138)	(82, 39.52561534406464)	(84, 39.52458614811172)	(86, 39.51336502719717)	(88, 39.508425222634685)	(90, 39.4977740049067)	(92, 39.503685484561586)	(94, 39.5016339363401)	(96, 39.502621690799366)	(98, 39.49655043431972)	(100, 39.41404305136924)
TS047_RoL_RNA_286_2	(1, 39.38600464710645)	(2, 39.350736657038226)	(3, 39.44266362026819)	(4, 39.46034881082305)	(5, 39.502566195351214)	(6, 39.46428975297406)	(7, 39.49498480649703)	(8, 39.44953463152402)	(9, 39.494628345759445)	(10, 39.474142108351586)	(12, 39.46855909372162)	(14, 39.49208756930226)	(16, 39.48771114724035)	(18, 39.48624507923799)	(20, 39.48264645712237)	(22, 39.47756319008265)	(24, 39.468192971113496)	(26, 39.48629969284076)	(28, 39.489245328667465)	(30, 39.44300203405656)	(32, 39.464213114633594)	(34, 39.45493998421584)	(36, 39.45703729184593)	(38, 39.4488790583265)	(40, 39.44958249034238)	(42, 39.44455199494864)	(44, 39.453501989225686)	(46, 39.43921243254071)	(48, 39.42130510879639)	(50, 39.42819966099472)	(52, 39.43156799737851)	(54, 39.418566291149716)	(56, 39.42079409286532)	(58, 39.35521394603969)	(60, 39.4052387845684)	(62, 39.40422321620217)	(64, 39.40353278976072)	(66, 39.381859008392915)	(68, 39.369400805517046)	(70, 39.36844967697776)	(72, 39.37476520087372)	(74, 39.36646216581126)	(76, 39.25774469443333)	(78, 39.351966433841255)	(80, 39.34379571065119)	(82, 39.347437312353335)	(84, 39.34374428595907)	(86, 39.327842619664096)	(88, 39.33098792046377)	(90, 39.25819091103449)	(92, 39.327823162937406)	(94, 39.30724359912274)	(96, 39.31569497706012)	(98, 39.30790237781097)	(100, 39.3695977250365)
TS047_RoL_RNA_288_1	(1, 39.58644650482033)	(2, 39.50052952342736)	(3, 39.51594602236133)	(4, 39.52007648027247)	(5, 39.57046834707291)	(6, 39.50740918210946)	(7, 39.57803244471108)	(8, 39.513451335405335)	(9, 39.52007071887073)	(10, 39.51723244994305)	(12, 39.51513483256685)	(14, 39.515737521903546)	(16, 39.61757224418238)	(18, 39.567371126493796)	(20, 39.62896371796195)	(22, 39.62796225668037)	(24, 39.62300094000588)	(26, 39.60303163611673)	(28, 39.498064630630985)	(30, 39.59903736926134)	(32, 39.60855545970371)	(34, 39.53809849659051)	(36, 39.58390961918562)	(38, 39.581126598134745)	(40, 39.58218233551597)	(42, 39.57802059386029)	(44, 39.58326108124052)	(46, 39.577502380534646)	(48, 39.57796876917831)	(50, 39.5738919117045)	(52, 39.581345914191644)	(54, 39.56367401957333)	(56, 39.56926949922821)	(58, 39.55762016477766)	(60, 39.565682307773514)	(62, 39.5581534824693)	(64, 39.513084386022776)	(66, 39.55730943580039)	(68, 39.55097454866231)	(70, 39.547201959934675)	(72, 39.544460430065435)	(74, 39.48348623190995)	(76, 39.5367468580131)	(78, 39.46424249133578)	(80, 39.52411143576195)	(82, 39.51817376938314)	(84, 39.516219979785376)	(86, 39.503462659839336)	(88, 39.50135319757075)	(90, 39.4931705817635)	(92, 39.50046364495162)	(94, 39.500162862241446)	(96, 39.5002077955903)	(98, 39.49562395155678)	(100, 39.415155730493936)
TS047_RoL_RNA_288_2	(1, 39.3705160966363)	(2, 39.30436196894036)	(3, 39.3948535033196)	(4, 39.42915797930979)	(5, 39.467992162780774)	(6, 39.44017253373953)	(7, 39.462321853467856)	(8, 39.42177918080886)	(9, 39.46946381164296)	(10, 39.454661602705954)	(12, 39.44600517443948)	(14, 39.46998630849589)	(16, 39.46266372259038)	(18, 39.46027289657937)	(20, 39.45681238621218)	(22, 39.453557634038894)	(24, 39.443436268412256)	(26, 39.46173680529026)	(28, 39.46427743390943)	(30, 39.42167529768489)	(32, 39.44558780355801)	(34, 39.43786712953872)	(36, 39.423336919399155)	(38, 39.41122054228527)	(40, 39.41904956175739)	(42, 39.408910337358265)	(44, 39.41855881104981)	(46, 39.39763213935526)	(48, 39.38287125634161)	(50, 39.397800815800395)	(52, 39.399450929664155)	(54, 39.38550182428668)	(56, 39.38568269810362)	(58, 39.32183008784809)	(60, 39.37324075725485)	(62, 39.37125807212976)	(64, 39.36927246308841)	(66, 39.348581492068504)	(68, 39.3335706179588)	(70, 39.33301319545059)	(72, 39.33917081057156)	(74, 39.33306224560131)	(76, 39.21983269029135)	(78, 39.318271760647306)	(80, 39.311705002853195)	(82, 39.31449587015619)	(84, 39.312571625020986)	(86, 39.295172229561246)	(88, 39.29963861491123)	(90, 39.229795244628946)	(92, 39.29445139569842)	(94, 39.275322021742724)	(96, 39.28513374117722)	(98, 39.27646918981303)	(100, 39.34522646900809)
TS047_RoL_RNA_289_1	(1, 39.575745393193046)	(2, 39.5055652915)	(3, 39.51613167509988)	(4, 39.54418477835318)	(5, 39.58134986841227)	(6, 39.51735298069085)	(7, 39.573467363522546)	(8, 39.54272358993422)	(9, 39.527305150837535)	(10, 39.523344578527755)	(12, 39.52265255811002)	(14, 39.52367163153127)	(16, 39.62355612445488)	(18, 39.57033200660371)	(20, 39.6291638664296)	(22, 39.62753580350194)	(24, 39.62634759263271)	(26, 39.60472257698416)	(28, 39.501782324926594)	(30, 39.59722830083429)	(32, 39.608908088226755)	(34, 39.541697490001184)	(36, 39.58379708653082)	(38, 39.58302822035942)	(40, 39.58319885257568)	(42, 39.57708020924865)	(44, 39.581999730847286)	(46, 39.57685525705652)	(48, 39.57881622737168)	(50, 39.571137558440554)	(52, 39.57837592675606)	(54, 39.56209345135062)	(56, 39.56853349840344)	(58, 39.556366306299324)	(60, 39.56376601649261)	(62, 39.556691976749605)	(64, 39.5162953252357)	(66, 39.55801797664216)	(68, 39.55228090336397)	(70, 39.54877055677038)	(72, 39.54212205906519)	(74, 39.48163924136743)	(76, 39.536852043031686)	(78, 39.4661212038605)	(80, 39.523344003874506)	(82, 39.51745923905233)	(84, 39.5151450615325)	(86, 39.50524144072021)	(88, 39.50194719951661)	(90, 39.49358492938308)	(92, 39.49649738548834)	(94, 39.49692417220897)	(96, 39.5006107554661)	(98, 39.49493551010801)	(100, 39.41387021403888)
TS047_RoL_RNA_289_2	(1, 39.411703189508586)	(2, 39.33778808976484)	(3, 39.426599069118794)	(4, 39.435860867300384)	(5, 39.476356754823165)	(6, 39.45517875408301)	(7, 39.478272388665566)	(8, 39.43533890125686)	(9, 39.48126175861873)	(10, 39.46756193030507)	(12, 39.45602302558646)	(14, 39.48368129146374)	(16, 39.48130198086311)	(18, 39.480139228309866)	(20, 39.47721745109143)	(22, 39.473997838094604)	(24, 39.464622013072216)	(26, 39.47872272975606)	(28, 39.481255240481055)	(30, 39.445039041331455)	(32, 39.46353596400752)	(34, 39.44001033905049)	(36, 39.44684455555672)	(38, 39.44300533947674)	(40, 39.44170291659894)	(42, 39.43395742539049)	(44, 39.44401309162499)	(46, 39.422234986582154)	(48, 39.40235276946073)	(50, 39.41854338677668)	(52, 39.421693276877946)	(54, 39.405266143140935)	(56, 39.40837335077306)	(58, 39.34254836139827)	(60, 39.396827964869644)	(62, 39.391516683118724)	(64, 39.389883442320055)	(66, 39.37237519817387)	(68, 39.35921448332225)	(70, 39.35594175055345)	(72, 39.36466141244817)	(74, 39.355958024852654)	(76, 39.24425753074874)	(78, 39.34549694297414)	(80, 39.33622420787396)	(82, 39.341202218014146)	(84, 39.33911714811697)	(86, 39.32418892978738)	(88, 39.327146248636424)	(90, 39.25500110146062)	(92, 39.32478537917474)	(94, 39.30603152459291)	(96, 39.31513981573325)	(98, 39.308234986445754)	(100, 39.36859414414566)
TS047_RoL_RNA_291_1	(1, 39.56937058618241)	(2, 39.4945946385654)	(3, 39.504509917511974)	(4, 39.5204746267495)	(5, 39.56513166247602)	(6, 39.510198873405855)	(7, 39.5640110018062)	(8, 39.51768206668585)	(9, 39.519850814640236)	(10, 39.517272545440505)	(12, 39.51853221205592)	(14, 39.5219307997619)	(16, 39.618964605880265)	(18, 39.5690087560188)	(20, 39.62614878052397)	(22, 39.62372694043161)	(24, 39.62345028781449)	(26, 39.602459998295174)	(28, 39.500627812483614)	(30, 39.59445568967436)	(32, 39.605087446382726)	(34, 39.53493048511592)	(36, 39.58143506593309)	(38, 39.579793662094616)	(40, 39.578258306574526)	(42, 39.572634452052995)	(44, 39.579088425126415)	(46, 39.57485618805919)	(48, 39.57469992479673)	(50, 39.56693810366703)	(52, 39.573020875546696)	(54, 39.55881963821735)	(56, 39.56529421809518)	(58, 39.552258283017736)	(60, 39.55988160593603)	(62, 39.550777487594644)	(64, 39.51239298506813)	(66, 39.552458334662546)	(68, 39.546150196838006)	(70, 39.54169220383111)	(72, 39.53505719273649)	(74, 39.47976216269145)	(76, 39.53115330474255)	(78, 39.462712903094506)	(80, 39.51799201080861)	(82, 39.51147438094644)	(84, 39.50696700322875)	(86, 39.49820626861657)	(88, 39.49446390518646)	(90, 39.48505127691676)	(92, 39.48927508348723)	(94, 39.48837048213187)	(96, 39.48963763165456)	(98, 39.48608277040593)	(100, 39.41630924150512)
TS047_RoL_RNA_291_2	(1, 39.39791676103865)	(2, 39.334767627995525)	(3, 39.41875848151596)	(4, 39.43272909742953)	(5, 39.47567228475053)	(6, 39.44262667166014)	(7, 39.48456946277831)	(8, 39.432669443701876)	(9, 39.48095594620063)	(10, 39.46031711219813)	(12, 39.45354362282511)	(14, 39.474842236625605)	(16, 39.46920491948661)	(18, 39.46733336353237)	(20, 39.46294327656424)	(22, 39.460496691557005)	(24, 39.45002321790582)	(26, 39.46548736307861)	(28, 39.46966165174062)	(30, 39.43743525584948)	(32, 39.455574009162994)	(34, 39.444011725566924)	(36, 39.43900531080193)	(38, 39.43137641197987)	(40, 39.4301264358937)	(42, 39.420000363953015)	(44, 39.42939345116413)	(46, 39.40659166681358)	(48, 39.39112946134969)	(50, 39.40397519044857)	(52, 39.4071915043087)	(54, 39.39584989304902)	(56, 39.39608139576511)	(58, 39.332540437045225)	(60, 39.38184495412235)	(62, 39.37917954637477)	(64, 39.3767137717154)	(66, 39.35918687353199)	(68, 39.344595488857166)	(70, 39.343260894118515)	(72, 39.351697383543566)	(74, 39.34288046567521)	(76, 39.24032013893671)	(78, 39.33356490970531)	(80, 39.3256589821756)	(82, 39.32708352542974)	(84, 39.324121290411426)	(86, 39.30918651862691)	(88, 39.31244095980692)	(90, 39.242184035126584)	(92, 39.30932568388667)	(94, 39.29151428100985)	(96, 39.30109603897391)	(98, 39.29582934796687)	(100, 39.35756983540743)
TS047_RoL_RNA_317_1	(1, 39.610559081827766)	(2, 39.52100906923873)	(3, 39.523279598269625)	(4, 39.539642733758036)	(5, 39.57817915738092)	(6, 39.52714423776626)	(7, 39.58236043850441)	(8, 39.53984877202222)	(9, 39.54067829724227)	(10, 39.538568301092056)	(12, 39.53359541590143)	(14, 39.53493205753934)	(16, 39.63197892405523)	(18, 39.582297829100895)	(20, 39.64018654250323)	(22, 39.637151041681776)	(24, 39.63250430971994)	(26, 39.61330583300013)	(28, 39.51359494333608)	(30, 39.60824454677824)	(32, 39.61705466559316)	(34, 39.547750792295645)	(36, 39.59268931664951)	(38, 39.58742679324333)	(40, 39.58547110791538)	(42, 39.581127094888984)	(44, 39.58763557150053)	(46, 39.58085209215975)	(48, 39.579865493472276)	(50, 39.57353669861308)	(52, 39.57994642130947)	(54, 39.56544919428043)	(56, 39.57119272496959)	(58, 39.55878304741053)	(60, 39.56886107942849)	(62, 39.55854043198008)	(64, 39.51594303103907)	(66, 39.558259957603134)	(68, 39.552569117629915)	(70, 39.54790002769281)	(72, 39.54515403699568)	(74, 39.4872441627284)	(76, 39.53616723077169)	(78, 39.465339405652315)	(80, 39.52299083561578)	(82, 39.5148372131095)	(84, 39.51320722935863)	(86, 39.50332287325232)	(88, 39.499945874213)	(90, 39.49284855799993)	(92, 39.49792730688884)	(94, 39.495993740307796)	(96, 39.495750774432054)	(98, 39.493360510868285)	(100, 39.41841947614809)
TS047_RoL_RNA_317_2	(1, 39.47144138223234)	(2, 39.413950228328794)	(3, 39.479312865549055)	(4, 39.49925370381035)	(5, 39.53161782777682)	(6, 39.50522359931309)	(7, 39.528754622726794)	(8, 39.48488932909027)	(9, 39.52684339661979)	(10, 39.51055167930271)	(12, 39.50222182405012)	(14, 39.516411050445164)	(16, 39.511066774963155)	(18, 39.50939279306908)	(20, 39.504324454628446)	(22, 39.50210292457291)	(24, 39.49199074157164)	(26, 39.50833787231759)	(28, 39.51159003431489)	(30, 39.48002564732597)	(32, 39.50437347996157)	(34, 39.49286835713062)	(36, 39.47659514780196)	(38, 39.4680773616191)	(40, 39.47235026806244)	(42, 39.463784931526604)	(44, 39.47098673430169)	(46, 39.45148551996162)	(48, 39.439222798565005)	(50, 39.45086535445914)	(52, 39.453670598246376)	(54, 39.44322633351925)	(56, 39.44115527598449)	(58, 39.38047697637799)	(60, 39.42963496959632)	(62, 39.42723359037329)	(64, 39.426291598746396)	(66, 39.40826328608365)	(68, 39.391822655769765)	(70, 39.390806620155445)	(72, 39.397201233186415)	(74, 39.39250455525006)	(76, 39.287216473331355)	(78, 39.38147406353273)	(80, 39.375959783407026)	(82, 39.374911906521504)	(84, 39.37338409488471)	(86, 39.3592915582075)	(88, 39.36141277778886)	(90, 39.29017048369025)	(92, 39.353414854680025)	(94, 39.33892254361155)	(96, 39.3456311816131)	(98, 39.33834184509955)	(100, 39.397458009070746)
TS047_RoL_RNA_318_1	(1, 39.579075968603306)	(2, 39.479792548041786)	(3, 39.524114228868946)	(4, 39.532987535218716)	(5, 39.57999324470368)	(6, 39.51846525528042)	(7, 39.575145458079845)	(8, 39.52227519157604)	(9, 39.53071269646993)	(10, 39.53197091432678)	(12, 39.527665674352484)	(14, 39.53026575703515)	(16, 39.62604318104714)	(18, 39.575234188153274)	(20, 39.633600299430306)	(22, 39.632524504057265)	(24, 39.630159002289204)	(26, 39.60761155574747)	(28, 39.504495520449225)	(30, 39.59941417215361)	(32, 39.61109334772404)	(34, 39.543172632327355)	(36, 39.58855421809017)	(38, 39.585121199729784)	(40, 39.58325518580515)	(42, 39.5792989759992)	(44, 39.58498119692381)	(46, 39.57902967093099)	(48, 39.57961893691876)	(50, 39.5733879843802)	(52, 39.578310645036986)	(54, 39.56376588131654)	(56, 39.57055904086006)	(58, 39.55846197988595)	(60, 39.56726847498873)	(62, 39.55927259329937)	(64, 39.518015112549236)	(66, 39.56141700374211)	(68, 39.555603917072375)	(70, 39.551398330240986)	(72, 39.546252841798136)	(74, 39.487335208949276)	(76, 39.54138936161404)	(78, 39.47105786472043)	(80, 39.527788043427634)	(82, 39.5208225738847)	(84, 39.51810116782673)	(86, 39.50918579102688)	(88, 39.50554282546523)	(90, 39.49661199102377)	(92, 39.501315544093785)	(94, 39.5008428511349)	(96, 39.502796522955535)	(98, 39.49929574303176)	(100, 39.41987952769992)
TS047_RoL_RNA_318_2	(1, 39.415743338806514)	(2, 39.355249910643884)	(3, 39.434776275940514)	(4, 39.463881982573696)	(5, 39.50860777020541)	(6, 39.47088365996079)	(7, 39.496536892144334)	(8, 39.4509528073743)	(9, 39.49686445337584)	(10, 39.47838348158494)	(12, 39.46844526485086)	(14, 39.48829516152368)	(16, 39.48440853015195)	(18, 39.48086538208892)	(20, 39.479203207360285)	(22, 39.477968972691556)	(24, 39.46669920672046)	(26, 39.48375795713817)	(28, 39.48595007849528)	(30, 39.44859469278154)	(32, 39.48169945531689)	(34, 39.46922989295746)	(36, 39.457066523146395)	(38, 39.448618284004766)	(40, 39.44747799773613)	(42, 39.4381275205214)	(44, 39.447720138221996)	(46, 39.42660039833564)	(48, 39.408989937453235)	(50, 39.42287547016416)	(52, 39.42814660067876)	(54, 39.415719785469875)	(56, 39.414794936323624)	(58, 39.350203000830994)	(60, 39.40231218347116)	(62, 39.39853075721867)	(64, 39.397984503523126)	(66, 39.37771768362465)	(68, 39.36539723616329)	(70, 39.36363244877664)	(72, 39.37070914754417)	(74, 39.363836774592514)	(76, 39.25659805289974)	(78, 39.35345309478758)	(80, 39.34698913128788)	(82, 39.348376646912556)	(84, 39.34544738433452)	(86, 39.331857190803674)	(88, 39.33418528568791)	(90, 39.2622172041567)	(92, 39.328642615349395)	(94, 39.31150597919067)	(96, 39.320286050420194)	(98, 39.31379135920585)	(100, 39.375969993883686)
TS047_RoL_RNA_319_1	(1, 39.58770199894203)	(2, 39.501060784123)	(3, 39.52562981595102)	(4, 39.54869674652566)	(5, 39.592545177138476)	(6, 39.53337959819717)	(7, 39.60178609533517)	(8, 39.54076207910711)	(9, 39.540699627713444)	(10, 39.536470869565576)	(12, 39.53648771691829)	(14, 39.539768521004675)	(16, 39.636206616659805)	(18, 39.58605811123965)	(20, 39.64155504550814)	(22, 39.64131893449208)	(24, 39.63946146898459)	(26, 39.618460481377795)	(28, 39.519345255353656)	(30, 39.61077313917819)	(32, 39.619854926598116)	(34, 39.551756971699206)	(36, 39.59786562170252)	(38, 39.59602011734857)	(40, 39.59418762090955)	(42, 39.58992500573643)	(44, 39.59464022705615)	(46, 39.589130443079135)	(48, 39.5915977742557)	(50, 39.58455554283553)	(52, 39.590339183767874)	(54, 39.57410036668432)	(56, 39.57998377415429)	(58, 39.56762848116898)	(60, 39.57391050468476)	(62, 39.56775684809364)	(64, 39.53040790115425)	(66, 39.57122100399356)	(68, 39.56494131830004)	(70, 39.55892216534127)	(72, 39.5543083067199)	(74, 39.49739708771045)	(76, 39.54928845804211)	(78, 39.48072781869408)	(80, 39.53633877146208)	(82, 39.5293760472006)	(84, 39.529023824081705)	(86, 39.51812788106979)	(88, 39.51621526118427)	(90, 39.508181441700415)	(92, 39.51356080287415)	(94, 39.51305175534887)	(96, 39.5132675228492)	(98, 39.50987234104133)	(100, 39.43285442130315)
TS047_RoL_RNA_319_2	(1, 39.38320570919022)	(2, 39.31755484348864)	(3, 39.41082251426479)	(4, 39.434922216607646)	(5, 39.471833023563526)	(6, 39.44616041751516)	(7, 39.46271018207159)	(8, 39.4218011787991)	(9, 39.47009033920874)	(10, 39.455270478256764)	(12, 39.44662233997457)	(14, 39.47350672091369)	(16, 39.46879156807425)	(18, 39.46778639110788)	(20, 39.46262928817433)	(22, 39.4612121061907)	(24, 39.45202386328499)	(26, 39.47002353759984)	(28, 39.47126540482768)	(30, 39.43589332133531)	(32, 39.46689174144842)	(34, 39.449436117764684)	(36, 39.444235280764175)	(38, 39.43508513123423)	(40, 39.43501581510246)	(42, 39.425875007630786)	(44, 39.435128867563485)	(46, 39.41399168493598)	(48, 39.3955811091474)	(50, 39.41141780545209)	(52, 39.41449136370298)	(54, 39.39844536235829)	(56, 39.39986167307555)	(58, 39.33915236393146)	(60, 39.3902077310908)	(62, 39.382906190249685)	(64, 39.38345431823991)	(66, 39.36298092191647)	(68, 39.35254293656261)	(70, 39.34696823337469)	(72, 39.3534754718485)	(74, 39.34880270132701)	(76, 39.24495680722531)	(78, 39.33584339592805)	(80, 39.32798689015335)	(82, 39.33352515793034)	(84, 39.3314226490107)	(86, 39.31498146376727)	(88, 39.32011869906277)	(90, 39.24964233477441)	(92, 39.31594612337727)	(94, 39.296922838195826)	(96, 39.30744923870133)	(98, 39.298527542336515)	(100, 39.36332304286577)
TS047_RoL_RNA_322_1	(1, 39.56834613154254)	(2, 39.49806169291686)	(3, 39.516905687873134)	(4, 39.51953589662805)	(5, 39.561428290939915)	(6, 39.509731938433)	(7, 39.562395057659394)	(8, 39.51983836579204)	(9, 39.5201967350211)	(10, 39.5191068913019)	(12, 39.51985787546822)	(14, 39.523777175699024)	(16, 39.61965395092389)	(18, 39.57068151588247)	(20, 39.62729374266764)	(22, 39.62605032234236)	(24, 39.62428767057666)	(26, 39.60313892899407)	(28, 39.502546319408495)	(30, 39.594947367103444)	(32, 39.605540912347976)	(34, 39.53784739633204)	(36, 39.58286929682887)	(38, 39.57901734725611)	(40, 39.577118908684724)	(42, 39.5727232920226)	(44, 39.5783133896047)	(46, 39.57347872176716)	(48, 39.57373563998638)	(50, 39.56684553997822)	(52, 39.573113488574236)	(54, 39.558118062217645)	(56, 39.56390484899251)	(58, 39.55147200789642)	(60, 39.55973436056914)	(62, 39.55096549310136)	(64, 39.51025313927806)	(66, 39.55152474501563)	(68, 39.54518436980317)	(70, 39.540427497394035)	(72, 39.534606573623144)	(74, 39.47874231310456)	(76, 39.52952962310097)	(78, 39.459425659435695)	(80, 39.51548797615969)	(82, 39.5096271908039)	(84, 39.50749646149099)	(86, 39.49659035477514)	(88, 39.49431889914881)	(90, 39.48522607713068)	(92, 39.49202508681087)	(94, 39.49072706407813)	(96, 39.49035523269781)	(98, 39.48663500717494)	(100, 39.411993879957166)
