Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
TS047_RoL_RNA_170_1	(1, 0.0018160413605162328)	(2, 0.014803253989879655)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12822452373734497)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2661051496470454)	(30, 0.0)	(32, 0.0)	(34, 0.1328758775882938)	(36, 0.0)	(38, 0.0)	(40, 0.0002749737341990797)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 1.937879640310935e-06)	(64, 0.13140685207768527)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.1303391526526964)	(76, 0.0)	(78, 0.13049825181770916)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 1.9884889951351815e-06)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.34451939515973384)
TS047_RoL_RNA_170_2	(1, 0.0009409340098197112)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00023041289506735367)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 7.165219405311964e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 1.9375124715255904e-06)	(54, 3.875300352731775e-06)	(56, 1.9378169275362273e-06)	(58, 0.13075769422885886)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0001687381832359352)	(68, 0.0)	(70, 5.823241897759595e-06)	(72, 0.0)	(74, 5.248402211420103e-05)	(76, 0.2639340816852428)	(78, 3.896838526078501e-05)	(80, 0.0)	(82, 0.0)	(84, 0.0001274159809710309)	(86, 0.00012189965432797054)	(88, 6.116131687970271e-05)	(90, 0.133270827062701)	(92, 4.974399353216657e-05)	(94, 5.200170773608206e-05)	(96, 0.0003302732709237683)	(98, 0.0)	(100, 3.20712700591763e-05)
TS047_RoL_RNA_175_1	(1, 0.001917163196844042)	(2, 0.014624766481058761)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12485180859940206)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2644673414839571)	(30, 0.0)	(32, 0.0)	(34, 0.13087642459561016)	(36, 0.0)	(38, 0.0)	(40, 0.00019490434213012098)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.130800438411282)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.12771335516376014)	(76, 0.0)	(78, 0.1285511626587557)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 1.2359413474146053e-05)	(98, 0.0)	(100, 0.3441820431266221)
TS047_RoL_RNA_175_2	(1, 0.0008818163369467464)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 3.936680075655117e-06)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00014763766158794423)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 7.481373545532388e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 3.940106985330962e-06)	(58, 0.12885134943697063)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.00015186122897229825)	(68, 0.0)	(70, 3.94856200380519e-06)	(72, 0.0)	(74, 3.955924904440184e-05)	(76, 0.25842351121577445)	(78, 4.165968453660157e-05)	(80, 1.987755663642641e-06)	(82, 9.96295256164049e-06)	(84, 0.00011791682854415467)	(86, 0.0001524346705116574)	(88, 5.638935269131477e-05)	(90, 0.1339017116803037)	(92, 6.508756769488413e-05)	(94, 4.297092108660445e-05)	(96, 0.0003526420675796247)	(98, 0.0)	(100, 3.8214573629902446e-05)
TS047_RoL_RNA_177_1	(1, 0.001958142302100784)	(2, 0.014657027019750147)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.13621327388988577)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2756691011597921)	(30, 0.0)	(32, 0.0)	(34, 0.1288528373762805)	(36, 0.0)	(38, 0.0)	(40, 0.00022821392109068)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 2.0764255845200314e-06)	(64, 0.1388037056691005)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.13618233554132506)	(76, 0.0)	(78, 0.1386714744180013)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.3586603880563805)
TS047_RoL_RNA_177_2	(1, 0.0008089782815882476)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00019085126259934688)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 1.867292477983636e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.14140854723741494)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 1.870560652960348e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 1.0421097152699899e-05)	(76, 0.28331508111678483)	(78, 2.0902285618947402e-05)	(80, 0.0)	(82, 0.0)	(84, 5.263598263989497e-05)	(86, 1.6902443070670212e-05)	(88, 8.485392989945318e-06)	(90, 0.13691649336256217)	(92, 2.356309716519447e-05)	(94, 2.1547249368644046e-05)	(96, 9.336675660563288e-05)	(98, 0.0)	(100, 1.439113137894094e-05)
TS047_RoL_RNA_200_1	(1, 0.001750191013983502)	(2, 0.014522799645150956)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.13845729078177305)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2852213342977828)	(30, 0.0)	(32, 0.0)	(34, 0.10938003158120155)	(36, 0.0)	(38, 0.0)	(40, 0.0001019414085928889)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.14151250589890577)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.14040762925868283)	(76, 0.0)	(78, 0.14066631427467766)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.37472867898907436)
TS047_RoL_RNA_200_2	(1, 0.0009551791224402473)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 7.863411493896158e-05)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 1.602051628094434e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 1.45718608769069e-06)	(54, 0.0)	(56, 0.0)	(58, 0.14243065677981295)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 5.3989793185822715e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 2.9271647784917086e-06)	(76, 0.28572614439434524)	(78, 5.8723565495236744e-06)	(80, 0.0)	(82, 7.374423957934161e-06)	(84, 5.474082225360598e-05)	(86, 2.6730669790392938e-05)	(88, 1.0440042418787207e-05)	(90, 0.1446154171734154)	(92, 4.0693453217653204e-05)	(94, 3.03358794641446e-05)	(96, 0.00011163600935399651)	(98, 0.0)	(100, 1.6157694574896508e-05)
TS047_RoL_RNA_204_1	(1, 0.001961278621767546)	(2, 0.014388419583272829)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.13078473883712363)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.26982992929046085)	(30, 0.0)	(32, 0.0)	(34, 0.12397041429595965)	(36, 0.0)	(38, 0.0)	(40, 0.0002377106638481463)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 2.143824237283612e-06)	(64, 0.1333871150821842)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.1314181273292619)	(76, 0.0)	(78, 0.13285328321944362)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.35759893321474934)
TS047_RoL_RNA_204_2	(1, 0.0008136308692922135)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00019485848124430375)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 2.7840610108552896e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.1356200878228645)	(60, 0.0)	(62, 2.144362607942925e-06)	(64, 0.0)	(66, 6.438201782772411e-06)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 6.462182532358733e-06)	(76, 0.2703139857677876)	(78, 1.5136457325137158e-05)	(80, 0.0)	(82, 2.1747099801333716e-06)	(84, 4.147966252146572e-05)	(86, 1.973744331817476e-05)	(88, 6.6134201108109396e-06)	(90, 0.13721504307580246)	(92, 1.7857376039396943e-05)	(94, 1.799189087486379e-05)	(96, 9.988222296876618e-05)	(98, 0.0)	(100, 1.5082800199080897e-05)
TS047_RoL_RNA_20_1	(1, 0.0016787714180613842)	(2, 0.01426075846118392)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.12791041597069802)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2705626934295454)	(30, 0.0)	(32, 0.0)	(34, 0.13242628476348364)	(36, 0.0)	(38, 0.0)	(40, 0.00028688914327175175)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 2.9951016170148413e-05)	(64, 0.13222821056947323)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.12912947988041729)	(76, 0.0)	(78, 0.13263406186874319)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 1.0970685523763565e-05)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.3506514132119169)
TS047_RoL_RNA_20_2	(1, 0.000950247972487576)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0002358217330598998)	(26, 0.0)	(28, 8.800003069441071e-06)	(30, 3.5201186308139534e-06)	(32, 2.640185674753837e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 3.522055640730601e-06)	(54, 1.408950385502915e-05)	(56, 1.7613848120120666e-06)	(58, 0.13273569737980354)	(60, 0.0)	(62, 3.524761981635285e-06)	(64, 0.0)	(66, 7.23110777414104e-05)	(68, 0.0)	(70, 1.7659332475113319e-06)	(72, 8.838216291692673e-06)	(74, 3.539791056753293e-05)	(76, 0.26717376120797315)	(78, 3.730080305431764e-05)	(80, 1.7805046562689466e-06)	(82, 3.214329222527691e-05)	(84, 0.0001075281554858562)	(86, 3.95945190099225e-05)	(88, 4.159607691845266e-05)	(90, 0.13407340280594765)	(92, 7.867363136880885e-05)	(94, 4.790475296956036e-05)	(96, 0.00016915468422593906)	(98, 5.726796747164176e-06)	(100, 1.7241419653568155e-05)
TS047_RoL_RNA_229_1	(1, 0.0016603148934509382)	(2, 0.014405571392864507)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.13115274484540684)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.27698172727208287)	(30, 0.0)	(32, 0.0)	(34, 0.12852680453079085)	(36, 0.0)	(38, 0.0)	(40, 0.00025307349526443155)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 1.7351985352564493e-05)	(64, 0.13616463428213588)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.133160284474415)	(76, 0.0)	(78, 0.13397212450527926)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 2.5373816581053294e-05)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.35719313878454484)
TS047_RoL_RNA_229_2	(1, 0.0009289444497804831)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00022185766693645485)	(26, 0.0)	(28, 1.2133853179960505e-05)	(30, 3.466947706692965e-06)	(32, 3.8137965163777165e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 1.7341898034321871e-06)	(48, 0.0)	(50, 0.0)	(52, 8.67302041734817e-06)	(54, 3.816518446968435e-05)	(56, 0.0)	(58, 0.13421201368187563)	(60, 0.0)	(62, 1.2152846348525405e-05)	(64, 0.0)	(66, 9.904425250286128e-05)	(68, 0.0)	(70, 1.7401483761875035e-06)	(72, 2.2647131970691406e-05)	(74, 4.012734955227299e-05)	(76, 0.26811245225892727)	(78, 1.0511977268059398e-05)	(80, 7.027468864887037e-06)	(82, 6.169930933264281e-05)	(84, 0.00011152345285107052)	(86, 5.15957791663645e-05)	(88, 8.947347116948233e-06)	(90, 0.1346054008069012)	(92, 0.00010703964746727956)	(94, 3.841129142712654e-05)	(96, 0.00021437299603984698)	(98, 3.8020551971347557e-06)	(100, 3.198327815807809e-05)
TS047_RoL_RNA_231_1	(1, 0.0018240980808664092)	(2, 0.01422796503075799)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.14176446584960548)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.28803336429403376)	(30, 0.0)	(32, 0.0)	(34, 0.12549402873501403)	(36, 0.0)	(38, 0.0)	(40, 0.00021203473138762212)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 3.456154958978773e-05)	(64, 0.1419733420266876)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.14121079118727303)	(76, 0.0)	(78, 0.14371760733339112)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 2.8462330609997163e-05)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.36450336694428814)
TS047_RoL_RNA_231_2	(1, 0.0009120490404332046)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00018242587962554377)	(26, 0.0)	(28, 7.396217387057418e-06)	(30, 0.0)	(32, 4.438065465016062e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 4.932883799632673e-06)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 3.2074782998055626e-05)	(56, 4.935267793799576e-06)	(58, 0.1435215191823516)	(60, 0.0)	(62, 7.4082638392912486e-06)	(64, 0.0)	(66, 7.662662126481681e-05)	(68, 0.0)	(70, 0.0)	(72, 3.222802847341358e-05)	(74, 4.96635949484873e-05)	(76, 0.2896591350364451)	(78, 2.4948243621195648e-05)	(80, 1.0009720439518816e-05)	(82, 3.0141293340793637e-05)	(84, 0.00013120911495591387)	(86, 5.8346604860530945e-05)	(88, 5.104523411705208e-05)	(90, 0.1352885901363636)	(92, 0.00012426313256794837)	(94, 3.916486308120526e-05)	(96, 0.00016359285801076625)	(98, 5.425483359703443e-06)	(100, 2.8061496067093634e-05)
TS047_RoL_RNA_258_1	(1, 0.0018849816081548019)	(2, 0.014381992471072455)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.1302097506647215)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2666289504138424)	(30, 0.0)	(32, 0.0)	(34, 0.13194679827410888)	(36, 0.0)	(38, 0.0)	(40, 0.00015932443103017034)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.13172914182241302)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.13150805489695114)	(76, 0.0)	(78, 0.13204830362171602)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.3498817737283436)
TS047_RoL_RNA_258_2	(1, 0.000891289090375007)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00011948039455688288)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 4.7420049606682934e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.13241472131247878)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 6.841751392571979e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 2.669433318204002e-05)	(76, 0.2674537759664013)	(78, 1.5305598759328163e-05)	(80, 0.0)	(82, 9.61463670758688e-06)	(84, 7.910988795647273e-05)	(86, 7.362440120354197e-05)	(88, 2.3359798102822316e-05)	(90, 0.13505056509369526)	(92, 6.891551784498419e-05)	(94, 3.9652166437748104e-05)	(96, 0.00023200562845654632)	(98, 0.0)	(100, 2.387268157800335e-05)
TS047_RoL_RNA_262_1	(1, 0.001888218310584997)	(2, 0.014295516528204277)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.1311877053133142)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.27202669432987175)	(30, 0.0)	(32, 0.0)	(34, 0.13033723917293757)	(36, 0.0)	(38, 0.0)	(40, 0.00024346133289723614)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 1.7406032878777685e-06)	(64, 0.13655418035647135)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.13423755540979443)	(76, 0.0)	(78, 0.13389144195558889)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.3544813286664619)
TS047_RoL_RNA_262_2	(1, 0.0008415263925627428)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 1.7386908937246749e-06)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0002103996440385791)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 2.0869237116689506e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 3.4807281913104277e-06)	(58, 0.1370672298513896)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 4.3562716476206984e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 1.923031469605823e-05)	(76, 0.27498512214547854)	(78, 2.280329780591229e-05)	(80, 0.0)	(82, 3.5259346953172835e-06)	(84, 9.021492644874336e-05)	(86, 6.926685070217671e-05)	(88, 2.4979886730487898e-05)	(90, 0.13688342371603296)	(92, 3.608509681351816e-05)	(94, 2.9061730057141536e-05)	(96, 0.00014289947879063953)	(98, 0.0)	(100, 1.2097905835562797e-05)
TS047_RoL_RNA_286_1	(1, 0.0017807137649293273)	(2, 0.014249684926945621)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.1316416499569071)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.2737957996221224)	(30, 0.0)	(32, 0.0)	(34, 0.12103072230116624)	(36, 0.0)	(38, 0.0)	(40, 0.0002604015045323081)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 2.785355104225899e-05)	(64, 0.13477360094703902)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.13387913573258584)	(76, 0.0)	(78, 0.13459680158581427)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 2.021212177132325e-06)	(88, 0.0)	(90, 0.0)	(92, 8.1890514593033e-06)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.3563557690191235)
TS047_RoL_RNA_286_2	(1, 0.0008665080373986459)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 1.9874990286098496e-06)	(24, 0.00022260909385974552)	(26, 0.0)	(28, 7.950962755245533e-06)	(30, 5.963449777774032e-06)	(32, 2.5842663661390177e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 9.944922236078373e-06)	(54, 1.5913317612832087e-05)	(56, 0.0)	(58, 0.13692946644244208)	(60, 0.0)	(62, 9.951672489025344e-06)	(64, 0.0)	(66, 0.0001055511290465714)	(68, 0.0)	(70, 3.987136779066113e-06)	(72, 1.5960459875912612e-05)	(74, 3.794303915076609e-05)	(76, 0.27361187833649736)	(78, 4.004913307744207e-06)	(80, 6.018376390102009e-06)	(82, 3.0159116482650816e-05)	(84, 0.00011289885780427165)	(86, 3.23611137853976e-05)	(88, 2.4361598228034793e-05)	(90, 0.14002871977257597)	(92, 0.0001290833785193456)	(94, 5.768832260200048e-05)	(96, 0.0002199798299248773)	(98, 1.490097176048723e-05)	(100, 3.017401436376349e-05)
