UniqueCount	AmbigCount
0	0
100673	7
3218	2
307706	40
128070	15
112328	3
86813	2
2	0
808	5
0	0
0	0
16	90
0	0
0	0
0	0
3	0
0	0
0	0
12	53
0	53
74	0
0	20
0	20
0	10
2	12
0	10
0	306
0	323
0	324
0	259
0	332
0	333
0	252
0	253
0	242
0	242
0	262
0	312
0	313
0	251
0	242
0	321
0	322
0	312
0	313
0	231
0	302
0	219
0	128
0	199
0	181
0	251
0	170
0	170
0	190
0	240
0	241
0	159
0	269
0	261
0	179
0	170
0	258
0	250
0	241
0	159
0	229
0	230
1	237
0	240
0	229
0	126
0	168
0	157
0	14
0	23
0	11
3	14
0	0
0	0
0	4
0	14
0	14
2	14
0	10
0	10
0	10
0	10
0	10
0	10
0	2
0	10
0	10
0	10
0	10
0	15
0	37
0	0
3	1324
18	558
4	1177
0	0
0	0
1	400
0	400
0	619
0	619
0	606
0	606
0	594
0	0
0	0
0	0
1	41
0	41
0	41
0	41
0	0
9	2
0	2
106	0
0	0
0	0
0	0
5	42
0	42
0	16
0	21
0	48
0	0
0	0
4	7
1	7
0	35
0	35
0	1
9	1
3	71
0	68
198	0
5	112
0	112
651	84
1	40
0	40
18	96
0	96
0	0
0	0
1	26
0	28
0	28
0	21
0	21
3	6
0	2
0	2
0	0
0	13
2	48
0	50
176	0
0	16
0	11
0	11
0	0
0	0
0	22
24	88
0	22
0	22
0	21
0	77
0	63
0	60
0	58
0	55
0	81
0	89
0	0
0	0
0	0
0	16
0	14
0	16
0	6
2	6
0	6
0	6
4	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	2
130	7
1075	0
0	20
0	20
0	20
0	0
45	4
1	0
0	11
0	17
0	18
0	24
0	16
0	18
0	24
0	22
0	40
0	40
0	445
0	448
0	448
0	448
0	451
0	429
0	429
2	425
0	429
0	406
0	438
0	403
0	409
0	382
0	382
0	379
0	347
0	356
0	385
0	347
0	344
0	353
0	374
0	350
2	0
5	0
0	0
0	30
0	30
0	0
0	10
0	10
0	10
0	4
60	0
1	55
0	24
0	55
0	55
0	0
0	0
0	0
0	116
0	107
0	54
12	0
0	4
0	4
0	4
6	0
0	195
0	195
0	195
0	86
0	86
848	3
0	44
0	44
0	44
0	54
0	54
1	54
0	54
0	134
1	0
35	0
7	109
0	109
42	140
1	140
0	51
0	55
0	62
0	58
1	13
0	13
0	13
0	13
0	25
0	29
0	23
0	23
0	31
0	35
0	25
0	29
0	29
9	22
0	27
0	27
0	27
0	27
0	2
2	33
0	33
0	48
0	48
0	48
16	190
0	190
0	93
0	0
0	0
4	2
0	0
0	76
0	83
0	72
0	79
7	206
0	206
31	175
0	0
0	26
0	21
0	26
1	22
0	76
0	83
0	3
0	3
2890	265
29	6
0	0
0	0
0	63
0	66
0	76
0	83
0	63
0	59
0	70
0	7
0	0
1	0
0	26
0	26
0	0
0	0
0	0
0	0
0	0
0	0
1111	112
3	14
0	14
0	13
0	13
0	13
0	2
0	9
0	9
0	9
0	9
0	2399
0	2399
0	0
0	0
0	0
0	0
0	0
0	507
0	507
0	39
17	21
0	21
0	59
0	59
0	59
0	59
22	51
0	51
8	23
0	30
0	30
1	12
3	17
4	0
0	13
0	0
0	0
7	50
96	1995
0	0
0	0
0	20
0	20
0	20
0	0
0	0
0	0
0	0
16	6
102	0
0	13
0	6
0	7
1	13
0	7
0	13
0	7
0	7
0	7
0	6
0	6
2	22
11	9
7	72
0	72
19	1636
35	1636
6	1618
0	0
2	3
0	3
0	0
0	37
7	37
4	998
4	998
0	0
0	0
0	0
0	0
0	0
0	0
0	397
0	578
0	571
0	371
0	552
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
68	121
0	19
0	19
0	19
0	19
0	865
0	782
0	782
0	782
0	18
0	18
6	15
117	324
0	8
24	0
0	0
0	34
0	34
0	34
0	34
0	34
0	35
0	178
8	163
0	137
0	0
2	0
0	22
0	22
0	0
178	0
0	0
0	1
15	25
8	3
0	0
63	120
0	152
0	0
0	0
0	0
7	152
0	152
0	799
0	799
0	800
0	822
0	405
0	388
9	0
0	4
0	16
0	4
0	18
0	15
0	1
0	0
0	0
0	13
0	13
42	0
0	50
0	3
0	3
0	3
0	3
0	0
0	0
53	0
1030	12
0	2
29	0
10	2
1	159
0	159
0	51
7	46
6	60
0	46
1	39
5	69
0	70
0	9
0	0
0	0
9	5
0	5
2657	255
1	0
5	0
0	20
0	20
0	20
0	9
0	0
4	1
0	1
8	0
0	438
0	447
0	431
237	70
0	26
5	26
12	0
0	0
0	0
0	31
0	31
275	0
44	14
0	91
0	95
0	82
0	1
0	1
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	3
0	0
0	0
0	250
0	238
0	274
0	262
0	0
0	8
0	8
0	0
0	0
0	11
0	11
0	64
0	55
0	55
0	55
0	55
0	41
0	0
29	0
14	16
503	0
0	0
0	0
116	34
41	6786
0	4615
0	157
0	157
0	157
0	16
0	6
0	20
0	20
0	20
0	20
0	20
0	11
0	11
0	22
0	22
0	72
0	76
0	83
5	0
0	3
0	2
0	2
0	0
0	4
0	4
0	2
0	2
0	2
4	2
0	2
0	15
0	12
0	12
0	2
0	96
0	101
0	98
0	98
2	108
0	91
0	91
0	93
0	100
47	93
0	95
0	97
0	90
0	92
0	92
0	54
0	51
0	31
0	35
0	42
5	43
0	43
100	3
0	202
0	202
0	208
0	208
0	208
0	202
0	202
0	202
0	202
0	183
0	183
0	0
0	51
0	55
0	62
0	58
45	15
0	0
0	6
0	15
0	15
4	14
42	0
0	0
0	61
0	61
0	57
0	57
0	61
0	44
0	44
0	44
0	60
0	60
0	43
0	43
0	40
0	40
0	56
0	56
0	56
0	57
0	57
0	56
0	56
0	39
0	39
51	39
0	39
1261	0
0	0
2	0
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	27
0	27
0	27
0	27
0	0
0	17
0	16
0	10
0	11
4269	9241
23	9241
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	61
0	61
0	56
4	62
0	64
0	66
0	62
0	76
0	75
0	78
0	5
0	5
0	5
0	5
5	0
0	85
0	85
0	85
0	85
0	85
0	85
0	85
0	85
0	85
0	85
0	85
0	85
0	85
0	85
0	85
0	85
0	85
0	85
0	85
0	85
0	85
0	85
0	85
0	85
0	91
0	85
0	91
0	91
0	85
0	91
0	91
0	91
0	91
0	83
0	83
0	89
0	89
0	79
0	79
0	79
0	79
0	79
0	79
0	79
0	79
0	85
0	85
0	85
0	79
0	79
0	7
0	7
0	0
0	5
0	0
0	0
0	26
0	24
0	24
0	26
0	21
0	21
0	23
0	24
3	23
0	2
2	1
0	1
0	0
18	0
337	556
2	556
63	0
0	130
0	125
0	130
0	283
0	267
0	267
0	264
0	265
0	249
0	249
0	246
0	269
0	253
0	253
0	250
0	251
0	235
0	235
0	232
0	238
0	220
27	0
42	0
10	0
0	4
0	4
25	581
0	581
0	13
0	18
31	60
0	2109
0	2109
1	0
0	0
302	0
0	37
0	37
0	37
0	35
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
29	14
0	14
0	14
0	14
0	1
0	1
0	1
0	1
0	1
0	6
0	6
0	6
0	6
0	6
0	6
0	6
17	0
39	32
0	31
0	31
0	31
0	4
0	3
0	0
4	60
0	60
0	0
3	0
276	0
0	0
0	0
0	26
0	26
0	0
0	0
0	0
0	1
0	1
136	0
4	717
0	86
0	26
0	25
0	26
0	26
0	25
0	25
0	26
0	26
0	25
0	28
0	28
0	27
0	18
0	17
75	39
0	0
0	7
0	7
3	0
39	24
0	24
2	12
0	21
412	0
0	2
8	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
3	304
9	304
1	29
0	29
0	25
1	0
6	0
269	0
7	0
0	0
53	0
0	46
0	36
0	36
0	80
0	78
0	49
0	51
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
46	1638
1	1638
30	0
0	81
25	81
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
128	0
0	5558
5	5558
0	5558
0	5555
24	5450
0	5551
0	0
0	105
0	0
0	0
0	0
0	0
3	27
0	27
0	2
0	0
0	18
1	18
0	18
2	71
0	71
1	0
0	0
0	0
0	169
0	169
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
64	0
0	22
51	15
0	0
1	0
0	21
1	3
0	3
0	47
0	45
37	0
0	2
0	2
0	178
0	175
0	171
0	172
0	63
0	63
0	66
0	66
0	63
0	64
6	61
9	0
0	229
0	233
0	229
0	233
0	127
0	127
0	111
0	111
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
4	0
0	0
0	0
0	1
0	1
0	0
0	401
0	401
0	0
13	313
0	313
25	201
0	201
0	187
0	137
0	124
0	122
0	155
0	92
0	90
138	32
0	29
0	29
0	29
0	29
0	29
0	29
0	23
0	23
0	24
0	24
0	16
0	16
0	16
0	29
0	29
0	29
0	29
0	24
5	0
0	1
0	1
0	1
0	1
0	1
0	17
3	17
0	17
40	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	153
0	137
0	160
0	144
0	60
0	44
0	31
0	31
0	26
0	19
0	18
0	25
0	249
0	249
0	249
0	249
0	249
0	243
0	110
0	110
0	110
0	104
0	0
0	0
0	0
0	16
3	25
0	25
0	22
0	24
0	24
0	21
0	16
0	13
173	63
0	0
0	0
0	0
0	0
0	0
0	0
2	349
0	349
0	346
14	3
0	3
101	13
0	13
0	0
0	20
0	28
0	16
17	19
14	24
0	0
0	1291
0	1289
0	1289
0	1293
0	1291
0	1291
0	44
0	43
0	37
0	39
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
380	480
0	4478
0	4478
111	0
0	5
0	9
0	5
0	9
0	5
0	9
0	5
0	9
250	10
1	17
0	6
0	6
0	6
0	6
0	6
2	0
0	1
0	0
0	0
0	0
0	0
157	3
0	16
30	277
0	249
0	261
99	264
1	289
0	13
46	26
0	26
1	0
0	0
0	0
3	21
21	12
0	0
0	191
0	194
0	169
1	183
0	192
1	193
0	167
5	198
0	235
0	223
0	235
0	52
0	216
0	207
0	221
0	210
0	207
0	210
0	221
0	221
0	221
0	210
0	207
0	210
0	252
0	251
0	256
0	255
0	239
0	238
0	240
0	239
0	195
125	3684
9	3646
16	2
0	2
0	2
0	2
0	0
0	0
0	0
30	179
0	171
0	30
0	57
2	53
0	23
0	23
1	1559
0	2219
4	2205
23	2206
2	6
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	8
0	8
0	8
0	0
0	8
131	0
0	7
0	7
0	7
0	3
0	3
0	6
0	1
0	1
0	0
0	93
0	71
0	89
0	87
0	72
0	68
0	67
0	90
0	86
0	20
0	66
0	68
29	0
0	0
14	2
0	4
0	2
0	4
8	3
92	0
0	0
0	0
0	0
0	0
0	0
7	0
10	0
0	0
0	0
0	0
0	0
192	0
0	0
0	0
0	0
0	39
0	38
0	38
0	34
0	33
22	2
0	0
0	0
0	0
0	0
0	0
4	1
3	220
0	244
0	220
0	247
1	250
0	220
0	220
0	110
0	247
0	110
0	110
0	220
0	110
3	250
4	18
40	19
0	4
0	2
0	4
0	7
0	7
32	170
0	170
1	0
169	0
0	0
0	0
0	63
0	60
0	58
0	55
0	81
0	89
0	77
62	0
4	143
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	5130
0	5130
0	5130
19	5130
0	0
0	0
0	25
0	22
0	23
0	22
0	22
0	123
0	72
0	161
1	110
63	0
0	14
0	14
0	14
0	14
0	14
0	249
17	221
0	143
1	197
0	197
0	0
0	0
0	0
0	0
0	89
15	89
0	0
0	51
0	55
0	62
0	58
0	10
0	12
4	12
0	10
0	12
0	65
17	65
0	59
0	63
0	4
0	60
1	0
0	59
0	63
0	62
0	58
0	0
0	0
0	0
5	0
66	138
5	0
0	510
0	381
10	362
0	365
10	311
2	182
0	0
0	0
0	0
0	2
0	2
1	2
0	0
0	34
0	34
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	58
0	58
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
9	0
6	79
30	79
7	3
0	0
0	0
0	0
0	0
0	318
0	319
0	321
0	322
0	4
0	1
0	1
0	1
0	4
0	175
0	169
6	169
0	168
4	168
0	141
4	92
0	168
0	161
0	2
0	2
0	4
0	4
0	4
0	1
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	12
0	8
0	8
0	8
0	8
0	12
0	9
0	12
0	30
0	7
0	33
2	32
43	0
0	7
0	7
0	5
3	0
0	0
0	39
0	39
0	39
0	51
0	51
0	51
0	51
0	50
0	43
