gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gbp1	4431.219195926025	3.728822424508048	0.41053591328346417	9.08281664004726	1.0580076029586564e-19	2.1360115496132316e-15
ercc6l	253.41568069448803	2.7823292551271206	0.32157272212317384	8.652255193652243	5.0491582844464504e-18	3.397915220156313e-14
zgc:110540	175.22375494465146	2.9416422885590343	0.33988334483690147	8.654858595588522	4.935231414721847e-18	3.397915220156313e-14
tapbpl	723.2629053357799	1.9973095088396389	0.23315198475756568	8.566555892356936	1.0662615386226718e-17	5.38168855081328e-14
gbp2	987.536622476852	2.7633679966577973	0.3378319808738051	8.179711078596894	2.845252543820061e-16	1.1488560721436643e-12
LOC101885672	1003.782710414203	4.683163453527233	0.574253686331212	8.155217049536061	3.4855333717735437e-16	1.1728238873789346e-12
batf2	461.45741450085615	4.5181950898977465	0.558093928893104	8.095761046637636	5.690743525274519e-16	1.6412917290252466e-12
pcna	2488.793158103774	1.8227529572681456	0.2262729652521882	8.055548992503947	7.912286894564131e-16	1.9967645014294406e-12
zgc:101715	458.7660148031174	2.3249222806834418	0.2909931378902545	7.989612049065795	1.3536404704074433e-15	3.0365163841173192e-12
anxa3b	3082.231645197847	2.2450040163101272	0.2832807734942155	7.925013719139572	2.2812114542252214e-15	4.6055378049353e-12
dut	514.0011766598847	2.158924205056338	0.27914983940088156	7.733926015110292	1.0427965085781459e-14	1.9139107919712897e-11
irf10	569.9975627155292	2.6398566567050614	0.34466699504736587	7.659151281201959	1.871658240511487e-14	3.1489090181405346e-11
ncapd3	227.2900400980174	2.5401242954658	0.33967167972226797	7.478175094087115	7.536174827201476e-14	1.1703679506643892e-10
smc2	412.95341285791386	2.218352979101668	0.2978462852040428	7.447979341363823	9.478065790218726e-14	1.3668047874194706e-10
rab40b	382.0982400321585	-2.078778909422289	0.2795817765781685	-7.435316188575263	1.0431813268209392e-13	1.4040525204791962e-10
acp2	1692.1445965741862	-1.5752547347227754	0.21574075175030755	-7.301609556575256	2.843454068035173e-13	3.5879058862226317e-10
lgals9l1	2010.9091110912634	2.2557671626575897	0.3094964691919559	7.288506936919264	3.134087597988398e-13	3.7220055597522217e-10
klhdc3	782.237058776662	-0.8958052982924805	0.12376718526135505	-7.23782557065379	4.559352890090283e-13	5.113820861001818e-10
rfc4	295.25625966539917	1.5690586156482222	0.21739264210694503	7.2176252169396475	5.290327564145619e-13	5.621390694343994e-10
ncapg	256.2219271502464	3.0219614448089667	0.42017320954613063	7.192180215566997	6.376478624867129e-13	6.332300472288529e-10
nup93	794.0257703046142	1.3424454368656065	0.1867684666225093	7.187752092963938	6.586671450693899e-13	6.332300472288529e-10
mki67	1235.533431814617	2.1751112480957215	0.30357453994596134	7.164998910919567	7.778717255996114e-13	6.828022725274154e-10
zgc:194101	960.9144490669015	3.640065392784289	0.5079067877732302	7.166798082662172	7.677213334808179e-13	6.828022725274154e-10
mybl2b	197.87381685843252	2.4188269439765513	0.34272804964348186	7.057569249125372	1.6944033290294696e-12	1.4253462004073317e-9
lig1	707.6427406382775	1.6599729465510837	0.23560620591654924	7.045539993708992	1.8474363715650505e-12	1.491915716221072e-9
LOC795715	182.25498975588704	5.437328856028967	0.7798333563715377	6.972424059068395	3.115258323051166e-12	2.2924827541692595e-9
snapc1a	12.919306169689012	17.514500485256978	2.511619089943724	6.973390413929929	3.0939245844576314e-12	2.2924827541692595e-9
socs1b	246.526072501545	2.8364871294425256	0.406982477792292	6.969555900365219	3.1794302400683175e-12	2.2924827541692595e-9
hapstr1b	1687.2927968994825	-0.6662557402736989	0.096031899334782	-6.937858616656417	3.980878120532131e-12	2.771377530187007e-9
LOC137496284	86.84773268285568	3.960962685251116	0.572974345421279	6.9129843541927185	4.7456230662507466e-12	3.090625293049559e-9
rpa1	796.3434588915637	1.2488769390808026	0.18055097527704225	6.917032362547432	4.6120275865376e-12	3.090625293049559e-9
ilf2	2411.174787498938	1.2561856964997555	0.18184992118886614	6.907815457313853	4.921736390839826e-12	3.105154249833289e-9
banf1	2225.0059426949374	1.412151275643399	0.20478940159738462	6.895626749374874	5.362783311795203e-12	3.184389184759804e-9
LOC101886833	178.31704788726657	3.878258229951993	0.5621523936699703	6.8989446164821455	5.2390289846249875e-12	3.184389184759804e-9
ube2t	118.99243577608387	3.15587412365727	0.45888451220320914	6.8772731258791	6.10090735875237e-12	3.5191776761671886e-9
znf367	285.80251271352864	2.0373250069635422	0.29661002319411417	6.868699125620008	6.478999015511172e-12	3.6334586423376402e-9
knstrn	56.2811767495937	3.261331338927912	0.47898891968666574	6.808782426661011	9.842820415975473e-12	5.370721658868347e-9
si:ch211-209n20.1	151.34184495042194	6.426751954862463	0.9507754215165227	6.7594847420556485	1.3848334221426914e-11	7.357474199904946e-9
aqr	726.3042552025615	1.035794170988932	0.15380313967316311	6.734545037182139	1.64443663498209e-11	8.512700313757286e-9
prpf40a	1222.5178818166025	0.7143777410905252	0.10617364541793105	6.7283904426425405	1.715500893927995e-11	8.658561886878074e-9
hmgn2	7795.811177006787	1.6498292586260075	0.24600464040038877	6.706496495110017	1.993526334329442e-11	9.816415405799294e-9
uhrf1	603.8982277651733	1.821388310878628	0.2752819363628603	6.616446886939149	3.679349828406913e-11	1.768628421088266e-8
dnmt3ba	233.85683669318945	1.463379424925872	0.22129342954049194	6.612846246562892	3.7699997321836875e-11	1.7700587114664294e-8
plk4	127.9086210895564	2.630772049335228	0.39870874976126636	6.598230038619537	4.1609530266351756e-11	1.9092154694258534e-8
