feature	Oleiharenicola	Pirellulaceae_Genus	Polyangiia_Genus	Halomonas	Cetobacterium	Enterococcus	Planifilum	Comamonadaceae_Genus	Permianibacter	Hyphomicrobiales_Incertae_Sedis_Genus	Legionella	Pseudorhodoplanes	Blastococcus	Candidatus_Berkiella	Vicinamibacteraceae_Genus	JG30.KF.CM45_Genus	Pseudomonadota_Genus	Pedosphaeraceae_Genus	Fimbriiglobus	Arthrospira_PCC.7345	Gemmataceae_Genus	Exiguobacterium	Oligoflexus	Parachlamydiaceae_Genus	Aeromonas	Phreatobacter	Pseudoxanthomonas	Fluviicoccus	Macrococcus	Enterobacterales_Genus	Pajaroellobacter	Pseudomonadales_Genus	Flavobacterium	Gammaproteobacteria_Genus	Caulobacter	Alphaproteobacteria_Genus	Candidatus_Paracaedibacter	Dechloromonas	Rickettsiaceae_Genus	Blastocatella	Rhodovarius	Chitinophagales_Genus	Culicoidibacter	Tabrizicola	Mycobacterium	Aquihabitans	Clostridium	Thermomonas	Paludibaculum	Reyranella	mle1.27_Genus	SWB02	Noviherbaspirillum	Crenobacter	Blfdi19_Genus	Acetobacteraceae_Genus	Cellvibrio	BIrii41_Genus	Vampirovibrionaceae_Genus	Streptococcus	Gemmata	Bosea	Pseudomonas	X37.13_Genus	Chloroflexaceae_Genus	Haliangiaceae_Genus	Paracaedibacteraceae_Genus	Lutispora	Turneriella	Tumebacillus	Beijerinckiaceae_Genus	Caldovatus	Piscinibacter	Nitrospira	Pseudobdellovibrionaceae_Genus	env.OPS_17_Genus	Burkholderiales_Genus	Gemmobacter	Rhodococcus	Frankiales_Genus	Emticicia	Bacillus	Iamia	Phaselicystis	Mycobacteriales_Genus	Roseomonas	Alcaligenaceae_Genus	SH3.11	Chitinibacter	Rhizobiaceae_Genus	Alsobacter	Pedomicrobium	JGI_0001001.H03	Chitinilyticum	Rhodocyclaceae_Genus	Candidatus_Bealeia	Luteolibacter	Hyphomicrobiales_Genus	Candidatus_Fritschea	Cytophagales_Genus	Babeliaceae_Genus	Lysobacteraceae_Genus	Oligoflexaceae_Genus	Gloeocapsa_PCC.7428	Ideonella	Micrococcus	Chitinophagaceae_Genus	Arthrobacter	Sphingorhabdus	SH.PL14	Planctomycetes_Genus	Deinococcus	Hyphomonadaceae_Genus	Peptostreptococcus	Paracoccaceae_Genus	Nocardioides	Limnobacter	Lysobacter	Marinobacter	Luteimonas	Candidatus_Megaira	Lactococcus	Acinetobacter	Propionibacteriales_Genus	Bacillota_Genus	Candidatus_Alysiosphaera	Agromyces	Devosia	Holosporaceae_Genus	Terrimonas	Leuconostoc	Psychromonas	Lactobacillus	Sediminibacterium	Altererythrobacter	Candidatus_Obscuribacter	Limosilactobacillus	Flavobacteriaceae_Genus	Oxalobacteraceae_Genus	Blastocatellaceae_Genus	PeM15_Genus	Rubrivivax	Kineosporiaceae_Genus	Kinneretia	X67.14_Genus	Turicibacter	Larkinella	Pirellula	DEV007_Genus	Burkholderia.Caballeronia.Paraburkholderia	bacteriap25_Genus	Fimbriimonadaceae_Genus	Brevifollis	Granulosicoccus	IS.44	Aggregatilineales_Genus	Bacteroidia_Genus	Rhodospirillaceae_Genus	Telmatocola	Sphaerotilus	Corynebacterium	Brevibacterium	Kocuria	Marmoricola	NS9_marine_group_Genus	Hyphomicrobium	Fusobacteriaceae_Genus	Cytophaga	IMCC26207	Gracilibacteria_Genus	Verrucomicrobiaceae_Genus	Candidatus_Protochlamydia	Actinobacteria_Genus	Armatimonadaceae_Genus	Anaerovorax	MBNT15_Genus	Shinella	Planctomycetales_Genus	Microscillaceae_Genus	Intestinimonas	NS11.12_marine_group_Genus	Enterobacteriaceae_Genus	Xanthobacteraceae_Genus	Runella	Defluviicoccus	Microtrichales_Genus	Rubellimicrobium	Ilumatobacter	Saprospiraceae_Genus	Staphylococcus	Leeia	Brevundimonas	Cyclobacteriaceae_Genus	Chlamydiales_Genus	Agitococcus	Cellvibrionaceae_Genus	Microtrichaceae_Genus	Ensifer	Novispirillum	Paucibacter	Shewanella	Unknown_Family_Genus	Rhizobium	Panacibacter	Aurantisolimonas	Desulfitibacter	Nocardia	Psychrobacter	Paenirhodobacter	Nitrosomonas	Uliginosibacterium	Novosphingobium	Pseudobdellovibrio	Pseudoduganella	Sphingomonas	Rhodospirillales_Genus	P3OB.42	Roseicella	A21b_Genus	Moraxellaceae_Genus	Gaiellales_Genus	Sutterellaceae_Genus	Dongia	Fluviicola	CM1G08	Niveibacterium	Hydrogenophaga	Vibrionaceae_Genus	Leucobacter	AAP99	SM2D12_Genus	Gloeocapsa	Acetobacteroides	Eremiobacteria_Genus	Pir4_lineage	Stagnimonas	Vibrio	Nannocystis	Polymorphobacter	Candidatus_Ovatusbacter	Vampirovibrio	Solirubrobacteraceae_Genus	Bryobacteraceae_Genus	Granulicatella	X11.24_Genus	Sphingobium	Dinghuibacter	Truepera	Verrucomicrobiia_Genus	Tetragenococcus	Sphingomonadaceae_Genus	Abditibacterium	Chitinivorax	Enterovirga	Rhizorhapis	Saccharimonadales_Genus	Micavibrionales_Genus	Fundidesulfovibrio	Neochlamydia	Bacteriovorax	Sandaracinaceae_Genus	Craurococcus	Chryseotalea	Ga0077536_Genus	Phenylobacterium	Levilactobacillus	Sphingobacterium	Opitutaceae_Genus	Gordonia	Flavihumibacter	Pasteurella	Chryseobacterium	Aquicella	Pedobacter	Paracoccus	Ferruginibacter	Bdellovibrio	Acidimicrobiaceae_Genus	Sphingopyxis	Isosphaeraceae_Genus	Vagococcus	Dyadobacter	Vogesella	Aquabacterium	X0319.6G20_Genus	Marinifilaceae_Genus	OM190_Genus	Longivirga	Undibacterium	cvE6_Genus	Sporocytophaga	Planctomycetota_Genus	Candidatus_Nomurabacteria_Genus	KD4.96_Genus	Methylibium	Caedibacter	Modestobacter	Thermoleophilia_Genus	Haliscomenobacter	Geminicoccaceae_Genus	LiUU.11.161_Genus	Pararhodobacter	Ligilactobacillus	Stella	Neisseriaceae_Genus	TM7a	Mediterraneibacter	Pectobacteriaceae_Genus	Stenotrophomonas	Alkaliphilus	Mariniblastus	Anaeromyxobacter	Parvibium	Anaerobacillus	Afipia	Pseudolysobacter	Marinomonas	Microbacteriaceae_Genus	Citrobacter	Loigolactobacillus	WY65	Thermus	Anaerolineae_Genus	Glutamicibacter	Aminobacter	alphaI_cluster	Vampirovibrionales_Genus	Leptothrix	Defluviicoccales_Genus	Dietzia	Kapabacteriales_Genus	Chlamydiaceae_Genus	Candidatus_Finniella	Cyanobacteriia_Genus	Aeromicrobium	Elstera	Candidatus_Accumulibacter	Alicyclobacillus	Rheinheimera	LWQ8_Genus	Bacilli_Genus	Gemmatimonas	TRA3.20_Genus	Thermodesulfobacteriota_Genus	SM1A02	Tundrisphaera	CL500.3	Curvibacter	Absconditabacteriales_.SR1._Genus	Brucella	PMMR1	Bradyrhizobium	OLB17	Aerococcus	Chloracidobacterium	NB1.j_Genus	Pseudonocardia	Obscuribacteraceae_Genus	PB19_Genus	Anaerocolumna	Rhizorhabdus	Gemmatimonadaceae_Genus	Pontibacter	Dechlorobacter	Chthoniobacter	Kineococcus	Pararhizobium	Ruminiclostridium	Arenicella	Coxiella	Myxococcaceae_Genus	Roseisolibacter	Barnesiellaceae_Genus	Pyrinomonadaceae_Genus	Nevskiaceae_Genus	Methylorosula	RBG.13.54.9_Genus	Variovorax	Aerococcaceae_Genus	Bacteroides	Bryobacter	Trueperella	Tautonia	A0839_Genus	Serinicoccus	Oscillospiraceae_Genus	Polyangiaceae_Genus	Nocardiaceae_Genus	Fuscovulum	Sandaracinus	Roseibacillus	Opitutus	Babeliales_Genus	Hassallia	Gottfriedia	Weeksellaceae_Genus	Malacoplasma	Fuerstia	Blastomonas	Cypionkella	Caldilineaceae_Genus	Nordella	Cloacibacterium	Acidovorax	Allomeiothermus	Paraconexibacter	Silvanigrellaceae_Genus	Defluviimonas	Microbulbifer	Lysinibacillus	Terrisporobacter	Rhodovastum	Massilia	Lactiplantibacillus	Parageobacillus	Thermomicrobiales_Genus	Rubripirellula	Chloronema	Paraclostridium	Hirschia	Methylorubrum	Candidatus_Captivus	Propionivibrio	Lacibacter	Weissella	Brevitalea	Spirosomataceae_Genus	Sporichthyaceae_Genus	Ohtaekwangia	Rubritaleaceae_Genus	Midichloriaceae_Genus	oc32	Peredibacter	Perlucidibaca	Campylobacterales_Genus	Planococcus	Armatimonadota_Genus	DEV114	Simkaniaceae_Genus	Acetoanaerobium	Azospira	Lactobacillaceae_Genus	Plesiomonas	W5053	Mangrovihabitans	Bacillales_Genus	OLB12	vadinHA49_Genus	Rubinisphaeraceae_Genus	Aneurinibacillus	Arsenicibacter	Bythopirellula	Sporomusaceae_Genus	Acidiferrimicrobium	KD3.93_Genus	Chitinimonas	HT002	Raineya	Neorickettsia	Bacillaceae_Genus	Rhodopseudomonas	Polyangiales_Genus	Elsteraceae_Genus	Pediococcus	Lactobacillales_Genus	Methylocystis	Methyloligellaceae_Genus	Mesorhizobium	Pseudorhizobium	Candidatus_Magasanikbacteria_Genus	Falsiporphyromonas	Aureimonas	Geodermatophilus	Delftia	Steroidobacter	Actinoplanes	Rothia	Latilactobacillus	Phormidesmis_ANT.LACV5.1	IMCC26134	Candidatus_Peregrinibacteria_Genus	Parcubacteria_Genus	Flectobacillus	Desulfotomaculum	Arcobacter	Micropepsaceae_Genus	Anaerospora	Thermobrachium	Peptostreptococcaceae_Genus	Romboutsia	Carnobacterium	SJA.28_Genus	Anaerotaenia	AKYH767_Genus	Lautropia	Methyloversatilis	Nitriliruptoraceae_Genus	Bordetella	Derxia	Acidibacter	Chitinibacteraceae_Genus	Ramlibacter	Candidatus_Competibacter	Intrasporangiaceae_Genus	Agrilactobacillus	Taonella	Acetivibrio	Agrobacterium	Frisingicoccus	CL500.29_marine_group	Aeromonadaceae_Genus
f16	-15.9315916522602	-15.6966596894823	-16.2652853922687	-15.9563080868667	-7.10188755011811	-16.0783801726742	-15.2514824106202	-16.0882913573478	-15.0224111625887	-16.5171003413593	-11.8919644807439	-15.8628471865025	-13.1143569020803	-16.2172004173675	-15.8806676710241	-16.4923226472015	-16.3520779198131	-13.2842819035226	-15.9184595341986	-15.6755987397622	-15.8335325189468	-16.4598318136592	-10.5419263067598	-16.0677074452821	-0.453172628165615	-9.04587716419756	-16.2359768081487	-13.2842819035226	-10.4165693207776	-16.3778205637725	-16.6519766304762	-16.2129522850369	-6.68251111511493	-9.36541866624804	-13.9623538086353	-16.4478096872237	-16.2359768081487	-6.75876109442757	-15.5164797733097	-15.2485700182257	-15.5309396893783	-15.3090262704127	-4.46370402086686	-14.4598318136592	-13.476926981465	-11.9623538086353	-13.9623538086353	-11.2812245033081	-15.2689074523478	-16.4269853979725	-15.8706777704777	-16.2624986377332	-15.2689074523478	-5.41623104977748	-16.3778205637725	-15.6869108227791	-8.34764396452007	-16.1973510946604	-16.0677074452821	-16.0735976730265	-15.8153165769641	-11.2842819035226	-4.60084861068723	-15.8706777704777	-9.05616707807557	-13.9623538086353	-15.5157408980094	-15.2652853922687	-15.8335325189468	-15.7030203587918	-15.821857007611	-16.567644194335	-13.5587395761368	-16.1848753429083	-12.6993194028015	-16.5309396893783	-12.6993194028015	-9.42630090839506	-13.2842819035226	-14.9596940953161	-10.134534784018	-16.0813586032881	-15.4703834919609	-15.6803228915475	-15.2986712016217	-12.2842819035226	-14.0962759110566	-15.5045552223867	-15.6948838192602	-15.346629151539	-13.4646591920514	-16.2979372288591	-15.8806676710241	-7.80854847255624	-14.925962342241	-14.5720606762465	-15.7921293821044	-16.4450310165884	-13.0410601856854	-15.2842819035226	-16.055345992682	-15.9609748075118	-16.3299189396701	-16.0813586032881	-14.4226232817664	-15.834981222938	-16.2204350125246	-15.0288269637514	-15.8628471865025	-15.7928580630514	-15.4656301717453	-13.2842819035226	-14.7607615230925	-15.6072917797136	-8.57692277144175	-16.4491808940994	-16.0222594334287	-16.4725004640364	-14.6002846228981	-12.1143569020803	-15.9459771886571	-12.8248502848853	-11.3773913079141	-16.1922542804348	-15.5360852879658	-16.4491808940994	-16.567644194335	-16.1195896207411	-14.2842819035226	-14.3646818558646	-14.9483124723835	-15.0555874844367	-15.9563080868667	-15.493417671953	-14.2485700182257	-16.4725004640364	-15.9222127177854	-14.077965435686	-15.8179662778008	-14.9906801465822	-16.5516932434812	-14.5741914087497	-14.8364449113414	-14.4098454953099	-16.3950487374151	-16.2359768081487	-15.0301498249257	-13.476926981465	-15.7928580630514	-14.2842819035226	-15.4374486618676	-15.2689074523478	-15.7201373563542	-16.2702405672709	-14.4374486618676	-15.2303207156611	-10.476926981465	-15.8706777704777	-15.6679431145465	-14.8489000041126	-14.2842819035226	-11.8738834897202	-11.9988050184283	-15.8600685158673	-16.1514922833453	-16.6519766304762	-16.055345992682	-15.8420228972514	-13.6993194028015	-14.6993194028015	-15.6137894644726	-15.8730595476615	-16.2624986377332	-15.231701199029	-14.7004830677014	-16.2652853922687	-14.850811922162	-15.9563307773512	-15.9667307427601	-14.6123885939393	-15.8939887711338	-15.0118736672303	-16.0800263594827	-15.5309396893783	-16.0151101027295	-16.0760013466751	-11.8256793115865	-16.0677074452821	-16.2932021960671	-15.9906801465822	-14.3299189396701	-14.7921293821044	-14.6823143207381	-15.9659195309826	-12.2842819035226	-16.0882913573478	-15.4372969327076	-15.54137899446	-16.2129522850369	-4.48662037766888	-7.52273067107816	-16.0526954017369	-12.476926981465	-13.4761133041527	-9.37739130791412	-11.6260226864065	-16.4002790776852	-9.71732361811481	-10.5838421853815	-16.5309396893783	-15.1062194007264	-16.2702405672709	-15.2437938203235	-11.6993194028015	-16.4580220483826	-14.2652853922687	-15.6123885939393	-16.2979372288591	-13.9623538086353	-15.7550440361018	-16.2838299172284	-8.42630090839506	-13.4479011415724	-8.4705007123056	-13.8754229997731	-4.31994103573022	-15.231701199029	-15.9461066873158	-15.744956438949	-14.8335325189468	-16.0783801726742	-12.5568589459216	-14.8179662778008	-14.9496443565857	-16.1195896207411	-16.0042424156254	-15.7234209729569	-15.744956438949	-16.3338017621176	-16.2823102052205	-14.9563080868667	-15.2932021960671	-16.2605336757836	-15.9659195309826	-14.853869953069	-15.4374486618676	-10.7607199474656	-13.1043467412241	-12.1143569020803	-14.6704128291139	-15.055345992682	-15.4374486618676	-16.2858356558614	-15.291368581369	-15.2172004173675	-15.8748693129381	-15.0622148246591	-14.9660547646256	-16.2879828595129	-15.4761133041527	-16.4656301717453	-11.3492812288175	-14.6993194028015	-15.8047864593652	-16.0733884685424	-16.0349493787301	-10.6812384117778	-16.2858356558614	-16.0733884685424	-15.9244413923392	-16.5034220349197	-16.0670141297551	-15.9686667931952	-15.3299189396701	-14.3646818558646	-14.1422894345281	-11.7607199474656	-11.0273531339301	-15.8628471865025	-16.4491808940994	-16.2104430511922	-15.2071668813833	-15.4535278676818	-15.0686103567793	-16.3778205637725	-12.9974315373076	-16.6376579024581	-16.1404104146045	-9.43879185257826	-16.4535278676818	-16.2838299172284	-15.5360852879658	-14.6823143207381	-16.2798463199814	-13.6557543101442	-16.2624986377332	-13.3453548407279	-15.8939887711338	-15.834981222938	-16.2838299172284	-14.7607615230925	-13.0302411286387	-16.0222594334287	-14.5720606762465	-16.5045552223867	-15.9563080868667	-15.6260226864065	-14.2434219501707	-14.2842819035226	-15.9195927216656	-16.1195896207411	-13.1259730466851	-14.6823143207381	-15.9923409240012	-12.1422894345281	-14.9501609668914	-15.9563307773512	-16.0633108092571	-15.3157298075707	-12.4560976849642	-15.9686667931952	-16.3775155793241	-16.3299189396701	-11.5293944013592	-13.0819914262266	-16.1263414951812	-14.8952723224802	-15.0042424156254	-13.5734320236563	-13.5037512166992	-15.6322379166464	-15.4374486618676	-12.5994479815287	-15.2879828595129	-14.9722618487333	-14.2842819035226	-15.3338017621176	-10.34553831007	-15.0247284671585	-15.7008731551403	-13.8186677643489	-15.4761133041527	-14.5720606762465	-16.2979372288591	-16.291368581369	-11.7607199474656	-16.2838299172284	-14.5447229977555	-15.4192799149043	-13.352441973043	-14.8489000041126	-15.6948838192602	-14.7991196937996	-16.1848753429083	-12.8256793115865	-15.9321378406382	-12.0707918094231	-15.5066949837054	-16.3299189396701	-15.0800263594827	-15.0271068690894	-16.2172004173675	-15.8806676710241	-14.7916716500798	-16.0526954017369	-10.8499416325138	-10.1465749766134	-15.745516770076	-16.0735976730265	-14.449986878009	-14.4656301717453	-15.1847668888181	-13.9623538086353	-16.4725004640364	-15.2857152697566	-14.6503337538459	-15.853869953069	-13.1700815353806	-12.3264294871223	-12.9974315373076	-16.5536292939164	-12.687708936704	-8.78053263546214	-15.6519766304762	-14.2639375033914	-14.5157408980094	-16.2652853922687	-16.1088919443728	-14.5171003413593	-15.9244413923392	-15.9563307773512	-15.9563307773512	-16.1007033987306	-15.7082396953459	-14.6277162616984	-7.92301647411535	-12.8248502848853	-15.6665846314867	-13.802336847291	-15.1263414951812	-16.2104430511922	-14.4372969327076	-11.2398877841642	-13.7689424228406	-13.5851190346595	-15.219823958644	-15.4761133041527	-14.9639075609741	-13.9974315373076	-16.4478096872237	-13.6207925735562	-15.9659195309826	-15.5756426473034	-10.8047864593652	-14.0183243895289	-16.4199437236592	-14.3040945915192	-16.2104430511922	-15.9164393225808	-15.5536292939164	-15.9536281009756	-15.8152832163823	-15.0561084605341	-14.2303207156611	-16.2624986377332	-15.0224111625887	-15.2172004173675	-15.9222127177854	-16.1973510946604	-16.4535278676818	-10.9221434100033	-16.2858356558614	-10.3040945915192	-14.7003313385414	-15.8939887711338	-15.471145959813	-12.6557543101442	-12.3662476929492	-16.4535278676818	-15.5066949837054	-14.5309396893783	-15.1519876837172	-10.2842819035226	-14.4281474956138	-12.1751525748564	-15.3127766206581	-14.8748693129381	-14.0183243895289	-15.9923409240012	-12.719132090798	-9.73047583612355	-12.1665910677692	-15.7921293821044	-16.0224111625887	-13.9160660508993	-15.6254805504711	-15.8431849948926	-12.9349483213384	-15.346629151539	-11.2744394610418	-14.4905823068015	-14.7921293821044	-16.0222594334287	-16.2605336757836	-15.5311783641493	-16.4068195083322	-10.5519891875374	-15.8806676710241	-10.3775933265808	-10.2710904599089	-10.2969918191665	-14.0206327616577	-12.7334227866926	-12.7096631992074	-14.1968874935678	-7.67064030148107	-15.1922542804348	-15.8875379633153	-16.4725004640364	-15.3713682766301	-9.37852170466306	-15.8152832163823	-15.9826816936139	-13.1938128031221	-12.8047864593652	-12.0183243895289	-15.0224111625887	-12.1820395777871	-15.8179662778008	-16.0622148246591	-15.1258815923363	-11.871135184243	-16.4029287785219	-14.4828583644778	-11.7173236181148	-13.8256793115865	-11.871135184243	-15.7082396953459	-13.64535821494	-15.0224111625887	-14.9767431067343	-13.8221905715661	-9.02735313393009	-12.8256793115865	-15.1258815923363	-11.4681273069684	-13.9660547646256	-12.8063569836131	-15.2129522850369	-16.0686103567793	-15.8961195036371
