UniqueCount	AmbigCount
149	0
88521	5
3068	0
457948	35
228598	11
200710	8
113823	6
0	0
2965	2
0	0
0	0
6	226
0	0
0	0
0	0
0	0
0	0
0	0
1	36
0	36
120	0
1	21
0	21
0	22
2	22
1	20
0	460
0	496
0	498
0	417
0	504
0	506
0	362
0	428
0	412
0	412
0	436
0	480
0	482
0	420
0	412
0	488
0	490
0	480
0	482
0	396
0	466
0	318
0	224
0	294
0	292
0	360
0	275
0	276
0	300
0	343
0	345
0	259
0	386
0	370
0	283
0	276
0	369
0	353
0	346
0	259
0	327
0	329
9	398
0	399
0	383
0	211
0	263
0	246
0	5
0	10
0	5
6	5
0	1
0	0
1	5
0	19
0	19
0	19
0	4
0	4
0	4
0	4
0	4
0	4
0	3
0	4
0	4
0	4
0	4
0	84
0	182
0	0
0	21
0	21
0	21
5	0
0	0
5	638
3	648
0	618
0	618
0	615
0	615
0	596
0	0
0	2
0	2
2	57
0	57
0	57
0	57
0	22
8	3
0	3
85	0
0	0
1	5
3	5
9	28
0	28
0	195
0	150
0	22
0	0
0	0
0	23
0	23
2	56
0	56
0	0
0	0
5	27
0	24
250	0
5	21
0	21
245	25
0	27
0	27
13	147
0	147
0	10
0	9
9	110
0	126
0	117
0	108
0	99
0	6
0	0
0	0
0	0
0	0
0	3
0	3
130	0
0	2
0	0
0	0
0	0
0	0
0	5
54	38
0	5
0	5
3	5
0	185
0	134
0	134
0	116
0	137
0	211
0	222
0	0
0	0
0	1
0	13
0	13
0	13
0	31
5	31
0	29
0	29
7	0
0	0
0	0
0	0
0	0
0	8
0	8
0	8
0	1
166	18
1402	0
0	18
0	18
0	18
0	0
13	1
0	0
0	17
0	18
0	20
0	21
0	20
0	20
0	21
0	21
0	45
0	45
0	359
0	364
0	364
0	364
0	373
0	352
0	352
0	360
0	350
0	337
0	352
0	332
0	346
0	325
0	325
0	320
0	298
0	308
0	334
0	298
0	293
0	303
0	319
0	307
0	0
1	0
0	3
0	1
0	1
0	0
0	4
0	4
0	4
0	0
22	0
0	81
0	38
0	81
0	79
0	3
0	3
1	0
0	84
3	78
11	45
7	0
0	0
0	0
0	0
2	0
0	28
0	27
11	22
0	282
1	282
238	0
0	108
1	108
1	108
2	128
0	128
2	125
0	128
44	124
1	13
48	0
41	281
0	281
40	189
0	189
0	137
0	207
0	182
0	113
0	5
0	5
0	5
0	5
0	15
0	14
0	12
0	9
0	12
0	11
0	15
0	14
0	14
9	7
0	11
0	8
0	11
0	8
0	2
0	24
0	24
0	72
0	72
0	72
0	23
0	23
0	6
0	0
2	0
0	0
0	0
0	199
0	150
0	125
0	105
8	536
1	536
191	621
0	0
0	20
3	11
0	20
0	16
0	208
0	193
0	6
2	6
2866	127
46	2
0	0
0	0
0	257
0	207
0	203
0	154
0	230
0	160
0	181
0	141
0	0
0	0
0	20
0	20
2	0
0	0
0	0
0	0
0	0
0	0
501	117
1	25
0	25
5	28
0	28
0	27
5	3
0	2
0	2
0	2
0	2
0	246
0	244
0	15
0	10
0	10
0	13
0	15
0	277
0	277
0	4
16	26
0	26
0	12
0	12
1	12
0	12
9	20
0	20
5	6
7	42
0	42
2	9
0	9
7	0
0	4
0	0
0	0
6	29
46	962
0	10
0	5
0	4
0	4
0	4
0	0
5	0
4	0
1	0
27	0
103	2
0	5
0	0
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	0
0	0
5	6
0	2
1	35
0	35
26	256
0	256
0	256
3	1
3	41
0	41
23	0
0	0
0	0
0	194
0	194
0	0
0	0
0	0
0	0
0	0
0	0
0	429
0	579
5	572
0	412
0	562
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
54	84
0	11
0	11
0	11
0	11
1	832
0	706
0	706
0	706
0	14
0	14
27	17
134	350
0	45
0	0
0	0
0	33
0	33
0	33
0	33
0	33
2	34
2	205
2	194
0	189
0	0
3	0
0	0
0	0
0	0
12	0
0	0
0	0
22	8
14	1
0	0
123	119
4	70
0	0
0	0
5	5
9	76
0	76
0	7
0	7
0	7
0	7
0	4
0	3
3	0
4	157
0	183
0	133
0	163
0	36
0	0
0	0
0	8
0	11
0	11
124	0
0	16
0	0
0	0
0	0
0	0
0	0
0	0
127	0
497	8
0	0
51	1
11	7
1	245
0	245
0	84
5	82
6	106
0	87
18	67
0	46
0	46
0	2
0	0
0	0
0	4
0	4
124	25
1	0
5	0
0	35
0	35
0	35
0	30
0	0
23	1
0	1
6	0
4	531
0	544
1	535
1856	202
0	15
0	15
19	0
1	0
4	0
0	22
0	22
272	0
32	13
0	116
0	105
0	108
0	512
4	506
1	511
4	3
484	1113
0	3
0	3
0	3
0	3
0	3
5	0
1	0
0	3
0	3
0	3
0	3
0	3
2	5
0	0
0	0
0	104
0	98
0	138
0	132
0	0
2	8
0	8
0	1
0	1
0	16
0	15
0	323
5	316
0	316
0	316
0	316
0	250
0	0
909	0
61	32
8	0
0	12
0	12
126	49
4	2833
0	1703
0	45
0	45
0	45
0	3
0	106
0	20
0	20
0	20
0	20
0	20
0	18
0	18
0	0
0	0
0	171
0	238
0	211
9	0
0	0
0	0
0	0
0	0
0	21
0	21
0	5
0	5
0	5
0	2
0	0
0	6
0	5
0	5
0	0
0	144
0	150
0	146
0	149
12	159
0	146
0	147
0	145
0	148
140	143
0	134
0	139
0	137
0	135
0	133
0	74
0	74
0	132
0	202
0	159
14	75
0	75
152	8
0	113
0	113
0	114
0	113
0	113
0	114
0	114
0	113
0	113
0	107
0	107
0	0
0	137
0	207
0	182
0	113
11	5
0	0
0	7
0	0
0	0
0	0
59	0
3	1
0	85
0	84
0	82
0	82
0	84
0	70
0	69
0	69
0	85
0	84
0	70
0	69
0	67
0	67
0	82
0	82
0	82
0	82
0	82
0	82
0	82
0	67
0	67
27	50
0	50
881	0
3	0
4	0
0	4
0	4
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	28
0	28
0	28
0	28
11	0
0	11
0	11
0	8
0	8
392	570
7	570
7	1
0	1
4	1
0	1
0	1
0	1
0	1
68	101
0	101
0	92
0	98
0	126
0	120
0	122
0	134
0	130
0	128
0	31
0	22
0	31
0	22
20	0
0	135
0	135
0	135
0	135
0	147
0	135
0	147
0	135
0	135
0	135
0	147
0	135
0	135
0	135
0	135
0	135
0	135
0	135
0	135
0	147
0	147
0	135
0	147
0	135
0	135
0	147
0	147
0	147
0	147
0	135
0	135
0	147
0	147
0	134
0	134
0	134
0	146
0	129
0	129
0	129
0	129
0	129
0	129
0	129
0	129
0	129
0	129
0	129
0	129
0	129
0	5
0	5
1	0
0	3
0	2
3	2
0	17
0	15
0	11
0	13
0	10
0	10
0	12
0	17
0	12
5	1
1	1
0	0
0	0
59	0
11	10
0	10
11	0
0	290
0	284
0	284
0	615
0	598
0	598
0	603
0	567
0	550
0	550
0	555
0	543
0	526
0	526
0	531
0	495
0	478
0	478
0	483
0	497
0	449
59	0
72	0
17	0
0	1
0	1
22	86
9	86
0	3
0	3
3	18
0	1297
0	1293
3	1
0	0
319	0
0	88
0	88
0	88
0	88
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
36	22
0	22
0	22
0	22
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	7
0	7
0	7
0	7
0	7
22	0
75	0
0	12
0	12
0	12
0	12
1	0
0	0
0	32
0	32
0	0
0	0
49	0
0	0
0	0
0	21
0	21
0	0
0	0
0	0
0	1
0	1
79	0
2	368
0	82
0	79
0	80
0	79
0	78
0	80
0	79
0	79
0	79
0	80
0	84
0	83
0	85
0	33
0	27
183	93
0	0
0	23
0	23
0	0
116	38
0	41
1	38
0	35
574	0
0	58
41	0
0	0
0	0
0	0
0	0
149	1608
1	0
96	949
3	313
1	313
0	10
0	10
0	7
0	0
58	0
18	0
11	0
0	0
170	0
0	178
0	151
0	130
0	213
0	208
0	98
0	103
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	4
0	4
28	749
2	749
71	0
4	246
106	246
0	2
0	0
0	0
6	14
0	13
1	10
0	0
0	0
0	0
194	0
0	2890
0	2891
0	2890
0	2890
19	2812
0	2885
2	0
0	45
0	10
0	10
0	10
0	2
0	16
0	16
0	7
0	2
0	141
2	141
0	135
3	161
0	161
0	0
952	182
1	0
0	128
0	128
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
19	0
0	16
19	0
0	0
0	0
0	28
0	1
0	1
0	99
0	122
135	0
0	0
0	0
0	315
0	302
0	311
0	313
0	238
0	238
0	241
0	241
0	242
2	235
1	228
0	0
0	667
0	677
0	667
0	677
0	192
0	192
0	231
0	231
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
32	0
0	0
0	0
0	2
0	2
0	0
5	187
0	187
0	7
4	125
0	125
50	617
0	617
0	552
0	361
0	343
0	330
0	520
0	311
0	298
155	13
2	153
0	153
0	153
0	155
0	149
0	146
0	136
0	136
0	136
0	136
0	117
0	117
0	117
0	149
0	147
0	147
0	144
0	134
9	0
0	1
0	1
0	1
0	1
0	1
0	10
0	10
0	10
4	0
0	0
0	0
0	0
0	10
0	10
0	10
0	10
0	10
0	145
0	140
0	158
0	153
0	67
0	62
0	34
0	34
0	79
0	77
0	77
0	79
0	169
0	168
0	169
0	159
0	159
0	158
0	62
0	54
0	54
0	61
0	0
0	0
0	0
0	51
3	67
0	52
0	52
0	59
0	44
0	44
0	36
0	36
69	52
0	5
0	4
0	5
0	5
0	5
0	3
0	72
0	72
0	72
13	8
0	8
42	32
0	32
0	0
0	91
0	97
0	54
9	83
6	60
991	311
0	281
0	281
0	281
0	281
0	281
0	281
0	69
0	69
0	65
0	65
0	65
0	0
0	0
0	0
0	0
0	4
0	4
0	2
0	4
0	2
0	2
0	0
0	2
620	194
189	666
14	2705
10	2705
56	0
0	22
0	25
0	25
0	28
0	22
0	25
0	25
0	28
241	5
0	4
0	3
0	2
0	1
0	0
0	4
12	0
0	0
0	0
0	0
0	0
0	0
207	0
1	0
26	365
0	333
0	322
120	360
0	373
0	19
0	11
0	11
0	0
0	0
0	0
49	115
22	17
0	0
0	103
0	103
0	94
2	100
0	90
0	102
0	81
3	98
0	401
0	392
0	401
0	92
2	371
0	366
0	385
0	367
0	360
0	361
0	385
0	383
0	384
0	367
0	358
0	359
0	306
0	302
0	317
0	313
0	303
0	299
0	305
0	301
0	242
24	1458
0	1433
44	7
1	7
0	7
2	7
0	0
0	0
0	0
0	9
0	9
4	73
0	138
2	127
0	25
0	25
0	325
0	414
0	414
0	414
5	28
10	0
3	0
0	0
0	6
0	5
0	6
3	0
2	13
0	33
0	33
2	33
0	1
0	33
9	0
0	2
0	2
0	2
0	1
0	1
0	2
0	0
0	0
0	0
0	33
0	22
0	33
0	23
0	22
0	22
0	22
0	29
0	29
0	14
0	8
0	18
51	0
6	0
18	4
0	2
0	2
0	2
0	7
116	0
0	0
0	0
0	1
0	5
0	6
37	0
6	0
0	0
0	0
0	0
1	0
308	0
0	7
0	0
0	0
0	26
0	26
0	26
0	26
0	26
4	3
0	2
0	2
0	1
0	1
0	0
26	0
2	121
0	162
0	119
0	162
0	162
0	121
0	119
0	56
0	162
0	69
0	69
0	121
0	67
0	162
0	0
12	0
0	14
0	10
0	13
0	80
0	67
57	140
0	140
0	0
18	0
9	0
0	0
0	155
0	155
0	137
0	158
0	232
0	243
0	206
133	0
0	110
0	0
0	0
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5
0	5605
0	5601
0	5601
9	5601
0	0
0	0
1	48
1	27
0	31
0	30
0	29
0	434
0	235
5	521
0	322
36	0
0	1
0	1
0	1
0	1
0	1
0	332
0	311
0	195
6	285
0	285
0	0
0	0
0	1
0	0
0	76
5	76
0	0
0	137
0	207
0	214
0	113
0	15
0	13
0	8
0	10
0	8
0	132
35	132
0	167
0	237
0	98
0	169
8	0
0	140
0	210
0	173
0	118
0	0
0	0
0	0
3	0
225	1165
0	0
0	850
0	706
13	692
5	717
0	443
0	283
0	0
0	0
0	0
0	4
0	4
6	1
0	0
0	10
1	10
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
0	4
1	4
0	4
0	8
0	8
0	8
0	8
0	8
0	8
0	8
1	45
1	45
0	0
0	47
9	47
0	8
0	8
0	0
0	0
0	0
0	0
1	0
0	475
