gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ercc6l	250.81595830390816	3.2801763635946775	0.31574425509544446	10.388712733991415	2.790943446506322e-25	2.8697875988701255e-21
pcna	2492.457445619841	2.3666902707831543	0.22665796233955166	10.441681582037978	1.5995185458428297e-25	2.8697875988701255e-21
gbp1	4447.724187592934	4.189637785297853	0.41056616950228925	10.204537286588325	1.892209105617851e-24	1.2971093419010368e-20
zgc:110540	174.68746132794467	3.3192596421148384	0.33752145192484406	9.834218308748975	8.018789921055419e-23	4.122660368162617e-19
dut	513.0327126405361	2.686082616111762	0.276897391596647	9.700642539907149	2.9960583893796724e-22	1.0268990129598827e-18
rab40b	383.74487788796876	-2.7029467204814845	0.278437008269139	-9.707569899863309	2.7993136797119015e-22	1.0268990129598827e-18
anxa3b	3058.488817189106	2.69497075256353	0.28276046439072644	9.530931979371568	1.558774695388262e-21	4.0376453605125194e-18
rfc4	296.2963165417897	2.0428665346606905	0.21438668207347197	9.528887311948717	1.589779973938573e-21	4.0376453605125194e-18
tapbpl	718.4779507496936	2.2058186774250896	0.23175459784087013	9.517906863447314	1.7670220396116058e-21	4.0376453605125194e-18
rpa1	798.6995728730617	1.6846166319385796	0.17799616877572158	9.464342089639173	2.9541484032011638e-21	6.075206191183194e-18
uhrf1	605.9110550371506	2.5406575509377913	0.2725119201149868	9.323106122718437	1.1298326222264135e-20	2.112273443280563e-17
lig1	708.7757622568467	2.1610740712252063	0.2344042908716673	9.219430511228827	2.9868229006186263e-20	5.118667745935171e-17
pold2	116.2317196873633	2.9699096851792475	0.33029787668481864	8.991609982443924	2.4363492557019364e-19	3.5788230316793083e-16
smc2	410.24843513878375	2.64647512325338	0.2941815754306018	8.996060067254927	2.3396331192152885e-19	3.5788230316793083e-16
pold1	392.5689926949928	2.4149289351026204	0.2688877421643472	8.981178969573811	2.67880701330581e-19	3.6726444152422655e-16
acp2	1703.1008199718494	-1.9118345231853127	0.21539122411794664	-8.876102222894682	6.924420836263239e-19	8.900044656109594e-16
irf10	568.7360864203528	3.0319603123643613	0.3429262405510064	8.841435719508294	9.44963668870073e-19	1.0801928638557829e-15
klhdc3	784.358651056622	-1.0917549870027627	0.12354711234548826	-8.836750339819917	9.854301915915744e-19	1.0801928638557829e-15
mybl2b	197.63029079550154	3.007941173900193	0.3404445077450478	8.835334703512917	9.97990003076094e-19	1.0801928638557829e-15
dnmt3ba	233.85129479606374	1.9345142082946785	0.2197585981387097	8.802905664121637	1.3331861979244042e-18	1.3708487080157687e-15
ncapd3	225.59768723784748	2.9504281780682673	0.3361214650896893	8.777863018301991	1.6661002111853963e-18	1.6315881353822703e-15
nsd2	317.6384796279383	2.8835087782714197	0.3320411834417429	8.684190160939284	3.814501961641537e-18	3.565692401870828e-15
batf2	462.48958928495	4.775919756601185	0.5537214496782003	8.625130486414696	6.40196176923414e-18	5.654337984261682e-15
rbbp4	1009.1887014795352	1.854092596355664	0.21505042694262175	8.621664335734428	6.598789770108455e-18	5.654337984261682e-15
zgc:101715	456.289851159299	2.477969546661409	0.289549762395304	8.558009256033834	1.1483314660408913e-17	9.446174639652372e-15
ube2t	118.62882928877917	3.892897985975363	0.4557611275965444	8.541531408140388	1.3245458455037731e-17	1.0321870523435795e-14
znf367	286.2650923025948	2.511194568440924	0.29408909900640046	8.538890346242555	1.3551689965123583e-17	1.0321870523435795e-14
skp2	92.32159882313813	5.072200472578956	0.5947577071502212	8.528179478131323	1.4866876120663315e-17	1.0919189550765752e-14
LOC101885672	1001.4550333110907	4.875377042104163	0.5726802307110798	8.51326234197146	1.6910688837312967e-17	1.199201089446004e-14
atad5a	233.43820827907095	2.465073809734793	0.29015726015451676	8.495647527213597	1.9683246988645217e-17	1.3492865810716296e-14
gbp2	978.2952409762415	2.858550635514469	0.3366733639161091	8.490575560431775	2.0561621791472917e-17	1.364031458521421e-14
ncapg	255.13083226917814	3.5001879466030803	0.41756098001840447	8.382459363058315	5.183309185942641e-17	3.33108604402845e-14
ilf3b	2280.2466492343633	1.383624849650716	0.1674750620465604	8.261676889339196	1.436400876548116e-16	8.439881150346287e-14
LOC137496284	85.57321886155376	4.636689678430436	0.5608898072846409	8.266667745091336	1.3775518482097144e-16	8.439881150346287e-14
nup93	792.8134816663966	1.5376383501524111	0.18610954794504134	8.262006797235786	1.4324354502927812e-16	8.439881150346287e-14
fen1	299.0470981933299	2.491313297228502	0.30204369916770113	8.248188272403828	1.6081387419302198e-16	9.105429492911674e-14
hapstr1b	1690.0953674231446	-0.7937708596726067	0.09626164381869631	-8.245972416257839	1.6382246109298901e-16	9.105429492911674e-14
cyp2p6	3126.4429007719705	-2.502277468841167	0.3036217842259198	-8.241429300669893	1.7016547308527581e-16	9.209086721049204e-14
seta	2331.190265145165	1.2612898249087403	0.15348918630310712	8.217450722671579	2.0787460879970058e-16	1.0961388025553441e-13
chaf1b	204.6341781467609	2.746424960217986	0.33538395359076073	8.18889792076697	2.636290140463914e-16	1.3553826684660097e-13
mki67	1221.3518866270879	2.4434609032940666	0.2986371983467179	8.182037993998348	2.7908302192509463e-16	1.3998395965584318e-13
pclaf	237.37698846913761	3.1742500532274116	0.3883993213693107	8.172645724602505	3.0169894326799277e-16	1.4772473257872076e-13
banf1	2214.5962602468335	1.6662016475625043	0.20423440772137536	8.158280801712914	3.3982674862172134e-16	1.6252411826524881e-13
atad2	375.4565864156814	2.62203868188098	0.32197169727716285	8.14369307630121	3.8340035486035605e-16	1.7919609767507323e-13
