UniqueCount	AmbigCount
0	0
57903	8
2251	0
246410	30
114049	6
113352	12
65221	7
0	0
970	1
0	0
0	0
3	94
0	0
0	0
0	0
0	0
0	0
0	0
5	45
0	45
63	0
0	13
0	13
0	8
0	8
0	8
0	322
0	336
0	363
0	295
0	345
0	373
0	298
0	270
0	239
0	263
0	279
0	305
0	332
0	248
0	264
0	314
0	342
0	330
0	357
0	233
0	326
0	255
0	146
0	239
0	205
0	271
0	178
0	198
0	214
0	244
0	271
0	171
0	311
0	308
0	187
0	199
0	284
0	281
0	292
0	172
0	238
0	265
0	226
0	255
0	224
0	137
0	190
0	163
0	2
0	1
0	0
9	2
0	0
0	0
0	1
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	18
0	0
0	150
2	119
0	120
2	0
0	0
4	565
0	566
0	273
0	273
0	265
0	265
0	258
0	0
0	0
0	0
0	34
0	34
0	34
0	34
11	3
9	1
0	1
141	0
0	0
0	2
0	2
3	9
0	9
0	39
0	30
0	30
0	0
0	0
0	0
0	0
0	35
0	35
0	3
4	3
2	17
0	17
85	0
4	32
0	32
573	9
0	9
0	9
5	58
0	58
0	4
0	4
21	186
0	208
0	192
0	174
0	159
5	11
0	0
0	0
0	0
0	0
0	60
0	61
111	0
0	0
0	0
0	0
0	0
0	0
0	19
24	46
0	19
0	19
0	18
0	116
0	92
0	90
0	77
0	85
0	130
0	139
0	0
0	0
0	3
4	2
0	1
0	1
0	74
15	73
0	64
0	65
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	10
0	0
103	10
1065	0
0	19
0	19
0	18
0	0
131	7
0	0
0	3
0	4
0	3
0	4
0	3
0	3
0	4
0	4
4	21
0	21
0	367
0	370
1	370
0	370
0	382
0	353
0	353
1	359
0	363
0	345
0	363
0	342
0	357
0	331
0	331
0	328
0	283
0	302
0	343
0	283
0	280
0	299
0	318
0	295
0	0
0	1
0	0
0	27
0	27
0	0
0	0
0	0
0	0
1	3
8	0
0	68
0	48
0	68
0	68
0	0
0	0
0	0
0	67
3	65
0	26
17	0
0	0
0	0
0	0
0	0
0	67
0	67
16	67
0	48
0	48
109	0
0	25
0	25
0	25
6	39
2	39
0	39
0	39
23	69
0	0
9	0
13	101
0	101
13	69
0	69
0	34
0	46
0	38
0	25
0	4
1	4
0	4
0	4
0	6
0	6
0	6
0	6
0	7
0	7
0	6
0	6
0	6
4	6
0	6
0	6
0	6
0	6
0	0
0	8
0	8
0	0
0	0
0	0
0	86
0	86
0	44
0	0
0	0
0	0
0	0
0	37
0	25
0	25
0	16
5	204
0	204
229	1147
0	0
0	22
0	13
0	22
0	21
0	40
0	35
0	16
0	16
2376	134
14	7
0	0
0	0
0	61
0	51
0	39
0	27
0	50
0	38
0	38
0	23
0	0
0	0
0	16
0	16
0	0
0	0
0	0
0	0
0	0
0	0
393	126
0	0
0	0
0	20
1	20
0	20
1	1
0	5
0	5
0	5
0	5
0	264
0	264
0	0
0	0
0	1
0	1
0	1
0	220
0	220
0	4
1	9
0	9
0	81
3	83
0	81
0	81
14	26
0	26
0	7
1	29
1	29
0	4
0	5
2	0
1	4
0	0
0	0
1	73
46	886
0	1
0	1
0	9
0	9
0	9
0	0
0	0
0	0
0	0
2	0
102	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	2
2	14
0	14
3	275
0	273
3	275
11	0
1	18
0	18
0	0
0	3
0	3
3	377
6	377
0	0
0	0
0	0
0	0
0	0
0	0
0	322
0	483
13	483
0	295
0	456
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
0	6
15	24
0	1
0	1
0	1
0	1
0	616
0	569
0	564
0	564
0	1
0	1
1	3
1	17
0	22
6	0
1	0
0	31
0	31
0	31
0	31
0	32
0	32
0	96
0	90
0	83
0	0
0	0
0	1
0	1
0	0
4	0
0	0
0	0
6	16
12	8
3	0
0	1
0	1
0	0
0	0
0	11
4	77
0	77
0	5
0	5
0	5
0	5
0	4
