UniqueCount	AmbigCount
16	0
111138	9
4013	0
228974	6
120809	6
100465	7
63614	5
0	0
520	0
0	0
0	0
12	122
0	0
0	0
0	0
0	0
0	0
0	0
0	29
0	29
46	0
0	17
7	17
0	7
0	7
0	7
0	405
0	447
0	456
0	334
0	459
0	468
0	413
0	326
0	321
0	319
0	338
0	442
0	451
0	333
0	317
0	454
0	463
0	438
0	447
0	312
0	442
0	388
0	237
0	367
0	283
0	404
0	281
0	276
0	295
0	402
0	411
0	274
0	443
0	425
0	293
0	274
0	441
0	423
0	404
0	272
0	393
0	402
4	318
0	294
0	289
0	214
0	251
0	249
0	4
0	6
0	0
0	5
0	0
2	0
0	9
0	16
0	16
0	16
0	15
0	15
0	18
0	17
0	19
0	17
0	19
0	17
0	13
0	13
0	17
0	2
0	15
0	0
0	1272
13	593
1	1117
0	0
0	0
3	487
0	487
0	821
0	821
0	853
0	853
1	794
0	0
0	3
0	3
2	39
0	39
0	39
0	39
4	16
21	7
0	7
238	0
0	0
0	5
0	5
0	43
0	43
0	59
0	101
0	45
0	0
0	0
0	2
0	2
2	42
0	42
0	0
0	0
5	42
0	41
158	0
2	64
0	64
563	44
0	57
0	57
17	172
0	172
0	6
0	6
3	15
0	15
0	15
0	10
0	10
0	8
1	3
0	3
0	0
0	12
0	2
0	2
255	0
0	0
0	0
0	0
0	11
0	11
0	26
20	109
0	26
0	26
0	26
0	48
0	29
0	30
0	30
0	34
0	50
0	50
0	0
0	0
0	0
0	10
0	10
0	10
0	5
1	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	4
198	3
747	1
0	6
0	6
0	6
0	2
14	0
0	0
0	9
0	10
0	9
0	10
0	9
0	9
0	10
0	10
4	38
0	38
0	398
0	401
0	401
0	402
0	407
0	389
0	389
1	391
0	384
0	371
0	391
0	368
0	377
0	367
0	368
0	364
0	320
0	332
0	373
0	321
0	317
0	329
0	332
0	326
3	1
0	0
0	2
0	24
0	24
0	0
0	0
0	0
0	0
0	0
94	0
4	72
0	27
0	72
0	72
0	0
0	0
0	1
0	74
0	62
2	42
10	0
0	0
0	0
0	0
10	0
0	55
0	52
32	48
37	165
1	165
710	0
0	87
5	87
0	87
5	107
0	107
3	107
0	107
