feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Panacibacter	Treatment	A- T+ P+	0.200003110457325	0.0918396464210709	130	4	0.0312877027935176	0.20637655760828
Runella	Treatment	A+ T+ P+	-1.79305762499537	0.828913453676864	130	40	0.0324180330929488	0.211080645968438
Phreatobacter	Treatment	A+ T+ P+	-1.24539546335084	0.576309457506945	130	127	0.0325880863576391	0.211240631211125
Pirellula	Treatment	A- T+ P+	-1.21192866520993	0.563404324858009	130	74	0.0333782646849034	0.215023621486476
Hirschia	Treatment	A- T- P+	-0.865525209870745	0.402575183683238	130	24	0.0334678639503744	0.215023621486476
Longivirga	Treatment	A- T+ P+	1.35843815387729	0.63239380665472	130	79	0.0336203086438118	0.215051489651166
Hyphomicrobiales_Incertae_Sedis_Genus	Treatment	A- T+ P+	1.71180336857655	0.79792333842019	130	103	0.0338453615325496	0.215541512917816
Rhodospirillales_Genus	Treatment	A- T+ P+	-0.364139535083074	0.170254632524387	130	8	0.0343818233210323	0.21800177931065
Agitococcus	Treatment	A- T- P+	-1.00024328522979	0.470913400450948	130	37	0.0356203461646897	0.224872794048389
Nitrosomonas	Treatment	A+ T+ P+	-1.67668701603135	0.790802973517346	130	41	0.0359470721651579	0.225618378159205
Haliscomenobacter	Treatment	A+ T+ P+	-2.18833935988958	1.03269987681262	130	57	0.0360492174469253	0.225618378159205
Burkholderiales_Genus	Treatment	A- T- P+	-0.764924537992037	0.361604224664651	130	49	0.036367792152551	0.226635339937785
Paracaedibacteraceae_Genus	Treatment	A- T+ P+	-0.360991255319709	0.171552360383948	130	11	0.0373427932013133	0.231716819351739
Nitrosomonas	Treatment	A- T+ P+	-1.55026539674993	0.737994028395927	130	41	0.0376651367764332	0.232722462125026
Silvanigrellaceae_Genus	Treatment	A- T+ P+	0.0701810183903693	0.0334919266920943	130	2	0.0381317949482303	0.23460748417301
PeM15_Genus	Treatment	A- T- P+	1.04340766555044	0.498885595462842	130	46	0.0384935974415998	0.234752975986966
Microscillaceae_Genus	Treatment	A+ T+ P+	1.26016334686071	0.603181446267316	130	51	0.0387021977402757	0.234752975986966
Stella	Treatment	A+ T+ P+	-0.115285828003291	0.055175343414178	130	3	0.0386792823235481	0.234752975986966
Defluviimonas	Treatment	A- T+ P+	-0.205803750833682	0.0985600737816834	130	4	0.038802144791234	0.234752975986966
Verrucomicrobiaceae_Genus	Treatment	A+ T+ P+	-1.14823124644353	0.550443454930008	130	26	0.0389947565938603	0.234939363378777
Vampirovibrio	Treatment	A- T+ P+	0.240073375582914	0.115473427420924	130	5	0.0396425125670457	0.237855075402274
Deinococcus	Treatment	A- T- P+	-1.17575407613703	0.56793238297982	130	30	0.0404728167108423	0.241837571457379
SWB02	Treatment	A- T- P+	-0.868366855019517	0.420790849402971	130	20	0.041103555075107	0.24307100283402
Cytophaga	Treatment	A- T+ P+	-0.769839035294766	0.3731165822383	130	22	0.0411409589338044	0.24307100283402
Glutamicibacter	Treatment	A- T+ P+	0.97922273313839	0.474694678500159	130	33	0.041181450893367	0.24307100283402
Hyphomicrobium	Treatment	A- T- P+	-0.573715202305717	0.278390076903423	130	19	0.0413765869338942	0.243234025214633
Chthoniobacter	Treatment	A- T- P+	0.967498445495449	0.47077291747919	130	37	0.0419331982320169	0.245512112229389
Roseicella	Treatment	A- T- P+	0.940575549438688	0.458390010637414	130	63	0.0422498743394042	0.246372761208092
Kapabacteriales_Genus	Treatment	A- T+ P+	-0.899773677591255	0.439187730232621	130	27	0.0425658395788496	0.247222396273958
