feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Acetobacteraceae_Genus	Treatment	A+ T- P-	0.119180475315224	0.0429089076225474	594	3	0.00565315325998842	0.0403386020755106
Pseudorhodoplanes	Treatment	A+ T+ P-	0.671521181802717	0.241952944947265	594	66	0.00568934504580607	0.0404717900981859
Verrucomicrobiaceae_Genus	Treatment	A+ T+ P+	-0.729836588109227	0.263169004946992	594	52	0.005726723205306	0.0404717900981859
Microtrichales_Genus	Treatment	A- T+ P+	0.887667535628192	0.320011924910863	594	141	0.00571638560380416	0.0404717900981859
Paucilactobacillus	Treatment	A- T+ P+	0.164295431302121	0.0592490333671784	594	4	0.00573190138860887	0.0404717900981859
Eremiobacteria_Genus	Treatment	A+ T- P+	-0.573582810546877	0.206816099867289	594	44	0.00572440681126002	0.0404717900981859
Gammaproteobacteria_Genus	Treatment	A+ T+ P+	-1.41400833620989	0.511344985337938	594	424	0.00586700198319108	0.0411768851328874
Microtrichales_Genus	Treatment	A+ T+ P+	0.907789809081308	0.32837350835722	594	141	0.00588066560241058	0.0411768851328874
Rothia	Treatment	A+ T- P-	0.0640638409451991	0.0231654433170894	594	3	0.00586311613628684	0.0411768851328874
Bradyrhizobium	Treatment	A+ T- P+	-0.958339061388242	0.346602288058889	594	162	0.0058726784856678	0.0411768851328874
Aerococcus	Treatment	A+ T+ P+	0.224933256800738	0.081430217304088	594	8	0.00592030083354569	0.0413093849951896
Simkaniaceae_Genus	Treatment	A- T+ P-	-0.274429451811854	0.0993564749599531	594	15	0.00592411904770682	0.0413093849951896
Candidatus_Accumulibacter	Timepoint	Timepoint	0.00128064650016231	0.000465115998825156	594	6	0.00608136281021196	0.0423182436875907
Sphingobium	Treatment	A- T+ P-	0.324914034335616	0.118063550307237	594	20	0.00610643813611528	0.0424051209122397
Chlamydiales_Genus	Treatment	A+ T+ P-	0.807910093705063	0.293894710293095	594	132	0.00616277920925888	0.0426206167901107
Hydrogenophaga	Timepoint	Timepoint	-0.0108493507615467	0.00394632395968286	594	100	0.00615811121681604	0.0426206167901107
Tundrisphaera	Treatment	A- T+ P+	-1.24246581813151	0.452183938366096	594	266	0.00618653657684117	0.0426972442434448
NS9_marine_group_Genus	Treatment	A- T+ P+	0.993457598227098	0.362346380212772	594	116	0.00629853038403052	0.0433812890253882
Obscuribacteraceae_Genus	Treatment	A+ T+ P+	0.65927030152741	0.2411657908225	594	67	0.00645263106248752	0.0442616322168187
CM1G08	Timepoint	Timepoint	0.00199231553522502	0.000728644379202098	594	7	0.00644110945887107	0.0442616322168187
SH.PL14	Treatment	A+ T+ P-	1.04609091677484	0.384263299624423	594	211	0.00667562440726133	0.0456981768366995
Chitinophagaceae_Genus	Treatment	A+ T+ P-	-0.854953581028234	0.314551778415019	594	73	0.00676234213035205	0.0461043892611856
IMCC26134	Timepoint	Timepoint	0.00160213451378855	0.000589419281703298	594	7	0.00675928067615836	0.0461043892611856
Aeromonas	Treatment	A+ T+ P+	0.541921229346656	0.199594145692011	594	594	0.00682088515233589	0.0464095781678127
SM2D12_Genus	Timepoint	Timepoint	0.00137109498109346	0.0005054927773984	594	7	0.00687646289301869	0.0466934012574334
Simkaniaceae_Genus	Treatment	A+ T- P+	-0.261651440367318	0.0965682872090936	594	15	0.00693602400860212	0.047003076179018
Lutispora	Timepoint	Timepoint	0.00193012460161998	0.00071585462313862	594	7	0.00721435248736134	0.0487519406245031
IMCC26207	Treatment	A+ T- P-	0.822093483178975	0.304948238906314	594	146	0.00722304583480613	0.0487519406245031
Beijerinckiaceae_Genus	Treatment	A- T+ P+	0.775169499946702	0.287715835392777	594	122	0.00725795633550929	0.0488067906822694
Simkaniaceae_Genus	Treatment	A- T- P+	-0.258544524027371	0.0959663354771976	594	15	0.00726015502726158	0.0488067906822694
Gemmataceae_Genus	Treatment	A- T- P+	0.92882120017823	0.345439427122847	594	175	0.00737510883462098	0.0494379848691028
Longivirga	Treatment	A+ T- P-	0.891738339060433	0.331694761565545	594	168	0.00738340450984522	0.0494379848691028
Permianibacter	Treatment	A+ T+ P+	0.336677832065612	0.125291440579452	594	23	0.00741125507407031	0.0495260061298984
Haliangiaceae_Genus	Treatment	A+ T+ P+	-1.4215936581106	0.529249562931112	594	241	0.00743544031452425	0.0495892336224112
Sutterellaceae_Genus	Treatment	A- T+ P-	-1.2193875090513	0.454981777805311	594	268	0.00756781622025421	0.0503723419561584
Acetobacteroides	Treatment	A+ T+ P+	0.385759327260868	0.143992318590092	594	23	0.0075913561546341	0.0504293639621452
Hyphomicrobiales_Genus	Treatment	A- T- P+	0.495718224125558	0.185316848147745	594	55	0.00768254298158347	0.0509346550432542
Verrucomicrobiia_Genus	Treatment	A+ T+ P-	-0.615036515863468	0.230240004384977	594	112	0.00776651891414852	0.0513238095872124
Pseudomonadales_Genus	Timepoint	Timepoint	0.00210741123465676	0.000788980266688703	594	7	0.00777171700994012	0.0513238095872124
Dinghuibacter	Treatment	A+ T+ P-	1.15028528593971	0.431471206630912	594	242	0.00788905098229851	0.0519547657305189
Cloacibacterium	Treatment	A- T- P+	-0.849823989452936	0.318815107308964	594	150	0.00789811165499575	0.0519547657305189
Candidatus_Alysiosphaera	Treatment	A- T- P+	0.442320321832765	0.166024142597264	594	50	0.00793012534253534	0.0520636689155147
Rhodospirillales_Genus	Treatment	A+ T- P+	-0.289300033673505	0.108684838319039	594	21	0.00798543363793862	0.0523247869505394
Rhizorhabdus	Treatment	A- T- P+	0.24644354072343	0.0929238578045048	594	7	0.00821621692447076	0.0537324633041117
Runella	Treatment	A+ T+ P+	-1.22914504226935	0.463625408154058	594	141	0.00823889322154788	0.0537763418026614
Gracilibacteria_Genus	Treatment	A+ T+ P+	-0.571528086003727	0.215989932858798	594	47	0.00836196876703216	0.0544741021419039
Chryseobacterium	Treatment	A+ T+ P+	0.683174724949164	0.258441378005945	594	73	0.00842678803771974	0.054707433153675
Cetobacterium	Treatment	A- T+ P+	-0.990317273479344	0.374651854664451	594	594	0.00843027250794458	0.054707433153675
Paracoccaceae_Genus	Treatment	A- T- P+	-0.984666873766695	0.372828121535743	594	551	0.00848518113642066	0.0549578655143554
Brevibacterium	Treatment	A+ T+ P+	0.107647342364726	0.0407784009302009	594	4	0.00851645613415158	0.0550545571205807
Barnesiellaceae_Genus	Treatment	A- T+ P+	-0.859472750466331	0.3269796161424	594	140	0.0088009610945291	0.0567847451463104
Parachlamydiaceae_Genus	Treatment	A- T+ P-	0.557820566301377	0.212914178477138	594	79	0.00902304516793148	0.0578841462159686
Lysobacter	Treatment	A+ T+ P+	0.503576887629928	0.19217558364008	594	27	0.0090108056284023	0.0578841462159686
Chitinivorax	Treatment	A- T- P+	0.474667034722747	0.181178981665746	594	44	0.00902441461814901	0.0578841462159686
Longivirga	Treatment	A- T+ P+	0.862803422613016	0.329404843917688	594	168	0.00904010122018987	0.0578841462159686
Truepera	Timepoint	Timepoint	-0.00453593635713826	0.00173708021524447	594	34	0.00925281750491911	0.0591337558948151
Aquihabitans	Treatment	A- T+ P-	-0.885354096373457	0.339490964506137	594	206	0.00934291183714226	0.0595964527793468
Phreatobacter	Treatment	A- T- P+	-0.905561490840722	0.347459033410914	594	577	0.0093874436972973	0.0597673163941348
Chitinophagaceae_Genus	Treatment	A+ T- P+	-0.75439317614688	0.290825491701452	594	73	0.00972505587746142	0.0617999777269624
RBG.13.54.9_Genus	Treatment	A+ T+ P-	0.14760537265657	0.0570209135336009	594	8	0.00987576671696575	0.0626395146944268
Rhizobium	Treatment	A- T- P+	-0.971228656028697	0.375416164284503	594	210	0.00991967746203589	0.0627997625792047
Sphaerotilus	Treatment	A+ T+ P-	-1.0445451944021	0.404365693057477	594	107	0.0100312814736113	0.0633871594805309
Gammaproteobacteria_Genus	Treatment	A- T- P+	-1.27038857486806	0.491943843572005	594	424	0.0100538472350725	0.0634107818122173
Staphylococcus	Treatment	A+ T+ P+	0.40717913122989	0.157933277186731	594	31	0.0101758513937367	0.0640603130730936
Sphaerotilus	Timepoint	Timepoint	0.0112779984027688	0.00438144723993497	594	107	0.0102969216421965	0.0647015524084285
Novispirillum	Treatment	A+ T- P+	0.206573327593286	0.0803102518362917	594	13	0.0103512924964084	0.0648368051117707
Sphingomonadaceae_Genus	Treatment	A+ T- P+	0.25883972810465	0.100637531438376	594	14	0.0103569480849562	0.0648368051117707
Lacibacter	Treatment	A+ T- P+	0.0794028741066762	0.0308799528667597	594	3	0.0103764668522167	0.0648384793288793
Armatimonadota_Genus	Treatment	A- T+ P-	0.164963480216184	0.0642347208899981	594	6	0.0104717926721563	0.0653129587404122
Ruminiclostridium	Timepoint	Timepoint	0.00251811537856062	0.000981143942690327	594	8	0.0105204575665076	0.06549519608872
Pseudolysobacter	Treatment	A- T+ P+	-0.498152970637842	0.194293044457958	594	41	0.0105981977504171	0.0658574354675366
Pseudolysobacter	Treatment	A+ T+ P+	-0.509349340934287	0.199369722474674	594	41	0.0108769640010323	0.067465220544156
Bacteroidia_Genus	Treatment	A+ T+ P-	-1.08818488164507	0.427708971317915	594	131	0.0112082270787655	0.0693921117670631
Arthrospira_PCC.7345	Timepoint	Timepoint	-0.00854389111323836	0.00336155726111711	594	84	0.0112900808049022	0.0696428427672354
Vogesella	Treatment	A+ T- P+	0.963977114636292	0.379217094751278	594	101	0.0112781934740048	0.0696428427672354
Eremiobacteria_Genus	Timepoint	Timepoint	0.00615391388731012	0.00242374709715243	594	44	0.011374627117628	0.0700360953056147
Candidatus_Nomurabacteria_Genus	Timepoint	Timepoint	0.000748544170774863	0.0002949262063037	594	4	0.0114047384542824	0.0700933560474876
Methylorubrum	Timepoint	Timepoint	-0.00595648046976132	0.00235250848500284	594	47	0.0116029248686208	0.0711815135838156
Intrasporangiaceae_Genus	Treatment	A+ T+ P-	0.111325986581168	0.0440484877502677	594	4	0.0117549485821194	0.0719830305901422
Fluviicola	Treatment	A+ T+ P-	1.10351509707587	0.437874080022269	594	166	0.01199497296817	0.0733195443862008
X0319.6G20_Genus	Treatment	A+ T- P+	-0.596015580316819	0.236598164036899	594	94	0.0120307654182452	0.0734051049432059
Hirschia	Treatment	A+ T- P-	-0.773401212555577	0.307115683989505	594	90	0.012058897283886	0.073443699913432
Phreatobacter	Treatment	A+ T+ P-	-0.951309092063571	0.378162881300362	594	577	0.0121494977576472	0.0737288440500105
Aquabacterium	Treatment	A- T+ P-	0.856998532170499	0.340629102922435	594	124	0.0121385267877399	0.0737288440500105
Hyphomicrobiales_Genus	Treatment	A- T+ P-	0.48238826422943	0.191863414301401	594	55	0.0121965986201238	0.0738815542312533
Candidatus_Megaira	Treatment	A- T+ P+	0.503349679961608	0.200746672593086	594	69	0.0124325834538608	0.0751164013477102
Hassallia	Treatment	A+ T- P-	-0.894939511449433	0.356972129845542	594	106	0.0124450569928807	0.0751164013477102
Phaselicystis	Treatment	A+ T+ P+	-0.399250412523401	0.15938365726764	594	32	0.0125171403720847	0.0753329930009815
Blastomonas	Timepoint	Timepoint	-0.00419800924767268	0.00167603880440131	594	35	0.0125256757958877	0.0753329930009815
Exiguobacterium	Treatment	A+ T- P-	-0.544509421602765	0.217558281641955	594	53	0.0125923774715755	0.0755991574407601
