feature	Oleiharenicola	Pirellulaceae_Genus	Polyangiia_Genus	Halomonas	Cetobacterium	Enterococcus	Planifilum	Permianibacter	Hyphomicrobiales_Incertae_Sedis_Genus	Legionella	Pseudorhodoplanes	Blastococcus	Vicinamibacteraceae_Genus	Pedosphaeraceae_Genus	Gemmataceae_Genus	Oligoflexus	Parachlamydiaceae_Genus	Phreatobacter	Fluviicoccus	Enterobacterales_Genus	Pajaroellobacter	Pseudomonadales_Genus	Caulobacter	Candidatus_Paracaedibacter	Dechloromonas	Rickettsiaceae_Genus	Rhodovarius	Chitinophagales_Genus	Culicoidibacter	Mycobacterium	Clostridium	Gammaproteobacteria_Genus	mle1.27_Genus	SWB02	Noviherbaspirillum	Crenobacter	Blfdi19_Genus	Cellvibrio	Vampirovibrionaceae_Genus	Streptococcus	Gemmata	Bosea	X37.13_Genus	Haliangiaceae_Genus	Paracaedibacteraceae_Genus	Lutispora	Beijerinckiaceae_Genus	Comamonadaceae_Genus	Piscinibacter	Nitrospira	Rhodococcus	Frankiales_Genus	Iamia	Pseudobdellovibrionaceae_Genus	Phaselicystis	Roseomonas	Alcaligenaceae_Genus	env.OPS_17_Genus	Rhizobiaceae_Genus	Alsobacter	Pseudomonas	Pedomicrobium	Reyranella	JGI_0001001.H03	Rhodocyclaceae_Genus	Candidatus_Bealeia	Luteolibacter	Hyphomicrobiales_Genus	Cytophagales_Genus	Babeliaceae_Genus	Oligoflexaceae_Genus	Micrococcus	Arthrobacter	Sphingorhabdus	SH.PL14	Planctomycetes_Genus	Paracoccaceae_Genus	Nocardioides	Lysobacter	Luteimonas	Candidatus_Megaira	Lactococcus	Bacillota_Genus	Terrimonas	Leuconostoc	Burkholderiales_Genus	Limosilactobacillus	Flavobacteriaceae_Genus	Blastocatellaceae_Genus	PeM15_Genus	Acinetobacter	Rubrivivax	Kinneretia	Gemmobacter	Aquihabitans	Aeromonas	Larkinella	Pirellula	Burkholderia.Caballeronia.Paraburkholderia	bacteriap25_Genus	Fimbriimonadaceae_Genus	Brevifollis	Granulosicoccus	IS.44	Aggregatilineales_Genus	Chitinophagaceae_Genus	Bacteroidia_Genus	Telmatocola	Sphaerotilus	Brevibacterium	Kocuria	Marmoricola	Emticicia	NS9_marine_group_Genus	Hyphomicrobium	Cytophaga	Gracilibacteria_Genus	Verrucomicrobiaceae_Genus	Candidatus_Protochlamydia	Armatimonadaceae_Genus	Alphaproteobacteria_Genus	Anaerovorax	Microscillaceae_Genus	Fimbriiglobus	Paludibaculum	Peptostreptococcus	NS11.12_marine_group_Genus	Enterobacteriaceae_Genus	Xanthobacteraceae_Genus	Runella	Defluviicoccus	Flavobacterium	Devosia	Ilumatobacter	Saprospiraceae_Genus	Staphylococcus	Leeia	Chlamydiales_Genus	Microtrichaceae_Genus	Ensifer	Novispirillum	Paucibacter	Rhizobium	Agitococcus	Nocardia	Paenirhodobacter	Nitrosomonas	Novosphingobium	Candidatus_Berkiella	Pseudobdellovibrio	Chitinibacter	Arthrospira_PCC.7345	Pseudoduganella	Sphingomonas	Rhodospirillales_Genus	P3OB.42	Roseicella	A21b_Genus	Moraxellaceae_Genus	Gaiellales_Genus	Deinococcus	Shinella	Sutterellaceae_Genus	Fluviicola	Niveibacterium	Vibrionaceae_Genus	Exiguobacterium	AAP99	SM2D12_Genus	Chitinilyticum	Eremiobacteria_Genus	Pir4_lineage	Vibrio	Candidatus_Ovatusbacter	Solirubrobacteraceae_Genus	Shewanella	Bryobacteraceae_Genus	X11.24_Genus	Verrucomicrobiia_Genus	Tetragenococcus	Sphingomonadaceae_Genus	Abditibacterium	Chitinivorax	Stagnimonas	Rhizorhapis	Neochlamydia	Sandaracinaceae_Genus	Craurococcus	Leucobacter	Chryseotalea	Ga0077536_Genus	Phenylobacterium	Sphingobacterium	Opitutaceae_Genus	Pseudomonadota_Genus	Pasteurella	Psychromonas	Aquicella	Kineosporiaceae_Genus	Micavibrionales_Genus	Microtrichales_Genus	Paracoccus	Ferruginibacter	Bdellovibrio	Candidatus_Alysiosphaera	Acidimicrobiaceae_Genus	Sphingopyxis	Isosphaeraceae_Genus	Bacillus	Longivirga	Undibacterium	cvE6_Genus	Agromyces	JG30.KF.CM45_Genus	Planctomycetota_Genus	Methylibium	IMCC26207	Polymorphobacter	Dyadobacter	Brevundimonas	Thermoleophilia_Genus	Haliscomenobacter	MBNT15_Genus	LiUU.11.161_Genus	Stella	Neisseriaceae_Genus	OM190_Genus	TM7a	Caedibacter	Pectobacteriaceae_Genus	X0319.6G20_Genus	Parvibium	Anaerobacillus	Pseudolysobacter	X67.14_Genus	Microbacteriaceae_Genus	Dinghuibacter	Citrobacter	WY65	Chryseobacterium	Glutamicibacter	Sediminibacterium	alphaI_cluster	Pseudoxanthomonas	Vampirovibrionales_Genus	Dietzia	Kapabacteriales_Genus	Chlamydiaceae_Genus	Acetobacteraceae_Genus	Gordonia	Elstera	Alicyclobacillus	LWQ8_Genus	Gemmatimonas	TRA3.20_Genus	Bacilli_Genus	Tundrisphaera	KD4.96_Genus	Curvibacter	Brucella	PMMR1	CM1G08	Bradyrhizobium	OLB17	Aerococcus	Flavihumibacter	Thermodesulfobacteriota_Genus	Rhizorhabdus	Holosporaceae_Genus	Gemmatimonadaceae_Genus	BIrii41_Genus	Pontibacter	SH3.11	Dechlorobacter	Aeromicrobium	Vogesella	Kineococcus	Sphingobium	CL500.3	Ruminiclostridium	Aquabacterium	Myxococcaceae_Genus	Barnesiellaceae_Genus	Pyrinomonadaceae_Genus	Nevskiaceae_Genus	Acetobacteroides	Variovorax	Aerococcaceae_Genus	Candidatus_Obscuribacter	Blastocatella	Serinicoccus	Obscuribacteraceae_Genus	Oscillospiraceae_Genus	Fuscovulum	Opitutus	Babeliales_Genus	Hassallia	Weeksellaceae_Genus	Malacoplasma	Fuerstia	Blastomonas	Cypionkella	Cloacibacterium	Acidovorax	Paraconexibacter	Defluviimonas	Rhodovastum	Massilia	Parageobacillus	Thermomicrobiales_Genus	Rubripirellula	Paraclostridium	Bryobacter	Methylorubrum	Propionivibrio	Brevitalea	Spirosomataceae_Genus	Sporichthyaceae_Genus	Rubritaleaceae_Genus	oc32	Campylobacterales_Genus	Weissella	Stenotrophomonas	Planococcus	Simkaniaceae_Genus	Azospira	RBG.13.54.9_Genus	Hirschia	Plesiomonas	Mangrovihabitans	OLB12	Rubinisphaeraceae_Genus	Thermus	Rheinheimera	Caldilineaceae_Genus	Mariniblastus	Sporomusaceae_Genus	Acidiferrimicrobium	Fusobacteriaceae_Genus	KD3.93_Genus	Chitinimonas	Mycobacteriales_Genus	Raineya	Hydrogenophaga	NB1.j_Genus	Bacillaceae_Genus	Altererythrobacter	Rhodopseudomonas	Vampirovibrio	Polyangiales_Genus	Elsteraceae_Genus	Methyloligellaceae_Genus	Mesorhizobium	Pseudorhizobium	Rhodospirillaceae_Genus	Nannocystis	Chthoniobacter	Aureimonas	Turneriella	Polyangiaceae_Genus	Actinobacteria_Genus	Geodermatophilus	Hyphomonadaceae_Genus	Nordella	Delftia	Sandaracinus	Steroidobacter	Actinoplanes	Corynebacterium	Latilactobacillus	Phormidesmis_ANT.LACV5.1	Marinomonas	IMCC26134	Parcubacteria_Genus	Flectobacillus	Desulfotomaculum	vadinHA49_Genus	Anaerospora	Thermobrachium	Peptostreptococcaceae_Genus	Romboutsia	AKYH767_Genus	Bordetella	Acidibacter	Gloeocapsa_PCC.7428	Panacibacter	Candidatus_Competibacter	SM1A02	Perlucidibaca	Coxiella	Aurantisolimonas	Anaerotaenia	Frisingicoccus	CL500.29_marine_group	Aeromonadaceae_Genus
f76	0	0	0	0	21934	0	0	0	0	0	0	0	0	0	7	0	0	60	0	0	0	0	0	0	0	0	0	0	5347	18	0	35	0	0	0	2165	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	673	0	0	0	0	0	0	0	11	0	0	0	0	0	2	0	233	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	107	2	16260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	11	0	1211	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725	0	0	0	0	0	438	0	0	9	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f77	0	0	3	0	8143	0	0	0	8	26	0	0	0	10	18	0	0	187	0	0	0	2	0	0	129	0	0	0	2704	39	13	218	0	0	0	3834	0	111	0	0	13	62	0	117	0	0	0	12	0	0	0	0	0	0	0	57	0	32	0	0	1273	14	3	0	0	0	0	2	368	0	0	0	0	0	8	0	618	0	0	58	0	0	0	0	0	5	0	0	0	0	0	0	0	246	16	23050	0	16	0	0	0	0	0	0	0	0	67	11	115	0	0	0	7	0	0	10	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	124	0	0	30	0	0	0	0	26	0	2251	43	20	0	314	24	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	12	37	10	0	0	0	0	885	5	0	0	0	0	320	0	0	21	0	0	0	0	0	0	8	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	43	3	358	3	0	0	0	0	0	0	0	178	3	0	0	0	22	0	0	0	0	0	0	3	0	0	0	0	3	0	0	15	0	0	0	0	0	0	0	0	111	0	0	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	5	0	0	0	0	30	0	0	0	0	12	0	0	19	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	365	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0
f78	0	0	0	0	17466	0	0	0	0	21	0	4	0	0	7	0	0	175	0	0	0	0	0	0	0	0	0	0	5303	31	0	121	0	0	0	845	0	7	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	497	0	3	0	0	0	0	5	22	0	0	0	0	0	7	0	402	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	118	0	26073	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	13	0	2875	0	0	0	343	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	65	3	0	0	0	0	263	0	0	0	0	0	159	0	0	20	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f79	0	0	0	0	16126	0	0	0	0	25	0	6	0	0	20	0	0	158	0	3	0	0	0	0	0	0	0	0	8101	23	0	256	0	0	0	6997	0	34	0	0	7	125	0	0	0	0	0	0	0	0	0	0	0	2	0	28	0	0	0	0	987	0	12	0	0	0	0	0	134	0	0	0	0	0	9	0	698	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	201	0	10369	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	29	0	6266	0	6	0	167	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	107	0	0	0	0	0	316	0	0	0	0	0	103	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f80	7	0	28	0	9539	0	0	0	37	112	0	0	6	261	58	0	0	345	0	0	0	0	11	4	1680	0	0	0	2197	449	528	201	0	0	0	1928	0	104	0	5	19	57	0	662	0	0	0	143	0	28	0	0	0	84	7	55	0	178	59	0	1472	22	16	0	28	0	0	0	2700	0	0	0	0	82	36	0	927	0	0	25	0	0	0	16	0	8	0	0	0	0	0	0	0	459	37	23906	0	22	0	0	0	9	0	0	0	0	117	22	140	0	0	0	8	0	5	57	18	0	0	0	2	0	10	65	0	0	0	0	0	43	0	378	22	0	117	0	0	0	0	72	0	1778	138	272	41	227	40	0	0	3	0	0	0	0	0	0	0	0	0	0	12	0	36	113	146	0	0	0	0	563	9	2	13	0	0	156	0	9	26	0	0	0	0	0	0	0	21	0	0	655	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	4	333	0	284	3	0	0	0	0	0	0	0	252	0	0	0	0	85	0	0	0	5	0	0	0	4	0	153	0	9	0	0	71	0	0	0	0	5	0	0	160	1398	0	0	0	0	0	442	0	0	0	0	0	81	0	0	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	87	7	0	16	0	38	0	0	11	0	21	0	0	0	55	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	257	0	13	0	0	5	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0
f106	3	25	0	21	4182	0	0	0	207	159	21	0	0	176	162	0	11	458	0	0	0	10	0	0	673	0	27	0	657	1085	108	275	0	0	0	1856	0	244	151	0	32	45	0	0	0	0	0	505	0	0	0	7	0	146	0	60	0	2157	112	0	5677	30	22	0	561	0	0	7	6	0	0	0	0	0	8	0	1779	0	0	0	22	10	0	0	0	5	0	0	0	7	18	577	0	237	234	37891	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	7	15	0	0	0	0	0	0	0	256	31	0	0	0	0	0	0	114	0	1871	23	0	115	442	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	615	428	322	0	0	0	0	202	0	70	0	0	5	551	0	0	33	0	0	0	4	0	0	0	0	0	7	101	0	0	0	0	4	0	0	0	0	0	64	0	0	201	8	0	0	0	0	77	0	0	0	7	0	0	38	96	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	165	0	125	0	0	0	0	0	10	0	0	0	0	0	0	86	0	0	0	0	0	0	412	0	0	0	0	0	32	0	0	17	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	15	0	0	0	0	105	0	0	0	0	19	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	86	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0
f107	0	0	0	0	380	0	0	0	7	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	183	0	0	0	149	97	0	17	0	0	0	559	0	71	6	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	44	0	0	4043	3	0	0	32	0	0	0	6	0	0	0	0	0	0	0	91	0	2	0	0	18	8	0	0	7	0	0	0	0	8	21	0	0	7	83523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	14	6	563	0	0	0	28	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	51	20	272	0	0	0	0	89	0	0	0	0	0	174	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	6	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0
f108	0	0	0	0	4016	0	0	0	77	9	0	0	0	23	8	0	2	86	0	0	0	0	0	0	176	0	6	0	247	106	5	38	0	0	0	1125	0	29	2	0	12	9	0	0	0	0	0	74	0	0	0	0	0	23	0	14	0	263	21	0	1706	0	2	0	110	0	0	0	0	0	0	0	0	0	4	0	306	3	0	0	7	16	0	0	0	0	0	0	0	0	10	157	0	72	27	58082	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	111	0	2	0	0	0	0	0	18	3	223	0	0	8	95	0	0	0	0	0	39	0	0	0	0	4	0	0	0	0	0	135	52	126	0	0	0	0	92	0	0	0	0	0	371	0	0	12	0	0	0	4	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	11	0	0	27	0	0	0	0	0	12	0	0	0	3	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	15	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	2	0	0	0	0	11	0	0	0	0	9	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0
f109	0	0	0	0	773	0	0	0	0	41	0	5	0	0	0	0	0	9	0	0	0	2	0	0	60	0	0	0	66	17	0	10	0	0	0	547	0	92	3	71	0	0	0	0	0	0	0	91	0	0	0	0	0	6	0	0	0	51	0	0	1448	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	11	16	0	0	0	71459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	2	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	6	98	0	0	0	0	59	0	0	237	0	0	117	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
f110	0	0	0	3	998	2	0	0	9	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	41	0	0	0	132	0	0	5	0	0	0	1710	0	25	0	24	4	7	0	6	0	0	0	76	0	9	25	0	0	0	0	0	0	19	0	0	1569	0	0	0	26	0	0	0	0	0	0	0	0	6	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	5	62793	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	9	3	246	0	0	0	10	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	72	7	76	0	0	0	2	56	0	0	0	0	0	737	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7	0	0	0	0	0	0	4	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	15	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	29	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	26	0	0	0	0
f138	7	0	0	6	255	0	0	0	1423	98	19	0	0	138	101	0	3	225	0	0	42	0	0	0	890	0	21	0	17	222	96	71	0	0	0	536	0	70	13	0	19	185	0	692	0	0	0	282	0	8	0	0	0	102	0	87	0	437	56	0	22821	13	0	0	80	0	53	0	1264	0	10	0	0	0	42	0	623	0	0	133	27	0	0	0	0	0	0	0	0	24	292	117	0	135	95	32208	64	0	0	0	0	29	0	0	0	4	175	18	0	0	0	0	0	25	0	6	0	0	0	0	0	0	35	24	0	0	0	5	0	8	0	93	40	0	23	0	0	12	0	257	0	393	25	21	155	125	41	4	0	0	0	0	0	0	0	6	5	0	0	0	0	12	50	33	645	0	0	0	0	51	0	53	0	0	0	20	0	0	0	0	0	0	11	0	0	15	2	0	0	168	0	0	0	0	0	0	0	0	0	0	9	0	0	33	0	0	0	0	0	46	0	12	0	7	0	0	9	56	0	0	0	314	0	5	0	18	39	0	0	0	47	0	0	0	49	0	51	27	0	0	0	13	34	10	0	0	25	0	3	0	88	0	0	0	0	0	314	0	39	0	0	0	54	0	0	16	0	0	0	0	0	0	72	41	0	571	0	0	0	0	126	0	0	9	0	6	0	0	10	0	0	0	0	199	6	0	0	0	8	0	0	0	0	33	0	0	70	0	0	0	0	0	0	0	0	0	44	3	0	0	0	0	0	0	0	50	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0
f139	0	3	0	0	205	2	0	0	1346	57	14	0	0	62	37	0	0	116	0	10	0	0	0	0	269	0	14	0	0	112	83	48	0	0	0	99	0	0	22	15	5	110	0	5	0	0	0	104	0	0	0	0	0	42	0	81	0	10	10	0	11463	0	9	0	5	0	70	0	0	0	0	0	0	0	58	0	248	0	0	3	7	0	0	0	0	0	0	0	0	16	283	0	0	74	22	51648	0	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	28	0	0	3	0	0	0	0	0	12	23	0	0	0	0	18	0	126	0	163	15	0	22	74	0	0	0	0	0	0	18	0	0	0	5	0	0	0	0	0	0	0	235	0	0	0	0	43	0	30	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	13	0	13	0	9	0	0	22	23	0	0	0	0	0	0	0	69	0	0	0	0	18	0	0	0	25	2	25	13	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	202	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	9	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0
