UniqueCount	AmbigCount
0	0
126280	20
4896	1
416711	39
182847	13
167374	11
106198	2
0	0
846	1
0	0
0	0
13	132
0	0
0	3
0	3
0	4
0	3
0	3
0	22
0	22
101	0
1	25
0	25
0	0
1	9
0	9
0	547
0	581
0	639
0	475
0	618
0	676
0	572
0	454
0	446
0	437
0	491
0	573
0	631
0	483
0	439
0	610
0	668
0	566
0	624
0	431
0	616
0	554
0	317
0	502
0	387
0	514
0	382
0	370
0	424
0	509
0	567
0	365
0	615
0	609
0	419
0	372
0	610
0	604
0	557
0	367
0	494
0	552
2	431
0	395
0	387
0	273
0	328
0	323
0	15
2	19
0	9
4	16
0	0
0	0
2	3
0	6
0	6
0	6
0	77
0	77
0	77
0	80
0	79
0	70
0	78
0	76
0	56
0	56
0	62
0	48
0	86
0	0
7	1613
36	781
1	1451
7	0
0	0
2	443
9	451
0	1110
0	1110
0	1106
0	1106
0	1082
0	0
0	1
0	1
2	68
0	68
0	68
0	68
0	10
3	4
0	4
87	0
0	0
0	0
0	0
14	68
4	68
0	239
0	207
0	123
0	0
0	0
6	6
1	6
0	80
0	80
0	2
1	2
17	205
0	199
683	0
34	235
0	235
742	47
2	64
0	64
4	176
0	176
0	4
0	4
143	1944
0	2217
0	1971
0	1809
0	1563
23	21
0	20
0	20
0	0
0	12
0	10
0	12
196	0
0	5
0	2
0	2
0	2
0	2
4	50
2600	1099
0	50
0	50
0	46
0	64
0	54
0	53
0	53
0	51
0	62
0	68
0	0
5	0
0	0
1	26
0	24
2	24
0	407
78	405
0	377
0	379
3	3
0	0
0	0
0	0
1	3
0	63
0	63
0	63
0	4
290	25
1335	0
0	40
0	40
0	40
0	0
96	22
2	9
0	39
0	43
0	44
0	48
0	44
0	44
0	48
0	48
4	54
0	54
0	444
0	446
0	446
0	448
0	467
0	439
0	441
0	444
0	433
0	422
0	438
0	420
0	443
0	414
0	416
0	412
0	365
0	382
0	435
0	367
0	363
0	380
0	394
0	386
1	2
16	7
0	1
0	86
0	86
0	0
0	0
0	0
0	0
0	0
138	0
1	111
0	51
0	111
0	111
0	4
0	4
0	0
0	277
5	228
0	122
16	0
0	0
0	0
