feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X11.24_Genus	Temperature	Temperature	0.294010061105043	0.13701888289439	594	48	0.0322999247013254	0.116224515378273
Anaerovorax	Pathogen	Pathogen	-0.0358935656302383	0.0167447393850783	594	5	0.0324759940553276	0.116329652769177
Pyrinomonadaceae_Genus	Antibiotics	Antibiotics	-0.110575272867766	0.0515758466894372	594	10	0.0324467966634645	0.116329652769177
Fuscovulum	Antibiotics	Antibiotics	-0.364559253597014	0.170130302630688	594	132	0.0325363815049184	0.116329652769177
Arthrobacter	Timepoint	Timepoint	-0.00246684056627142	0.00115172534584315	594	17	0.0326138047414412	0.116359422001244
Pseudomonadales_Genus	Antibiotics	Antibiotics	-0.0754150432762676	0.0352465109545804	594	7	0.0327937185961425	0.116753957961742
Paludibaculum	Timepoint	Timepoint	0.00120967145014891	0.000565909685689328	594	4	0.0329627441740453	0.117108145968549
Propionivibrio	Timepoint	Timepoint	0.00101104472050386	0.000473626154014454	594	4	0.0331985205686798	0.117697491868751
Sandaracinus	Timepoint	Timepoint	0.00139623535334526	0.000655549242758561	594	6	0.033596159816684	0.118779959776349
Polyangiaceae_Genus	Timepoint	Timepoint	0.00151345449385411	0.00071078107580368	594	8	0.0336449173475764	0.118779959776349
Anaerocolumna	Timepoint	Timepoint	0.00156133656656725	0.000734207456679991	594	8	0.0338717295419603	0.119330528344479
Caldilineaceae_Genus	Temperature	Temperature	0.132554601861937	0.0625356067272278	594	25	0.0344518444515112	0.121120889470449
Sphingomonas	Temperature	Temperature	-0.244404326375415	0.115537383972249	594	58	0.0348176024730275	0.122151755342872
NS11.12_marine_group_Genus	Antibiotics	Antibiotics	-0.114281228168272	0.0540754565379704	594	12	0.0349893701031373	0.122499166847574
Neochlamydia	Temperature	Temperature	-0.250648329672789	0.118725661346947	594	73	0.0351796614370906	0.122909854481453
Verrucomicrobiales_Genus	Timepoint	Timepoint	-0.00183098945309779	0.000870182724768638	594	6	0.0357891547623989	0.124527772368473
Sporomusaceae_Genus	Antibiotics	Antibiotics	0.242325656773639	0.115166858291478	594	35	0.0357906424146918	0.124527772368473
Ellin6055	Pathogen	Pathogen	-0.0973896172555079	0.046476002592914	594	15	0.0365545206479411	0.126923325301305
Sediminibacterium	Temperature	Temperature	-0.267441106805739	0.127689727973687	594	61	0.036645666716194	0.126977989197676
Polyangiaceae_Genus	Pathogen	Pathogen	0.0660812017910372	0.0315714737714454	594	8	0.036770392110529	0.127148542739488
A21b_Genus	Pathogen	Pathogen	-0.0785324996493812	0.0375794865732126	594	5	0.0370667928601178	0.12738873301314
Caedibacter	Timepoint	Timepoint	0.00290274937268083	0.00138855298236668	594	22	0.0370023542446916	0.12738873301314
Bosea	Antibiotics	Antibiotics	-0.456736972857178	0.218388937623497	594	476	0.0369206895659243	0.12738873301314
Candidatus_Paracaedibacter	Pathogen	Pathogen	-0.0870798652390645	0.0417175255679437	594	23	0.037284017597112	0.12787430882594
Gaiellales_Genus	Antibiotics	Antibiotics	0.136475116849838	0.0656063053471606	594	35	0.0379377006406458	0.129784546647293
Stenotrophomonas	Pathogen	Pathogen	0.299715345141091	0.144122329841597	594	72	0.037995119653869	0.129784546647293
Pyrinomonadaceae_Genus	Temperature	Temperature	-0.107206235620324	0.0517553254548526	594	10	0.0387557918960504	0.132114885734714
Steroidobacter	Antibiotics	Antibiotics	-0.0671437664048784	0.0324677318851519	594	9	0.0390745826048857	0.132932519407329
Legionella	Pathogen	Pathogen	-0.515378194899781	0.249519747532365	594	326	0.0393144274153012	0.133478822111627
Candidatus_Captivus	Temperature	Temperature	0.0305078296367126	0.0147976551906572	594	4	0.039677694851153	0.134441122996663
Planococcus	Timepoint	Timepoint	-0.00122473875017479	0.000597551769746096	594	4	0.0408463579757742	0.138123025765469
Arcobacter	Timepoint	Timepoint	-0.00175259298449954	0.000857943941809934	594	9	0.0415185974441001	0.140114865923576
Candidatus_Nomurabacteria_Genus	Antibiotics	Antibiotics	0.0268749622829122	0.0131831864312836	594	4	0.0419381509910458	0.141247692537842
Sandaracinaceae_Genus	Pathogen	Pathogen	-0.269327597182406	0.132204913466383	594	71	0.0420767107242148	0.141431498721712
