feature	Oleiharenicola	Halomonas	Hyphomicrobiales_Incertae_Sedis_Genus	Pseudorhodoplanes	Pedosphaeraceae_Genus	Exiguobacterium	Parachlamydiaceae_Genus	Fluviicoccus	Dechloromonas	Rickettsiaceae_Genus	Rhodovarius	Chitinophagales_Genus	Culicoidibacter	Mycobacterium	Clostridium	SWB02	Noviherbaspirillum	Crenobacter	Blfdi19_Genus	Streptococcus	Rhodospirillales_Genus	Chloroflexaceae_Genus	Paracaedibacteraceae_Genus	Lutispora	Beijerinckiaceae_Genus	Piscinibacter	Nitrospira	Rhodococcus	Frankiales_Genus	Bacillus	Pseudobdellovibrionaceae_Genus	Phaselicystis	Pedomicrobium	Reyranella	JGI_0001001.H03	Obscuribacteraceae_Genus	Candidatus_Bealeia	Luteolibacter	Babeliaceae_Genus	Ideonella	Micrococcus	Arthrobacter	Sphingorhabdus	SH.PL14	Candidatus_Obscuribacter	Hyphomonadaceae_Genus	env.OPS_17_Genus	Lysobacter	Luteimonas	Terrimonas	Leuconostoc	Psychromonas	Sediminibacterium	Altererythrobacter	SM1A02	Acinetobacter	Rubrivivax	Deinococcus	Aeromonas	Larkinella	Burkholderia.Caballeronia.Paraburkholderia	Fimbriimonadaceae_Genus	Brevifollis	Pajaroellobacter	IS.44	Bacteroidia_Genus	Sphaerotilus	Pseudomonas	Brevibacterium	Kocuria	Marmoricola	NS9_marine_group_Genus	Hyphomicrobium	Cytophaga	Gracilibacteria_Genus	Verrucomicrobiaceae_Genus	Candidatus_Protochlamydia	Armatimonadaceae_Genus	Alphaproteobacteria_Genus	Microscillaceae_Genus	Fimbriiglobus	Paludibaculum	Xanthobacteraceae_Genus	Vampirovibrionaceae_Genus	Flavobacterium	Gammaproteobacteria_Genus	Sphingomonas	Devosia	Saprospiraceae_Genus	Ilumatobacter	Chryseobacterium	Peptostreptococcus	Leeia	Brevundimonas	Chlamydiales_Genus	Emticicia	Agitococcus	Phreatobacter	Microtrichaceae_Genus	Ensifer	Novispirillum	Haliangiaceae_Genus	Paucibacter	Unknown_Family_Genus	Telmatocola	Paracoccaceae_Genus	Nocardia	Paenirhodobacter	Nitrosomonas	Uliginosibacterium	Novosphingobium	Comamonadaceae_Genus	Candidatus_Berkiella	Pseudobdellovibrio	Chitinibacter	Gemmataceae_Genus	Polyangiia_Genus	P3OB.42	Limnobacter	A21b_Genus	Cetobacterium	Shinella	Sutterellaceae_Genus	Fluviicola	Hydrogenophaga	Legionella	Burkholderiales_Genus	AAP99	SM2D12_Genus	Turicibacter	Chitinilyticum	Rickettsiella	Stagnimonas	Vibrio	Roseomonas	Candidatus_Ovatusbacter	Vampirovibrio	Shewanella	Bryobacteraceae_Genus	Granulicatella	Sphingobium	Dinghuibacter	IMCC26207	Truepera	Caulobacter	Tetragenococcus	Abditibacterium	Chitinivorax	Enterovirga	Saccharimonadales_Genus	Fundidesulfovibrio	Neochlamydia	Sandaracinaceae_Genus	Leucobacter	Chryseotalea	Ga0077536_Genus	Verrucomicrobiia_Genus	Phenylobacterium	Opitutaceae_Genus	Gordonia	Anaerovorax	Micavibrionales_Genus	X37.13_Genus	Microtrichales_Genus	Paracoccus	Sphingopyxis	Rhizorhapis	Gaiellales_Genus	Cytophagales_Genus	Kinneretia	X0319.6G20_Genus	Lactobacillus	Marinomonas	cvE6_Genus	Pir4_lineage	JG30.KF.CM45_Genus	Candidatus_Nomurabacteria_Genus	mle1.27_Genus	Methylibium	Polymorphobacter	Dyadobacter	Caedibacter	Aquihabitans	Chitinophagaceae_Genus	Agromyces	Bosea	LiUU.11.161_Genus	Undibacterium	Pararhodobacter	Ligilactobacillus	Stella	Neisseriaceae_Genus	TM7a	Mariniblastus	Holosporaceae_Genus	Parvibium	Afipia	Pseudolysobacter	Arthrospira_PCC.7345	Citrobacter	Loigolactobacillus	Glutamicibacter	Rhizobium	Rothia	Candidatus_Megaira	alphaI_cluster	Runella	NS11.12_marine_group_Genus	Blastococcus	Dietzia	Candidatus_Finniella	Cellvibrio	Candidatus_Alysiosphaera	Geminicoccaceae_Genus	Bacilli_Genus	Gemmatimonas	TRA3.20_Genus	Aquicella	KD4.96_Genus	Curvibacter	Brucella	Gemmata	CM1G08	Bradyrhizobium	Nocardioides	Aerococcus	Chloracidobacterium	Staphylococcus	Vicinamibacteraceae_Genus	Flavihumibacter	Kineosporiaceae_Genus	PB19_Genus	Anaerocolumna	Candidatus_Paracaedibacter	Thermodesulfobacteriota_Genus	Rhizorhabdus	Bdellovibrio	BIrii41_Genus	Kapabacteriales_Genus	SH3.11	Dechlorobacter	Aeromicrobium	CL500.3	Ruminiclostridium	Aquabacterium	Sphingomonadaceae_Genus	DEV007_Genus	Pyrinomonadaceae_Genus	Nevskiaceae_Genus	Vagococcus	Acetobacteroides	Variovorax	Blastocatella	Bryobacter	Trueperella	Ottowia	Oscillospiraceae_Genus	Oligoflexaceae_Genus	Stenotrophomonas	bacteriap25_Genus	Pirellula	Sandaracinus	Babeliales_Genus	Weeksellaceae_Genus	X67.14_Genus	Malacoplasma	RBG.13.54.9_Genus	Blastomonas	PeM15_Genus	Cypionkella	Caldilineaceae_Genus	OM190_Genus	Cloacibacterium	Enterococcus	Allomeiothermus	Paraconexibacter	Silvanigrellaceae_Genus	Defluviimonas	Microbulbifer	Rheinheimera	Ellin6055	Terrisporobacter	Rhodovastum	Massilia	Parageobacillus	X11.24_Genus	Thermomicrobiales_Genus	Chloronema	Fuscovulum	Paraclostridium	Pseudomonadales_Genus	Methylorubrum	Candidatus_Captivus	Weissella	Gemmobacter	MBNT15_Genus	Brevitalea	Rhizobiaceae_Genus	Spirosomataceae_Genus	Sporichthyaceae_Genus	Gemmatimonadaceae_Genus	Rhodocyclaceae_Genus	Vibrionaceae_Genus	Rhodopseudomonas	Planococcus	Armatimonadota_Genus	Thermoactinomycetaceae_Genus	DEV114	Simkaniaceae_Genus	Azospira	Eremiobacteria_Genus	Hirschia	Plesiomonas	Knoellia	Anoxybacillus	OLB12	Thermus	Sporomusaceae_Genus	Chitinimonas	Levilactobacillus	Lysinibacillus	Frisingicoccus	Lactococcus	Rhodospirillaceae_Genus	Raineya	Barnesiellaceae_Genus	NB1.j_Genus	Acidovorax	Pirellulaceae_Genus	Ferruginibacter	Methylobacterium	Pediococcus	Peptoniphilus	Methylocystis	Mesorhizobium	Hyphomicrobiales_Genus	Hassallia	Nannocystis	WY65	Chthoniobacter	Turneriella	Permianibacter	Pseudoduganella	Nordella	Sporocytophaga	Delftia	Steroidobacter	Elstera	Longivirga	Latilactobacillus	Serinicoccus	Roseicella	Tundrisphaera	IMCC26134	Parcubacteria_Genus	Pseudoxanthomonas	Vogesella	Flectobacillus	Desulfotomaculum	Rubripirellula	Candidatus_Accumulibacter	KD3.10	Lacibacter	Propionivibrio	Peptostreptococcaceae_Genus	Romboutsia	Opitutus	Enhydrobacter	AKYH767_Genus	Lautropia	Methyloversatilis	Bordetella	Haliscomenobacter	Dongia	Ramlibacter	Panacibacter	Niveibacterium	Elsteraceae_Genus	Perlucidibaca	Coxiella	Acetivibrio	Polyangiaceae_Genus	Aurantisolimonas	Agrobacterium	Anaerotaenia	Limosilactobacillus	CL500.29_marine_group
f16	0	0	0	0	0.000100288328945719	0	0	0.000100288328945719	0.00923906230412436	0	0	0	0.0453428607245832	8.77522878275041e-05	6.26802055910743e-05	0	0	0.0234298608499436	0	0	0	0	0	0	0	0	0	0.000100288328945719	0	0	0.000125360411182149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225648740127868	0	0	0	0	0	0	0.000376081233546446	0	0.000100288328945719	0.730638084492917	0	5.01441644728595e-05	0	0	0	0	0.000702018302620033	0	0.0412310392378087	0	0	0	0	0	0	3.76081233546446e-05	0	0	0	0	0	0	0	0	0	0.00974050394885295	0.001516860975304	0	0	0	0	0	0	0	0	0	0.000890058919393256	0.000200576657891438	0.00189294220885045	0	0	0	6.26802055910743e-05	0.0446283063808449	0	0	0.00262003259370691	0	0.000651874138147173	0	0	0	0	0	0	0	0	0	0	0	6.26802055910743e-05	0.00728343988968284	0	0.00290836153942585	0.00282060925159835	0	0.000263256863482512	0	0	0	0	0.00446283063808449	0	0	0	0.000200576657891438	0	0	0.00544064184530525	0	0	0	0.000576657891437884	7.52162467092892e-05	0	6.26802055910743e-05	0	0	0	0	0	0	0	0	0	3.76081233546446e-05	0	0.000225648740127868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000250720822364297	0	0	0.000401153315782876	0	0.00144164472859471	0	0	0	0	0	0	5.01441644728595e-05	0	0	0	0	0	0	0.000338473110191801	0.000175504575655008	0	0	0	0	0	0.000112824370063934	0	0	0.00307133007396264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000288328945718942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.01441644728595e-05	0	0	0	0	0	0	0.000137896452300364	0	0	0	0	0	0	0.000413689356901091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145418076971292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000802306631565752	0	0	0	0	0	0	0	0	0	0.000137896452300364	0	0	6.26802055910743e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000300864986837157	0	0	0	0	5.01441644728595e-05	0	0	0	0	0.000288328945718942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0500940203083866	0	0	0	0	0	0.00150432493418578	0	0	0	0
f17	0	0	0.00129884384604127	0	0.000420752231816186	0	0	0	0.0343370408312601	0	0	0	0.0741621542514269	0.000695155861261525	0.00256110054148983	0	0	0.0562161568857017	0	0.000146348602370847	0	0	0	0	0	0	0	0.000347577930630762	0	0	0.000603687984779745	0	9.14678764817796e-05	0	0	0	0	0	0	0	0	0	0	0.000439045807112542	0	0	3.65871505927118e-05	0	0	0	0	0	0	0	0	0.000530513683594322	0.00080491731303966	0	0.5010061466413	0	0	0	0	0	0	0	0	0.0178911166398361	0	0	0	0	0	0	0	0	0	0	0	0	0.000164642177667203	0	0	0	0.00298185277330601	0.0055612468900922	0	0	0	0	0	0	0	0	0.000420752231816186	0	0	0.0204156300307332	0	0.00181106395433924	0	0	0.032690619054588	0	0	0.0257939411678618	0	0.00907361334699254	0	0	0	0	0	0	0	0.000347577930630762	0	0	0	0	0.114737304258744	0	0.0057258890677594	0.00267086199326796	0	0.00201229328259915	0	0	0	0	0.00724425581735694	0	0	9.14678764817796e-05	0.00603687984779745	0	0	0.00310990780038051	0	0	0	0.00779306307624762	0.00040245865651983	0	9.14678764817796e-05	0	0	0	0	0	0	9.14678764817796e-05	0	0	0	0	0.000567100834187034	0	0	0.000128055027074491	0	0	0	0	0	0	0	0	0	0	0.000475632957705254	0	0	0	9.14678764817796e-05	3.65871505927118e-05	0	0	0	0	0	0	0.00195741255671008	0	7.31743011854237e-05	0.000676862285965169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000750036587150593	0	0	0	0	0	0	0	0	3.65871505927118e-05	0	0	0	0	0	0	0	0	0	0.000128055027074491	0	0.000365871505927118	0	0	0	0	0	0	0	0	0	0	0	0	0.000109761451778136	0	0	0.000676862285965169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000329284355334407	0	0	0	0	5.48807258890678e-05	0	0	0	0.000164642177667203	0	0	0.000292697204741695	0	0	0	0	0	0	0	0	0	0.00210376115908093	0	0	0	0	0	0	0	0	0	0	0	0.0061832284501683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00347577930630762	0	0	0	0	0	0	0	0	0	0	0	0	0.000182935752963559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000347577930630762	0	0	0	0.00753695302209864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0180374652422069	0	0	0	0	0	0.0143604566076394	0	0	0	0
f18	0	0	0	0	0	0	0	0	0.00589028924939945	0	0	0	0.0317055513508177	0.000115173253479878	0.000493599657770904	0	0	0.0208792655237092	0	0.000148079897331271	0	0	0	0	0	0	0	8.2266609628484e-05	0	0	3.29066438513936e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148079897331271	0	0.828424758958834	0	0	0	0	0	0	0	0	0.00475501003652637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00046069301391951	0.000674586198953569	0	0	0	0	0	0	0	0	0.000131626575405574	0	0	0.00315903780973379	0	0.000148079897331271	0	0	0.0036197308236533	0	0	0.00302741123432821	0	0.00166178551449538	0	0	0	0	0	0	0	0	0	0	0	0	0.0716048570206325	0	0.00106946592517029	0	0	0.000329066438513936	0	0	0	0	0.00273125143966567	0	0	0	0.000904932705913324	0	0	0.00398170390601863	0	0	0	0.00121754582250156	8.2266609628484e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.58132877027872e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180986541182665	0	3.29066438513936e-05	0.000230346506959755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115173253479878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000378426404291026	0	0	0	0	0	0	0	0	0	0	0	0.00116818585672447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0030603178781796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2266609628484e-05	0	0	0	0.0010036526374675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00436013031030965	0	0	0	0	0	0.00184277205567804	0	0	0	0
f19	0	0	3.27134141354662e-05	0	8.17835353386656e-05	0	0	0	0.0152935211083305	0	0	0	0.064478139261004	0.000212637191880531	6.54268282709325e-05	0	0	0.043574267628441	0	0	0	0	0	0	0	0	0	0	0	0	9.81402424063987e-05	0	0	0	0	0	0	0	0	0	0	0	0	8.17835353386656e-05	0	0	0	0	0	0	0	0	0	0	0	0.000130853656541865	0.000278064020151463	0	0.639547246348365	0	0	0	0	0	0	0	0	0.0111389175131263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00570849076663886	0.00289513715098876	0	0	0	0	0	0	0	0	0.000130853656541865	0	0	0.0107790699576361	0	0.000278064020151463	0	0	0.0379312036900731	0	0	0.0108935669071103	0	0.0024698627672277	0	0	0	0	0	0	0	4.90701212031994e-05	0	0	0	0	0.104290364263866	0	0.0052832163828778	0.00302599080753063	0	0.000670624989777058	0	0	0	0	0.0056267072313002	0	0	0	0.0027152133732437	0	0	0.00181559448451838	0	0	0	0.0028624237368533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101411583819945	0	0	6.54268282709325e-05	0	0	0	0	0	0	0	0	0	0	4.90701212031994e-05	0	0	0	0	0	0	0	0	0	0	0	0.000817835353386656	0	0	0.000768765232183457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000310777434286929	0	0	0	0	0	0	0	0	0	0	0	9.81402424063987e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000392560969625595	0	0	0	0	0	0	0	0	0	0.000572484747370659	0	0	0	0	0	0	0	0	0	0	0	0.00359847555490129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00588841454438392	0	0	0	0	0	0	0	0	0	0	0	0	0.000212637191880531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197916155519571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00600291149385806	0	0	0	0	0	0.00579027430197753	0	0	0	0
f20	0	0	0.00168642769871453	0.000137667567242002	0.000860422295262515	0	5.16253377157509e-05	0	0.0497840340038891	0	0	0	0.0752525339436595	0.0026673091153138	0.000154876013147253	0	0	0.0617783207998486	0	0	0	0	0	0	0	0	0	0.000636712498494261	0	0	0.000636712498494261	0	8.60422295262515e-05	0	0	0	0	0	0	0	0	0	0	0.000464628039441758	0	0	0	0	6.88337836210012e-05	0	0	0	0	0	0	0.000499044931252259	0.000912047632978266	0	0.368983497100377	0	0	0	0	0	0	0	0	0.0289273975667258	0	0	0	0	0	0	0	0	0	0	0	0	0.000206501350863004	0	0	0	0.00376864965324982	0.00986043950370842	0	0.000344168918105006	0	0	0	0	0	0	0.00118738276746227	0	0	0.0288929806749152	0	0.00507649154204884	0	0	0.0829619177092117	0	0	0.0346922269449846	0.000516253377157509	0.0185334962399546	0	0	0	0	0	0	0	0.000258126688578754	0	0	0	0	0.0993271497651047	0	0.00796751045413089	0.00511090843385934	0	0.0030114780334188	0	0	0	0	0.00387190032868132	0	0	0	0.00925814389702466	0	0	0.00228872330539829	0	0	0	0.0114608249728967	0.000516253377157509	0	0.000172084459052503	0	0	0	0	0	0	0.000120459121336752	0	0	0	0	0.000430211147631257	0	0	0.000378585809915507	0	0	0	0.000137667567242002	0	0	0	0	5.16253377157509e-05	0	0.000344168918105006	0	0	0	0.000344168918105006	8.60422295262515e-05	0	0	0	0	0	0	0.00299426958751355	0	0.000189292904957753	0.000963672970694017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147992634785153	0	0	0	0	0	0	0	0	0.000774380065736263	0	0	0	0	0	0	0	0	0	0.000464628039441758	0	0.000860422295262515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000533461823062759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000791588511641514	0	0	0	0	0	0	0	0	0.000636712498494261	0	0	0.000636712498494261	0	0	0	0	0	0	0	0	0	0.00192734594138803	0	0	0	0	0	0.00156596857737778	0.000481836485347008	0	0	0	0	0.0086558482903409	6.88337836210012e-05	0	0	0	0	0	0	0	0.00135946722651477	0	0	0	0	0	0	0	0	0.00265010066940855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000189292904957753	0	0	0	0.00900001720844591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183269948890916	0	0	0	0	0	0.0206845519781109	0	0	0	0
f46	0.000610614515663958	0	0.00127211357429991	0	0.00946452499279136	0	0	0	0.0275963838051461	0	0	0	0.00357887952236376	0.00313788014993979	0.0111267533965432	0.000424037858099971	0	0.00946452499279136	0	0	0	0	0	0	0	0.000305307257831979	0.00157742083213189	0.00156045931780789	0	0	0.0043760706955917	0.000220499686211985	0.00059365300133996	0.000373153315127975	0	0.000356191800803976	0	0.00059365300133996	0	0	0	0	0.00242549654833183	0.000966806316467934	0.00374849466560375	0	0.0168597452380549	0	0.00161134386077989	0	0	0	0.0014926132605119	0	0	0	0	0	0.335396984242753	0	0	5.08845429719965e-05	0.000508845429719965	0.000576691487015961	0	0.00322268772155978	0.00264599623454382	0.0404362501484132	0	0.00206930474752786	0	6.78460572959954e-05	0	0.00179792051834388	0.000169615143239988	0	0	0.000644537544311956	0	0.000559729972691962	0.00602133758501959	5.08845429719965e-05	0	0	0.0088030259341554	0.00385026375154774	0	0.000101769085943993	0.00378241769425174	0	0	0	0	0	0	0.000966806316467934	0.00356191800803976	0.0204895093033906	0	0.0014926132605119	0	0.0306155333548179	0.0243228115406143	0	0.0014586902318639	0.0431331309259291	0.000848075716199942	0.00449480129585969	0.00222195837644385	0	0.000220499686211985	0.00525806944043964	0	0.00133995963159591	0	0.00171311294672388	0.000644537544311956	0.000135692114591991	0	0	0.0510202350865885	0	0.00376545617992774	0.00267991926319182	0.00111945994538392	0.0029173804637278	0.000101769085943993	0	0	0	0.00059365300133996	0	0	0	0.00203538171887986	0	0	0.000373153315127975	0	0	0	0.0102617161660193	0.000305307257831979	0	0.000865037230523941	0	0	0	0	0	0	0	0.00128907508862391	0	0.0379768305714334	0.000101769085943993	0	0	0.00015265362891599	0.00267991926319182	0	0	0	0	0.000203538171887986	0.000135692114591991	6.78460572959954e-05	0	0.0767338908017708	0	0.000339230286479977	0	0	0	0.000322268772155978	6.78460572959954e-05	0	0.000305307257831979	0	0	0	0	0.000915921773495938	6.78460572959954e-05	0	0.00223891989076785	0	0.0073782587309395	0	0	0	0	0	0	0	0	0	0.00115338297403192	0	0	0	0.000169615143239988	0.00522414641179164	0	0	0.000322268772155978	0.000525806944043964	0	0	0	0	0.00500364672557966	0	0	0	0	0	0	0	0.00028834574350798	0	0.00200145869023186	0	0.00301914954967179	0.000169615143239988	0	0	0	0.000695422087283953	0	0	0	0	0.000390114829451973	0	0	0.00169615143239988	0.000814152687551945	0.00103465237376393	0	0	0	0	0	0.00181488203266788	0	0	0.000186576657563987	5.08845429719965e-05	0	0	0	0	0	0	0	0	0	0	0	0.000983767830791933	5.08845429719965e-05	0	0	0	0	0	0	0	0	0	0.00542768458367963	0.0014586902318639	0	0	6.78460572959954e-05	0	0	0	8.48075716199942e-05	0	0	0	0	0	6.78460572959954e-05	0	0	0.00120426751700392	0	0	0	0	0	0.0244924266838543	5.08845429719965e-05	0	0.000780229658903947	0	0	0.000271384229183982	0	0	0.000271384229183982	0	0	0	0	0	0	0.000898960259171939	0.000101769085943993	0.00184880506131587	0	0	0.00072934511593195	0	0.00412164798073172	0	0	0	0	0	0	0	0.000101769085943993	0.00015265362891599	0.000949844802143935	0	0	0	0	0	0	0	0	0.000797191173227946	0	0.000220499686211985	0	0.000373153315127975	0	0.000169615143239988	0.00028834574350798	0	0	0	0.0199806638736706	0.000322268772155978	0	0	6.78460572959954e-05	0.0166392455518429	0	0	6.78460572959954e-05	0	0	0	0	0	0	0	0	0	0	0.000169615143239988	0	0	0	0	0	0.0107027155384433	0	0	0	0.00973590922197534	0	0	0	0	0	0.0073612972166155	0	0	0	0
f47	0	0	0.000449360024352414	0	4.34864539695885e-05	0	0	0	0.0170756809253917	0	0	0	0.00418919506573702	0.0022612956064186	0.00285561047733631	0	0	0.00984243408178352	0	8.69729079391769e-05	0	0	0	0	0	0	0	0	0	0	0.000478350993665473	0	0.000144954846565295	0.000101468392595706	0	0.000231927754504472	0	0.000159450331221824	0	0	0	0	0	0.000724774232826475	0.00104367489527012	0	0	0	0	0	0	0	0	0	0	0	0	0	0.725194601881514	0	0	0	0	0	0	0	0	0.0569672547001609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00143505298099642	0.00407323118848479	0	0	0	0	0	0	0	0	0	0	0	0.0149013582269123	0	0.000971197471987476	0	0	0.0202356965805152	0	0	0.0337020018264311	0.000188441300534883	0.00231927754504472	0	0	0	0	0	0	0	0	0	0	0	0	0.00662443648803398	0	0.0027541420847406	0.00207285430588372	0	0.00371084407207155	0	0	0	0	0.00255120529954919	0	0	0	0.00123211619580501	0	0	0.000710278748169945	0	0	0	0.0101178482902576	0.000318900662443649	0	0.00114514328786583	0	0	0	0	0	0	0	0	0	0.000202936785191413	0	0	0	0	0	0	0	0	2.8990969313059e-05	0	0	0	0	0.000347891631756708	0	0.000217432269847942	0	0	0	0	4.34864539695885e-05	0	0	0	0	0	0	0.000623305840230768	0	0	0.00184092655137925	0	0.000130459361908765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00546479771551162	0	0	0	0	0	0	0	0	0.00179744009740966	0	0	0	0	0	0	0	0	0	0.000159450331221824	0	0.00179744009740966	0.000144954846565295	0	0	0	0	0	0.000202936785191413	0	0	0	0	0	0	0	0	0.000130459361908765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7981938626118e-05	0	0	0.000681287778856886	0	4.34864539695885e-05	0	0	0	0	0	0	0	0	0	0.0136402510617943	0	0	0	0	0	0	0	0	0	4.34864539695885e-05	0	0	0	0	0	0	0	0	0	0	0	0.0166553118703524	0.000115963877252236	0	0.000246423239161001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133358458840071	0	0	0	0	0.00111615231855277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.24774232826474e-05	0.000202936785191413	0	0	0	0.0105527128299535	0	0	0	0	0	0	0	0	0	0	0	8.69729079391769e-05	0	0	0	0	0	0	0	0	0	0	0	0.00355139374084973	0	0	0	0	0	0.00755214750605186	0	0	0	0
