gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
42sp43	51.58580536600378	-0.4247373577611292	2.0436149301373248	-0.20783629611307847	0.8353567911718183	0.9806478243313069
a1cf	11062.524512401731	-0.6468402581471663	0.22643320795555957	-2.8566492697224737	0.004281386383166182	0.15765409198182603
a2m2a	392.0874411927757	-0.10472747989463797	0.3179378634952839	-0.3293960610520094	0.7418563446541945	0.9592042921302875
a2m2b	648.0970472659394	-0.9831342899398313	1.0306423214925666	-0.9539044433145977	0.3401320141255316	0.8066906781791671
a2m2c	622.6297075299054	-1.2958690837179065	0.9563721432939677	-1.3549841375080547	0.17542261094917258	0.6704266854060089
a2m2d	4502.0700082882095	-0.7358614008825038	1.059457323598184	-0.6945644571914734	0.4873282930324902	0.875505053395052
a2m2e	1559.3156592130042	-0.8160546053599551	0.988315962809474	-0.8257021398704989	0.4089730781104104	0.8418950301642232
a2m2f	901.752196170864	-0.5261692250696528	1.0852275037792354	-0.48484693139208335	0.627784929018079	0.9277695808684763
a2m2h	3211.9620038467137	-1.0001437449168102	1.0321844124379624	-0.9689583885059125	0.33256595118504767	0.8012952583589421
a2m3a	59.765845667392774	-0.08515408408332167	2.0030153063244063	-0.04251294726228628	0.9660897906594189	0.9962993531551703
a2m3b	80.37976272305228	1.4046782701783307	1.7088169853497657	0.82201797045622	NA	NA
a2m3d	30.93252257206713	1.4418059047157674	1.703524218050885	0.8463665438026078	0.39734829628262824	0.8376034489918219
a2m3f	85.72468326289244	2.2223540985176804	1.9613918314933914	1.1330495329052095	0.25719345289161194	0.749792780849861
a2m3g	116.48067260327626	1.7515030756903358	1.5634254234196223	1.1202984481724356	NA	NA
a2m3h	231.2562239103852	-0.2464298818722405	2.1240535209676996	-0.11601867817340557	0.9076377387170138	0.9905790918804436
aaas	231.0422793687067	0.6898440311761884	0.15943640284698302	4.326766151631364	1.513144566800641e-5	0.008951703656644747
aacs	3132.2915751966275	-0.9815638555731214	0.45144525109468664	-2.174269976687045	0.029684865791973287	0.3492387099610587
aadac	81.91224945153319	-0.37676565687572927	0.2600517958034135	-1.4488100561341473	0.1473906346721577	0.6347280754701682
aadacl4	35.99861843605002	-0.2317926587526373	0.6858957938086349	-0.3379415077989347	0.7354072670630936	0.9573785268400818
aadat	300.5337182568136	0.12127185017884173	0.197227540162509	0.6148829422043074	0.5386320286182473	0.8934479487444955
aagab	310.6952771122062	0.32041745226113016	0.11861163547395932	2.701399832999322	0.006904827543744231	0.1901223179059246
aak1a	137.76619794603144	-0.20060326269346243	0.23689700493062363	-0.846795267640509	0.3971092464565865	0.8376034489918219
aak1b	145.8275652053779	-0.11494044686534212	0.16305094322339733	-0.7049357985489317	0.4808501907943337	0.8714199538642798
aamdc	384.3445333443496	-0.4134945023181439	0.1987675053109501	-2.080292257385214	0.03749873453990439	0.38074183950630275
aamp	1126.4156722437049	0.01213286740158701	0.1491851608869651	0.08132757527258268	0.9351814447248351	0.993169648077088
aar2	264.97752948085395	0.2254677766202659	0.16287938957920697	1.3842621660282113	0.1662781942688701	0.6595537566118929
aars1	3113.3068346513155	-0.14522926007725898	0.16913597066257377	-0.8586538954921146	0.3905314938758123	0.8343739477081451
aars2	122.92990495447044	0.2160467959340946	0.16375588797570784	1.3193223071535833	0.18706138328055824	0.6848704552545274
aarsd1	226.57587663276368	-0.06517923248124641	0.19963627867696984	-0.3264899191329473	0.7440537151832165	0.959235415623551
aasdh	19.88448754871109	-0.048246382511379894	0.3893747459073097	-0.12390732326247193	0.9013886545109608	0.9896482679747984
aasdhppt	68.76836051537745	-0.1085148361062844	0.19790038449347594	-0.5483305976591558	0.5834649214175107	0.9115886568416778
aass	254.20598702549677	-0.15723880973608712	0.32376954464549157	-0.48565040269076043	0.6272150540648165	0.9276287369178677
aatf	280.5623707682248	0.440138077197608	0.22291937567018077	1.9744271931248008	0.04833318852625273	0.42426036645869425
aatka	371.20814499880925	-0.024020683969542586	0.25412672587340024	-0.09452246270826747	0.9246941396657927	0.9919809973316942
aatkb	50.6542871629606	0.05948621379802144	0.33614144149498626	0.17696780716313049	0.8595336765917684	0.9845790258795111
abat	13998.688313822897	-0.6640382599703516	0.1707404441359214	-3.8891679316573082	1.0058849921082163e-4	0.02233077025068341
abca12	175.15814830918436	-0.34895804613938547	0.6982255403013993	-0.4997784039649318	0.6172311186560572	0.9259309891055337
abca1a	1315.6938196702918	-0.005051021336984393	0.38148126393268317	-0.013240548919528862	0.9894358791112206	0.9991883584240051
abca1b	1494.6410527480978	-0.4208402651058519	0.38385682686842504	-1.0963469597223126	0.2729269660742832	0.7644705719207806
abca2	969.7061604193589	0.2442978959247546	0.21463950136504978	1.138177709000838	0.2550462846529456	0.7489685626000038
abca3b	1260.5792819989147	-0.2855699624323414	0.17793650845385509	-1.6048980892889628	0.10851623412519662	0.5717746233114702
abca5	530.0033669926858	-0.298248994019692	0.1711209141387575	-1.7429137491507887	0.08134868200355237	0.5154989463586852
abca7	80.72423593216487	0.013694799613665728	0.23852549098064565	0.05741440697747876	0.9542150868249206	0.9956012539803519
abcb10	348.7369053971499	-0.1703455516097224	0.2075380448559569	-0.8207919262608059	0.41176479821492223	0.8429235745070591
abcb11a	2714.708803607831	-0.1862309483271363	0.5543918727779253	-0.33591933336608537	0.736931697454597	0.9582552098748701
abcb11b	723.0482957343131	-0.5620008861713797	1.0358746746716734	-0.5425375288275188	0.5874482614849121	0.9129332249825602
abcb4	18653.800776687935	-0.44467901665335097	0.2265137423820687	-1.9631436573207786	0.049629483965383775	0.4297390895781547
