feature	Oleiharenicola	Halomonas	Hyphomicrobiales_Incertae_Sedis_Genus	Pseudorhodoplanes	Niveibacterium	Pedosphaeraceae_Genus	Fimbriiglobus	Burkholderiales_Genus	Exiguobacterium	Parachlamydiaceae_Genus	Aeromonas	Fluviicoccus	Gammaproteobacteria_Genus	Dechloromonas	Rickettsiaceae_Genus	Chitinophagales_Genus	Tabrizicola	Mycobacterium	Thermomonas	Reyranella	SWB02	Blfdi19_Genus	Acetobacteraceae_Genus	Streptococcus	Rhodospirillales_Genus	Pseudomonas	Paracaedibacteraceae_Genus	Lutispora	Tumebacillus	Beijerinckiaceae_Genus	Caldovatus	Piscinibacter	Nitrospira	env.OPS_17_Genus	Rhodococcus	Frankiales_Genus	Chryseobacterium	Sphingobium	Chitinibacter	Pedomicrobium	Paracoccaceae_Genus	Arthrospira_PCC.7345	Luteolibacter	Pajaroellobacter	Babeliaceae_Genus	Gloeocapsa_PCC.7428	Ideonella	Candidatus_Obscuribacter	Nocardia	Sphingorhabdus	SH.PL14	Nitrosomonas	Peptostreptococcus	Nocardioides	Lysobacter	Obscuribacteraceae_Genus	Sphingomonas	Luteimonas	JG30.KF.CM45_Genus	Agromyces	Terrimonas	Sediminibacterium	Altererythrobacter	Crenobacter	Rubrivivax	Psychromonas	Larkinella	DEV007_Genus	Fimbriimonadaceae_Genus	Brevifollis	Bacteroidia_Genus	Rhodospirillaceae_Genus	Acidobacteriota_Genus	Corynebacterium	Brevibacterium	Kocuria	Alphaproteobacteria_Genus	Aeromonadaceae_Genus	NS9_marine_group_Genus	Hyphomicrobium	Gemmobacter	Gracilibacteria_Genus	Verrucomicrobiaceae_Genus	Pseudobdellovibrionaceae_Genus	Actinobacteria_Genus	Armatimonadaceae_Genus	Gemmataceae_Genus	Microscillaceae_Genus	Clostridia_Genus	Paludibaculum	Candidatus_Protochlamydia	Intestinimonas	Xanthobacteraceae_Genus	Vampirovibrionaceae_Genus	X0319.6G20_Genus	Devosia	Saprospiraceae_Genus	Leeia	Brevundimonas	Cyclobacteriaceae_Genus	Chlamydiales_Genus	Emticicia	Marmoricola	Phreatobacter	Ensifer	Novispirillum	Haliangiaceae_Genus	Shewanella	Telmatocola	Holosporaceae_Genus	Psychrobacter	Paenirhodobacter	Uliginosibacterium	Paucibacter	Cytophagales_Genus	Roseomonas	Novosphingobium	Comamonadaceae_Genus	Candidatus_Captivus	Candidatus_Berkiella	P3OB.42	Cetobacterium	Sutterellaceae_Genus	Fluviicola	Phaselicystis	Hydrogenophaga	Legionella	Kineosporiaceae_Genus	AAP99	Streptomyces	SM2D12_Genus	Clostridium	Chitinilyticum	Sphaerotilus	Gloeocapsa	Acetobacteroides	SH3.11	Vibrio	Polymorphobacter	Candidatus_Ovatusbacter	Bryobacteraceae_Genus	Granulicatella	Rhodocyclaceae_Genus	Dinghuibacter	Truepera	Caulobacter	Chitinivorax	Rhizobiaceae_Genus	Stagnimonas	Saccharimonadales_Genus	Fundidesulfovibrio	Neochlamydia	Flavobacterium	Bacteriovorax	Sandaracinaceae_Genus	Ga0077536_Genus	Verrucomicrobiia_Genus	Unknown_Family_Genus	Phenylobacterium	X11.24_Genus	Levilactobacillus	Opitutaceae_Genus	Candidatus_Alysiosphaera	Gordonia	Anaerovorax	Micavibrionales_Genus	Microtrichales_Genus	Cellvibrio	Shinella	Sphingopyxis	Enterobacterales_Genus	Chryseotalea	Haliscomenobacter	Kinneretia	Marinifilaceae_Genus	Isosphaeraceae_Genus	Bdellovibrio	Rhizorhapis	cvE6_Genus	Pseudolabrys	Pir4_lineage	Aquabacterium	Bosea	Candidatus_Nomurabacteria_Genus	Methylibium	IMCC26207	Rhizobium	Paracoccus	Romboutsia	Modestobacter	Aquihabitans	Pseudoxanthomonas	Pararhodobacter	Stella	TM7a	Bacillus	mle1.27_Genus	Anaeromyxobacter	Parvibium	Fusobacteriaceae_Genus	Pseudolysobacter	Undibacterium	OM190_Genus	Pseudobdellovibrio	Citrobacter	Glutamicibacter	Rothia	Candidatus_Megaira	alphaI_cluster	Leptothrix	Deinococcus	Ligilactobacillus	Candidatus_Finniella	Micropepsaceae_Genus	oc32	Cyanobacteriia_Genus	Aeromicrobium	Chitinophagaceae_Genus	Pseudomonadales_Genus	Geminicoccaceae_Genus	Gaiellales_Genus	Longivirga	Turneriella	Bacilli_Genus	Gemmatimonas	TRA3.20_Genus	SM1A02	Aquicella	Mariniblastus	CL500.3	KD4.96_Genus	Curvibacter	Sinimarinibacterium	Absconditabacteriales_.SR1._Genus	Hyphomicrobiales_Genus	Gemmata	CM1G08	Lactobacillus	MBNT15_Genus	Bradyrhizobium	Acidiferrimicrobium	Staphylococcus	Vicinamibacteraceae_Genus	Flavihumibacter	PB19_Genus	Anaerocolumna	Acinetobacter	Candidatus_Paracaedibacter	Kapabacteriales_Genus	BIrii41_Genus	Runella	Dechlorobacter	Pararhizobium	Heyndrickxia	Arenicella	Coxiella	Pirellula	Cerasibacillus	Sphingomonadaceae_Genus	Nevskiaceae_Genus	Enterobacteriaceae_Genus	RBG.13.54.9_Genus	Variovorax	Blastocatella	Bacteroides	Ottowia	Oligoflexaceae_Genus	Oscillospiraceae_Genus	X67.14_Genus	Malacoplasma	Blastomonas	PeM15_Genus	Cypionkella	Caldilineaceae_Genus	Cloacibacterium	Enterococcus	Paraconexibacter	Defluviimonas	Microbulbifer	Rheinheimera	Rhodovastum	Massilia	Lactiplantibacillus	Parageobacillus	Chloronema	Thermodesulfobacteriota_Genus	Fuscovulum	Methylorubrum	Microtrichaceae_Genus	Babeliales_Genus	Brevitalea	Sporichthyaceae_Genus	Gemmatimonadaceae_Genus	Ohtaekwangia	Midichloriaceae_Genus	Vibrionaceae_Genus	Steroidobacter	Weissella	Rhodopseudomonas	Armatimonadota_Genus	Thermoactinomycetaceae_Genus	Virgibacillus	Bauldia	DEV114	Simkaniaceae_Genus	Azospira	Eremiobacteria_Genus	Lysobacteraceae_Genus	Pirellulaceae_Genus	Hirschia	Plesiomonas	Aggregatilineales_Genus	Cytophaga	Agitococcus	Bacillales_Genus	OLB12	vadinHA49_Genus	Pseudomonadota_Genus	Sporomusaceae_Genus	Chitinimonas	Culicoidibacter	Lactococcus	Raineya	Barnesiellaceae_Genus	NB1.j_Genus	Acidovorax	Lactobacillaceae_Genus	Ferruginibacter	Nordella	Methylocystis	Mesorhizobium	Vampirovibrionales_Genus	Oxalobacteraceae_Genus	Hassallia	Nannocystis	WY65	Falsiporphyromonas	Chthoniobacter	Roseicella	Siphonobacter	Permianibacter	Desulfosporosinus	Hyphomonadaceae_Genus	Pseudoduganella	Sporocytophaga	Delftia	Sandaracinus	Elstera	Latilactobacillus	Serinicoccus	Marinomonas	Tundrisphaera	IMCC26134	Candidatus_Peregrinibacteria_Genus	Parcubacteria_Genus	Vogesella	Flectobacillus	Desulfotomaculum	Stenotrophomonas	Arcobacter	Candidatus_Accumulibacter	Burkholderia.Caballeronia.Paraburkholderia	Propionivibrio	Peptostreptococcaceae_Genus	Opitutus	Bryobacter	AKYH767_Genus	Lautropia	Bordetella	Chthonomonas	Dongia	Panacibacter	Blastococcus	X37.13_Genus	Acetivibrio	Polyangiaceae_Genus	Aurantisolimonas	Agrobacterium	Anaerotaenia	Granulosicoccus	Limosilactobacillus	CL500.29_marine_group	Vagococcus
f620	0	0	66	0	556	16	0	4	0	0	58824	0	122	66	0	0	0	621	0	0	0	0	0	0	0	815	0	0	0	6	0	0	4	15	0	0	0	0	0	13	219	0	7	0	0	0	0	5	103	39	6	0	0	3	0	0	2	39	0	0	0	0	0	704	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	6	7	0	0	4	0	0	6	5	0	6	0	0	0	17	9	0	162	21	0	0	142	6	0	0	60	0	1097	0	90	0	34	0	0	0	4164	226	93	0	0	3	0	0	0	0	8	52	0	0	0	51	0	0	0	0	0	0	150	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	256	0	0	0	23	0	0	0	25	11	0	0	0	0	0	0	0	0	0	0	0	0	0	10	13	0	0	10	4	0	0	0	0	0	0	0	0	0	35	7	0	0	0	0	0	24	0	22	0	0	0	0	0	0	0	0	0	0	25	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	3	0	0	0	0	0	0	0	0	11	0	0	0	0	0	29	0	0	10	0	0	0	0	0	0	0	0	12	0	0	22	0	0	62	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	1488	0	0	2	0	22	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f646	0	20	21	11	68	9	0	0	0	0	48613	0	3	236	0	0	0	18	0	0	0	0	0	2	0	3003	0	0	0	8	0	0	0	268	0	0	0	0	0	7	139	9	9	0	0	0	0	9	25	0	0	0	0	0	0	11	0	11	0	6	0	0	0	1892	175	0	0	0	0	0	0	0	0	0	0	0	0	0	31	3	71	0	0	15	0	0	13	13	0	0	5	0	0	51	15	5	0	0	0	0	11	0	0	98	0	0	0	2615	0	0	0	30	7	160	4	39	0	11	0	0	0	7894	91	90	0	0	0	0	0	0	0	9	865	0	0	0	23	0	4	0	0	0	37	77	0	0	0	0	0	0	0	2	531	0	0	0	19	0	0	0	0	0	0	0	0	0	0	300	0	0	5	250	0	0	0	0	51	0	0	0	4	0	0	0	0	10	0	0	0	0	14	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	40	0	0	17	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	7	0	60	0	0	0	0	5	0	0	0	12	577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f647	0	15	170	25	64	10	16	0	0	0	46607	0	3	118	3	0	0	336	0	21	0	0	0	0	0	5180	0	0	0	0	0	0	14	396	44	0	0	0	0	11	219	0	10	0	0	0	0	29	96	62	13	5	0	0	0	24	0	136	4	2	0	0	0	1552	286	0	0	0	0	0	0	0	0	0	0	0	0	0	88	3	143	0	0	31	0	0	54	16	0	0	0	0	0	146	19	28	0	0	0	0	67	0	0	161	0	0	8	2934	10	5	0	51	0	169	0	131	0	0	0	0	0	8299	144	38	0	0	26	0	0	0	0	10	121	0	0	0	55	10	12	0	0	0	12	78	0	0	28	20	0	0	0	0	189	0	0	0	0	0	0	0	0	0	4	32	0	0	30	89	0	0	0	274	7	0	0	0	57	0	0	0	17	0	14	0	0	22	13	0	0	0	30	83	0	0	0	0	0	0	0	0	0	4	18	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4	72	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	6	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	3	0	39	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	42	0	0	2	0	0	0	0	0	82	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	16	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0
f648	0	30	101	17	72	8	17	0	0	0	40371	0	15	239	0	0	0	101	0	2	0	0	0	0	0	4304	0	0	0	0	0	0	0	579	14	0	0	0	0	0	314	0	32	0	0	0	0	28	48	0	9	0	0	0	0	34	0	6	8	13	0	0	0	4453	318	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	130	0	5	40	6	0	74	21	0	0	3	0	0	121	46	20	0	0	0	0	48	0	0	180	43	0	0	1862	0	0	0	103	0	272	4	117	0	0	0	0	0	6878	181	145	0	0	19	0	0	0	0	5	66	0	0	0	98	0	13	0	0	0	14	118	0	0	75	32	0	0	0	0	366	0	0	0	22	0	0	0	0	0	7	0	0	0	58	362	0	0	0	591	0	0	0	0	202	0	0	0	10	0	22	0	0	0	0	0	0	0	9	115	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0	0	0	8	0	8	64	0	0	0	0	0	0	0	7	0	0	0	0	0	9	0	0	0	9	0	0	0	134	0	0	10	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	30	0	0	10	0	0	0	0	0	0	0	0	33	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	56	0	0	0	0	5	0	0	0	0	836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0
f649	0	34	95	17	76	7	0	3	0	0	41749	0	7	117	0	0	0	149	0	10	0	0	0	0	0	2705	0	0	0	11	0	0	0	736	7	0	0	0	0	0	264	0	15	0	0	0	0	19	51	0	11	0	0	7	0	31	0	10	0	7	0	0	0	1281	241	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	129	0	0	36	0	0	82	23	0	0	8	0	0	105	20	10	0	0	0	0	54	0	0	76	35	0	0	2878	0	0	0	57	9	193	0	93	0	0	0	0	0	12920	136	135	0	0	15	0	0	0	0	8	985	0	0	0	93	21	12	0	0	0	10	112	0	0	22	18	0	0	0	0	288	0	0	0	0	0	2	0	0	0	0	2	0	0	36	207	0	0	0	679	0	0	0	0	130	0	0	0	11	0	0	0	0	0	0	0	0	0	31	95	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0	0	0	0	74	0	0	5	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	10	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0
f650	0	0	13	0	69	10	0	0	0	0	60374	0	0	108	0	0	0	39	0	4	0	0	0	3	0	2598	0	0	0	0	0	0	0	254	15	0	0	0	0	0	89	0	0	0	0	3	0	6	22	0	0	0	0	3	0	0	0	0	8	0	0	0	0	649	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	19	0	0	38	0	0	0	0	0	0	60	10	0	0	0	0	0	11	0	0	49	3	0	0	893	0	0	0	23	0	218	0	28	0	0	0	0	0	3901	60	15	0	0	10	0	0	0	0	0	81	0	0	0	42	30	2	0	0	0	19	59	0	0	48	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	31	230	0	0	0	281	0	0	0	0	29	0	0	0	0	0	11	0	0	5	0	0	0	0	5	34	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	23	0	0	4	0	0	0	0	0	0	483	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	16	0	0	0	6	0	0
f676	0	0	16	0	0	2	0	0	0	0	44405	0	201	5	0	0	0	43	0	5	0	16	0	0	0	5941	0	0	0	17	0	0	0	0	81	0	0	0	0	7	649	0	0	0	0	2	0	8	9	0	12	0	0	0	74	0	0	1147	0	0	0	0	0	2345	44	0	0	0	0	5	0	0	0	0	0	0	2	0	0	6	72	0	0	13	0	0	60	0	0	0	6	0	0	19	0	0	0	0	0	0	0	0	5	760	0	0	0	2429	0	0	0	577	0	1829	0	16	0	148	0	0	0	5386	352	809	0	0	6	0	0	0	0	6	53	0	0	0	3	0	27	0	0	0	0	0	0	0	0	0	0	0	0	6	65	0	0	0	0	0	0	0	0	0	0	16	0	0	0	31	0	0	0	9	0	0	0	0	0	0	0	0	49	0	36	0	0	0	17	0	0	0	16	5	0	0	0	2	0	0	0	0	0	16	0	0	0	13	0	23	0	0	0	0	0	0	0	0	0	3	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	11	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	4	0	95	0	0	0	0	0	0	0	0	0	398	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	115	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0
f677	0	0	5	7	0	0	0	0	0	0	38503	0	158	10	0	0	0	32	0	2	0	0	3	11	0	5277	0	0	0	9	0	0	0	0	38	0	0	0	0	3	828	0	0	0	0	0	0	7	19	0	23	0	5	0	0	6	0	4	6	0	0	0	0	3212	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	8	0	0	73	0	0	0	13	0	0	12	0	2	0	0	0	0	0	0	0	627	0	0	0	1985	0	0	0	813	0	3064	0	38	0	221	0	0	0	6067	394	857	0	0	0	0	0	0	0	0	15	0	0	0	0	0	41	0	0	0	0	14	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	0	48	4	0	0	5	9	0	0	0	27	0	35	0	0	6	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	2	0	0	132	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	8	0	0	0	0	0	0	0	109	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0
f678	0	0	16	0	0	0	0	0	0	0	43879	0	235	0	0	0	0	35	0	4	0	18	0	4	0	9248	7	0	0	32	0	0	0	0	61	0	0	0	23	22	1035	0	0	0	0	0	0	2	41	0	22	0	0	2	93	6	0	1599	4	0	0	0	0	3245	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	8	0	0	73	0	0	0	8	0	0	35	0	6	0	0	0	0	9	0	0	939	34	0	0	2382	0	0	0	947	0	2890	0	26	0	222	0	0	0	3640	336	652	0	0	6	0	0	0	0	3	49	0	0	0	17	0	68	0	0	0	0	13	0	0	0	8	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	13	0	0	22	70	5	0	0	4	0	0	0	0	3	0	0	0	46	0	65	0	0	0	0	0	0	0	19	15	0	0	0	0	0	0	0	0	0	9	0	0	0	25	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	15	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	83	0	0	0	0	0	0	0	10	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	330	6	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	61	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0
f679	0	0	11	0	0	0	0	0	0	0	49206	0	183	0	0	0	0	50	0	0	0	6	0	0	0	7413	5	0	0	15	0	0	0	0	25	0	0	0	26	6	902	0	0	0	0	0	0	7	56	0	19	0	0	0	0	0	0	574	8	0	0	0	0	2618	81	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	79	0	0	21	0	0	64	0	0	0	27	0	0	23	3	0	0	0	0	0	13	0	0	668	60	0	0	3065	0	0	0	848	0	3061	0	17	0	214	0	0	0	8367	416	704	0	0	0	0	0	0	0	0	101	0	0	0	19	0	66	0	0	0	0	19	0	0	0	0	0	0	0	0	127	0	0	0	2	0	0	0	0	0	0	5	0	0	6	12	0	0	0	19	0	0	0	11	0	0	10	0	40	0	50	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	7	0	12	0	0	0	21	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	24	0	0	0	0	0	0	0	11	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	13	0	157	0	0	0	0	0	0	4	0	0	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	75	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	147	0	0	0	0	0	0
f680	0	0	20	10	0	0	0	0	0	0	39556	0	222	28	0	0	0	30	0	7	0	0	0	10	0	6622	0	0	0	22	0	0	0	0	61	0	0	0	13	0	824	0	0	0	0	0	0	16	29	0	21	0	0	0	0	0	0	0	6	0	0	0	0	1825	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	12	0	0	42	0	0	0	0	0	0	13	0	6	0	0	0	0	0	0	0	608	0	0	0	1832	0	0	0	804	0	3555	0	9	0	289	0	0	0	6185	409	1212	0	0	0	0	0	0	0	0	27	0	0	0	13	39	42	0	0	0	0	0	0	0	0	0	0	0	0	4	184	0	0	0	0	0	0	0	0	0	0	0	0	0	10	638	0	0	4	86	0	0	0	0	7	0	0	0	44	0	48	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	27	0	0	0	0	0	0	4	12	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	5	0	68	0	0	0	0	0	0	3	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0
f706	0	0	24	0	46	50	11	20	0	0	61827	0	11	1247	0	0	0	86	0	17	0	0	0	0	0	3984	0	0	0	0	0	0	7	588	9	0	0	0	30	0	141	0	0	0	0	0	0	0	36	0	15	0	0	0	0	6	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	3	0	18	0	123	0	0	12	0	0	5	40	0	0	0	0	0	43	0	0	0	0	0	0	9	0	0	42	45	0	0	14	0	0	0	0	0	31	0	93	0	177	0	0	0	206	0	0	0	0	11	0	0	0	0	50	110	0	0	25	29	0	20	0	0	0	78	36	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	9	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	17	0	0	0	0	0	0	0	0	0	0	0	17	0	0	11	16	0	0	0	0	0	0	0	5	0	0	0	0	28	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	37	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	84	0	0	32	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1026	0	0	0	0	17	0	0	6	0	0	0	0	0	0	0	0	0	0	17	0	9	0	0	0	0	0	0
f707	0	0	61	0	69	73	23	0	0	0	72114	0	51	396	0	0	0	152	0	6	0	0	0	9	0	2870	0	0	3	0	0	0	0	871	0	0	0	0	10	4	194	0	5	0	0	0	0	6	21	0	24	0	0	5	0	0	0	7	0	0	0	0	0	133	115	5	0	0	0	0	0	0	0	0	0	0	0	0	39	0	116	0	0	44	0	0	9	51	0	0	0	0	0	169	0	0	0	0	0	0	28	0	0	132	93	0	0	14	0	0	0	0	0	0	0	172	0	216	0	0	0	205	0	0	0	0	0	0	0	0	0	120	141	0	0	14	55	0	41	0	0	0	39	65	0	0	23	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	7	0	0	0	4	67	0	0	0	120	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	16	0	29	0	0	0	0	0	0	0	0	13	0	0	48	0	0	24	15	0	0	0	0	0	0	4	0	0	0	0	0	55	0	0	0	0	16	0	0	11	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	71	0	0	3	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	3	0	72	0	0	35	0	41	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	99	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	0	0	0	0	0
