gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC137490512	11.611477747583246	47.79721041772241	3.1943184636440765	14.963195110857978	1.2774274841018987e-50	2.531733530741553e-46
LOC141382111	7.136063313479681	39.178164166562155	3.2033452661006834	12.230390704731095	2.139072782256828e-34	2.119714173577404e-30
LOC141375690	10.578484951383459	32.023191835880134	5.032987764936122	6.3626603781911975	1.9828881553365502e-10	1.3099620116871696e-6
slc26a3.1	184.51258431118916	3.947202878526555	0.6740248941319472	5.856167795716236	4.736696584264858e-9	2.3469147400886305e-5
lsm7	577.7472562390682	0.7157828176199909	0.13003333137947254	5.504610318189437	3.699857236592522e-8	1.466549411440544e-4
LOC137487415	37.70169259507181	-2.4110293901443822	0.45843527997991596	-5.259257948581116	1.4463787872547425e-7	4.7776301974336235e-4
si:ch211-194e1.7	13.795681034140067	23.22453391001153	4.477567295103693	5.186864290215808	2.1386445805251976e-7	6.055113848775556e-4
hmgb2a	3283.9979743113754	0.6786330328761458	0.1342276146922898	5.0558376860967	4.2850567363670677e-7	0.0010615692432257365
dut	514.0011766598847	1.0655871849665395	0.22119720340536464	4.817362826300073	1.4546803002424155e-6	0.0023244188811737195
lig1	707.6427406382775	0.9088679541966397	0.18861003462785578	4.818767760633289	1.4444757368672116e-6	0.0023244188811737195
mpx	1681.926155430653	3.2809667896107895	0.6742118385624624	4.866373744795679	1.1366447789382695e-6	0.0023244188811737195
vrk1	387.293333876344	0.7716924519759992	0.16035415692599905	4.812425613213902	1.4910938001215244e-6	0.0023244188811737195
zmp:0000000629	87.85787735759142	-4.025598212027969	0.8372752482556303	-4.807974701766061	1.5246705411604195e-6	0.0023244188811737195
lsm8	257.07611401943126	0.6407193032772422	0.13411204945264568	4.777492446743029	1.7749471551967403e-6	0.0025126912620602997
h3f3a	1827.4651937713602	0.5592628446985866	0.11802130992270053	4.738659866297726	2.151362665113605e-6	0.0028425237773257693
cirbpa	6873.755827001999	0.6151480248991006	0.13058514046492864	4.71070462312143	2.4686180283120827e-6	0.0030206512097028103
irg1l	415.24581641896503	3.9341782135669963	0.836910564626423	4.700834688737762	2.591002097227296e-6	0.0030206512097028103
zgc:171500	18.127466236961038	-23.414811980782787	5.032906243791106	-4.652344161918116	3.281827403752099e-6	0.0036134742952757142
slc28a1	1593.3918651806696	-1.1781166835039105	0.25597643421543304	-4.602441967421081	4.175659325534452e-6	0.004355652219619332
patj	891.6738910917653	-0.5396175103732189	0.11767648949058922	-4.585601700978453	4.526808553739853e-6	0.004485840936328507
dek	416.28041068235643	0.7159132241262115	0.1586640934969301	4.512131310541684	6.417943283500138e-6	0.006057010377889964
nedd4l	1075.8304676424336	-0.5941380603747636	0.13246114396547207	-4.485376183446176	7.278540364653362e-6	0.00644289705900344
pcna	2488.793158103774	0.820850673120411	0.18349901419356088	4.473324702739549	7.701269617290973e-6	0.00644289705900344
u2af1	830.8749096488299	0.40133174573589375	0.0897724609684742	4.470544100120317	7.802085343159723e-6	0.00644289705900344
rfc4	295.25625966539917	0.7497713815598641	0.16885578933131334	4.440306041794821	8.983103625480076e-6	0.007121445230135585
pin1	654.7046352712933	0.3677028528981239	0.08303857722297862	4.428096737625369	9.506826369797344e-6	0.00724676122396206
LOC100002544	255.55878502902286	-1.6737079486045863	0.3804566836914351	-4.399207637424573	1.0864683756290314e-5	0.007975080272811769
aaas	231.08782331787188	0.6833799781638235	0.15669187002610896	4.3612982476369355	1.2929298279920856e-5	0.008265992342250048
crp7	90.21282593888674	-3.4734666155467084	0.7938683888109958	-4.375368341280146	1.2122759488363969e-5	0.008265992342250048
LOC137496495	9.67843985025454	5.231216273054172	1.1936446860401855	4.382557334049118	1.1729428427630841e-5	0.008265992342250048
zgc:172339	126.00613621887592	-1.6857901013428584	0.38628541795478244	-4.364104941544007	1.276442951921161e-5	0.008265992342250048
LOC137490504	33.65026229488559	9.869638813332505	2.2888035153095503	4.312138961389913	1.6168275979601814e-5	0.009710274595143283
lsm3	298.0796288610375	0.6727717155305575	0.15582460510900853	4.317493473254201	1.5781107362398245e-5	0.009710274595143283
rfc2	224.80189933178	0.6409444600299412	0.1494407817840598	4.288952803767438	1.7951751083783447e-5	0.010464286903808944
hmga1a	6793.449557130627	0.59745210656719006	0.13976477312534374	4.2746973590504345	1.9139709954762406e-5	0.01083459385614312
si:dkey-195m11.11	72.27175438864246	2.1523462345683178	0.5042410817814762	4.268486468742513	1.9680376346997946e-5	0.01083459385614312
fgf21	25.449863022512165	2.161531811904359	0.5087711953074785	4.248534177722122	2.151738223905108e-5	0.011525756718804145
ace	16792.989927017574	-1.3655970289116461	0.3236693996719723	-4.21911070461289	2.4526782742140603e-5	0.011573721599202015
gins4	136.83603052925187	1.0328750508248443	0.24476764771775833	4.219818511373909	2.4449906674957873e-5	0.011573721599202015
seta	2332.350472384633	0.5244218293264326	0.12407222700424254	4.226746323401613	2.3709470288689847e-5	0.011573721599202015
si:ch211-153b23.4	354.2458700568639	2.8504192558787054	0.6745355795334135	4.22575078671222	2.3814543585988914e-5	0.011573721599202015
si:ch211-284o19.8	72.71612869129962	1.9839890216490506	0.46900854478161363	4.230176707276972	2.335078109408381e-5	0.011573721599202015
tut1	150.45442651837112	0.8542175630938867	0.2039433150875326	4.188504843746685	2.8079831850578796e-5	0.012942190405735377
LOC137487483	366.68882439595114	-1.6418262084819957	0.3947131662264297	-4.159542546245219	3.188856187236942e-5	0.014363622903374763
tuba8l4	8135.575045093232	0.6642404683601573	0.1609824731423146	4.126166379447678	3.688604554148243e-5	0.016245434146369784
