UniqueCount	AmbigCount
0	0
107545	6
4019	2
315899	29
143705	9
120518	8
81808	5
0	1
189	0
0	0
0	0
21	192
0	0
0	0
0	0
0	0
0	0
0	0
3	19
0	19
53	0
0	24
0	24
3	0
3	0
0	0
0	224
0	258
0	251
0	180
0	271
0	264
0	222
0	184
0	183
0	168
0	197
0	257
0	250
0	196
0	169
0	270
0	263
0	243
0	236
0	168
0	235
0	215
0	120
0	187
0	155
0	229
0	154
0	139
0	168
0	228
0	221
0	138
0	259
0	235
0	167
0	140
0	258
0	234
0	207
0	139
0	213
0	206
17	181
0	156
0	155
0	107
0	127
0	126
0	9
0	15
0	1
13	9
0	0
1	0
0	5
0	10
0	10
0	10
0	20
0	20
0	23
0	22
0	24
0	21
0	23
0	22
0	14
0	14
0	19
0	27
0	43
0	0
2	943
15	443
1	846
6	0
0	0
0	347
0	347
0	986
0	986
0	981
0	981
1	948
0	0
0	0
0	0
0	58
0	58
0	58
0	58
0	39
45	3
2	3
41	0
0	0
3	2
3	2
3	29
1	29
0	130
0	115
0	82
0	0
0	0
130	262
37	262
2	52
0	52
0	2
3	2
1	28
1	24
322	0
16	68
0	68
149	6
0	73
0	73
12	288
0	288
0	13
0	13
16	161
0	181
0	168
0	151
0	138
16	19
3	2
0	2
0	0
0	3
0	9
0	9
284	0
0	6
0	3
0	3
0	0
0	0
31	615
139	644
1	615
2	615
0	596
0	70
0	59
0	58
0	55
0	60
0	81
0	80
0	0
0	0
0	7
0	19
0	14
0	19
0	180
13	180
0	167
0	167
0	0
0	8
0	8
0	8
0	0
0	1
0	1
0	1
0	0
365	16
568	0
0	11
0	11
0	11
0	1
20	2
0	0
0	18
0	22
0	18
0	22
0	18
0	18
0	22
0	22
2	33
0	33
0	256
0	254
0	254
0	254
0	259
0	245
0	245
11	253
0	239
0	225
0	247
0	227
0	230
0	224
0	224
0	226
0	195
0	205
0	229
0	195
0	197
0	207
0	203
0	200
1	2
3	0
0	1
0	15
0	15
1	18
0	2
0	2
0	2
0	5
88	0
10	111
0	60
0	111
0	111
0	4
0	4
2	0
0	102
0	97
0	47
9	0
0	2
0	2
0	2
3	0
0	62
0	56
23	58
6	134
0	134
483	0
0	67
9	67
0	67
4	86
0	86
0	86
0	86
63	249
16	4
54	0
7	200
0	200
148	770
0	770
0	134
0	176
0	169
0	135
0	11
0	11
0	11
0	11
0	33
0	45
0	31
0	31
0	33
0	45
0	33
0	45
0	45
17	23
0	43
0	43
0	43
0	43
0	0
0	24
0	24
0	2
0	2
0	2
6	206
0	206
0	122
0	0
0	0
3	2
0	2
0	200
0	182
0	159
0	159
11	428
0	428
730	3622
0	0
0	30
0	25
6	30
0	22
0	208
0	208
0	90
12	90
2048	178
34	8
0	0
0	0
0	226
0	198
0	200
0	182
0	203
0	161
0	184
0	72
5	4
8	4
0	35
0	35
0	0
0	0
0	0
0	0
0	0
0	0
669	156
8	30
0	30
5	122
5	122
0	122
1	1
0	16
0	13
0	16
0	13
0	1267
0	1267
0	3
0	3
0	1
0	1
0	1
0	332
0	332
0	10
18	24
0	24
0	15
0	15
0	15
0	15
3	8
0	8
8	42
6	49
0	49
1	0
1	8
1	0
5	14
0	0
0	0
0	32
138	1580
0	0
0	0
0	55
0	55
0	55
0	0
0	0
0	0
1	0
72	0
132	2
0	33
0	11
0	33
0	35
0	33
0	33
0	33
0	33
0	33
0	11
0	11
0	0
0	1
46	228
0	228
30	882
0	882
20	878
3	0
10	33
0	33
1	0
0	10
0	10
9	888
2	888
0	0
0	0
0	0
0	0
0	0
0	0
0	459
0	603
4	597
0	419
0	563
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
82	193
0	8
0	8
0	8
0	8
4	811
0	584
0	584
0	584
0	30
0	30
10	32
7	7
0	17
3	0
0	0
0	27
0	27
0	27
0	27
0	28
7	30
0	584
7	532
0	510
0	0
0	0
0	9
0	9
0	0
315	0
0	0
2	0
36	21
2	4
0	0
7	8
0	4
0	2
0	2
0	6
15	179
0	179
0	109
0	109
0	109
0	109
0	68
0	46
5	0
0	9
0	15
0	9
0	21
0	12
0	1
0	0
6	16
0	63
0	63
86	0
0	45
0	11
0	11
0	11
0	11
0	4
0	4
81	0
1117	8
1	2
26	0
11	2
6	349
0	349
0	88
1	87
0	101
0	69
17	53
1	119
0	120
0	14
0	0
0	0
5	6
0	6
1887	222
0	0
20	0
2	8
0	8
0	8
0	5
0	0
17	8
0	8
3	0
9	899
0	919
0	864
517	206
3	6
0	6
13	0
0	0
0	0
0	77
0	77
139	0
53	30
0	55
0	55
0	54
1	208
0	206
1	206
115	31
0	0
0	6
0	5
1	6
0	4
0	6
2	0
0	0
0	1
0	1
0	1
0	1
0	1
1	0
0	1
0	1
0	214
0	194
0	225
0	205
0	0
10	1
0	1
0	5
0	5
0	50
1	50
0	240
1	217
0	217
0	217
0	217
0	160
0	0
260	0
25	0
286	0
3	45
0	45
169	43
22	4355
0	2912
0	113
0	113
0	113
0	18
0	51
0	48
0	49
0	48
0	48
0	48
0	48
0	48
0	38
0	38
0	194
0	231
0	237
4	0
2	10
0	10
0	10
0	0
0	10
0	10
0	3
0	3
0	3
0	4
0	4
0	13
1	12
0	12
0	4
0	125
0	135
6	135
0	135
18	155
0	134
0	134
0	124
0	143
96	123
0	109
0	119
0	118
0	108
0	107
0	63
0	61
0	114
0	156
0	141
8	77
0	77
123	6
0	695
0	689
1	696
0	689
0	689
0	702
0	696
0	695
0	689
0	595
3	595
6	0
0	133
0	175
0	169
0	135
182	11
0	2
0	2
0	17
1	17
2	12
109	0
8	1
0	185
0	183
0	176
0	178
0	184
0	171
0	169
0	170
0	176
0	174
0	162
0	160
0	164
0	162
0	169
0	167
0	168
0	168
0	166
0	159
0	157
0	145
0	143
71	70
2	70
1212	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	37
0	37
0	37
1	37
0	0
0	35
0	35
0	32
0	32
2084	3183
