UniqueCount	AmbigCount
0	0
117335	10
3370	0
455824	19
191486	12
154009	10
109770	4
0	0
1009	1
0	0
0	0
14	119
0	0
0	0
0	0
0	0
0	0
0	0
2	27
0	27
46	0
0	18
0	18
0	13
8	14
4	12
0	520
0	559
0	568
0	416
0	570
0	579
0	469
0	436
0	416
0	399
0	447
0	539
0	548
0	427
0	404
0	550
0	559
0	527
0	536
0	384
0	516
0	431
0	256
0	388
0	337
0	460
0	317
0	300
0	348
0	440
0	449
0	280
0	505
0	480
0	328
0	305
0	485
0	460
0	437
0	285
0	408
0	417
4	412
0	362
0	342
0	214
0	263
0	243
0	7
0	14
0	3
27	7
0	0
4	0
0	3
0	24
0	24
0	24
0	33
0	33
0	39
0	33
0	35
0	33
0	36
0	33
0	23
0	23
0	29
0	37
0	60
0	1
0	880
14	468
2	761
0	0
0	1
0	456
0	456
0	829
0	829
0	818
0	818
0	814
0	1
0	11
0	11
0	30
0	30
0	30
0	30
0	3
11	6
0	6
60	0
0	0
0	0
6	0
2	80
0	80
0	421
0	364
0	75
0	1
0	1
0	0
1	0
0	26
0	26
1	8
3	8
27	122
0	122
268	0
2	208
0	208
742	20
0	51
0	51
20	166
1	166
0	3
0	3
11	122
0	134
0	126
0	112
0	104
15	13
0	11
0	11
0	0
0	7
0	53
0	54
523	0
0	1
0	1
0	1
0	20
0	25
0	24
3	43
0	24
0	24
0	24
0	42
0	37
0	33
0	24
0	34
0	40
0	44
0	0
0	0
0	0
5	61
0	54
0	59
0	20
3	20
0	20
0	20
0	0
0	0
0	0
0	0
3	0
0	4
0	4
0	4
0	0
259	12
903	0
0	4
0	4
0	4
0	0
243	0
2	2
0	30
0	31
0	32
0	33
0	32
0	32
0	33
0	33
2	63
0	63
0	583
0	587
2	587
0	587
0	594
0	570
0	570
12	576
0	566
0	540
0	582
0	536
0	547
0	526
0	526
0	522
0	475
0	482
0	533
0	475
0	471
0	478
0	505
0	482
0	0
8	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	1
102	0
8	77
0	33
0	77
0	77
0	0
0	0
0	0
0	147
0	125
6	78
8	0
0	0
0	0
0	0
3	0
0	162
0	162
0	162
0	166
0	166
660	1
0	83
1	83
0	83
6	102
0	102
5	101
0	102
0	157
0	0
33	0
16	315
0	315
120	463
0	463
0	372
0	490
0	454
0	320
0	16
0	16
0	16
0	16
0	25
0	27
0	23
0	23
0	28
0	30
0	25
0	27
0	27
18	16
0	25
0	25
0	25
0	25
0	0
0	26
3	26
0	17
1	17
0	16
4	267
0	267
2	133
0	0
0	0
0	0
0	0
0	457
0	369
0	340
0	285
7	269
0	269
78	413
0	0
0	36
0	24
0	36
6	32
0	492
0	482
0	53
9	53
3570	240
21	7
0	0
0	0
0	661
0	567
0	458
0	369
0	558
0	440
0	469
0	267
0	2
0	2
0	21
0	21
0	0
0	0
0	0
0	0
0	0
0	0
1096	200
4	5
0	5
2	66
0	66
0	66
6	2
0	7
0	7
0	7
0	7
3	2775
0	2771
0	1
0	1
0	5
0	1
0	5
0	434
0	434
0	16
13	42
0	42
0	64
0	64
0	64
0	64
32	106
0	105
5	41
0	56
0	56
6	10
0	10
15	0
0	4
33	0
0	0
7	96
182	2037
0	0
0	0
0	20
0	20
0	20
0	0
0	0
52	0
0	0
21	0
129	2
0	28
0	21
0	28
1	30
0	28
0	28
0	28
0	28
0	28
0	21
0	21
8	2
2	5
32	187
0	187
46	1566
2	1566
42	1565
1	0
8	15
0	15
0	0
0	3
0	3
6	2014
7	2014
0	1
0	0
0	0
0	1
0	0
0	0
0	554
0	825
0	825
0	504
0	775
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
59	144
0	56
0	56
0	56
0	56
1	1012
0	880
0	880
0	880
0	43
0	43
128	45
7	5
0	98
0	0
0	0
0	27
0	27
0	27
0	27
0	27
4	28
0	371
5	334
0	338
0	0
0	0
0	8
0	8
0	0
41	0
0	0
2	0
57	92
5	0
0	0
0	4
0	5
0	0
0	0
0	8
16	332
0	332
0	370
0	370
0	370
0	378
0	199
0	183
1	0
0	87
1	115
0	82
0	110
0	28
0	0
0	0
0	7
0	8
0	8
74	0
0	37
0	0
0	0
0	0
0	0
0	0
0	0
101	0
1464	18
1	4
58	0
38	0
11	539
0	539
0	75
0	74
9	80
0	74
8	48
0	101
0	103
0	19
0	0
0	0
5	10
0	10
1300	33
0	0
2	0
4	16
0	16
0	14
0	13
0	0
18	8
1	8
0	0
7	970
0	980
0	928
1682	385
0	0
0	0
17	0
0	0
4	2
0	34
0	34
539	0
76	61
1	146
0	148
0	142
0	20
0	20
0	20
2	1
0	0
0	2
0	2
0	2
0	2
0	2
22	0
1	0
0	0
0	0
0	0
0	0
0	0
3	3
0	0
0	0
0	153
0	148
0	157
0	152
0	1
5	12
0	12
0	17
0	17
5	69
0	61
0	191
0	155
0	155
0	155
0	155
0	136
0	0
60	0
12	7
2134	0
0	1
0	1
142	58
48	5896
2	3773
0	15
0	15
0	15
0	23
0	184
0	36
0	39
0	38
0	38
0	36
0	34
0	34
0	1
0	1
0	469
0	561
0	589
4	0
0	4
0	4
0	4
0	0
0	19
0	19
0	0
0	0
0	0
2	8
0	4
0	16
0	16
0	16
0	4
0	44
0	43
0	43
0	41
3	43
0	40
0	40
0	41
0	43
40	41
0	44
0	41
0	40
0	41
0	41
0	13
0	10
0	347
0	465
0	406
2	37
0	37
175	7
0	526
1	525
0	528
0	527
0	527
0	527
0	526
0	526
0	525
0	460
0	460
4	0
0	374
0	492
0	455
0	321
82	14
0	0
0	0
0	16
1	16
0	16
71	0
1	0
0	92
0	91
