UniqueCount	AmbigCount
6	0
137152	10
5141	0
410747	16
183077	16
174129	11
115347	9
14	122
775	1
0	0
0	0
33	146
0	0
0	7
0	7
1	7
0	7
0	7
0	32
0	32
257	0
0	13
0	13
0	11
0	15
7	13
0	492
0	524
0	515
0	390
0	533
0	524
0	461
0	388
0	363
0	360
0	397
0	499
0	490
0	372
0	360
0	508
0	499
0	496
0	487
0	335
0	462
0	420
0	256
0	383
0	334
0	470
0	309
0	306
0	343
0	445
0	436
0	281
0	493
0	470
0	318
0	306
0	468
0	445
0	433
0	281
0	417
0	408
0	353
0	337
0	312
0	233
0	283
0	258
0	24
0	18
0	10
16	24
0	1
47	0
0	5
0	11
0	11
0	11
0	618
0	616
0	584
0	582
0	595
0	537
2	516
0	563
0	523
0	521
0	497
0	70
0	151
0	172
2	687
5	377
0	587
46	0
13	200
4	435
0	435
0	876
0	876
0	858
0	858
0	848
3	232
3	6
0	6
3	63
0	64
0	64
0	63
1	18
4	1
0	1
70	0
0	0
0	16
3	16
7	56
0	56
0	5715
0	4979
0	78
0	158
2	140
4	38
0	38
0	100
0	100
0	3
5	3
2	31
0	31
263	0
0	72
0	72
665	30
0	49
0	49
29	312
0	312
3	1156
0	1111
0	20
0	21
0	20
0	16
0	15
17	11
0	8
0	8
1	0
15	451
0	38
0	40
304	0
1	14
0	13
0	13
0	8
0	8
0	20
19	48
0	20
0	20
0	20
0	79
0	61
0	61
0	56
0	68
0	91
0	87
8	0
1	0
0	2
0	7
0	7
0	7
0	23
0	25
0	22
0	20
5	0
0	12
0	12
0	12
0	0
0	111
0	109
0	109
0	59
319	37
772	0
0	2
0	2
0	2
0	1651
3	2
4	0
0	18
0	18
0	18
0	18
0	18
0	18
0	18
0	18
3	40
0	40
0	617
0	620
0	619
0	621
0	619
0	607
0	607
3	594
0	596
0	569
0	602
0	566
0	568
0	561
0	562
0	558
0	510
0	520
0	560
0	511
0	507
0	517
0	518
0	509
0	0
1	0
0	1836
0	12
0	12
4	66
0	436
9	427
1	436
0	2
94	0
3	147
0	81
0	147
0	146
2	3
0	3
0	0
0	120
2	111
11	82
72	0
0	12
0	12
0	12
0	0
0	142
0	142
0	142
0	111
0	111
84	0
2	212
7	211
3	212
0	254
0	254
6	254
7	254
61	151
0	4
