UniqueCount	AmbigCount
0	0
126467	11
4637	0
456746	28
184356	12
181446	9
114831	11
1	0
494	0
0	0
0	0
13	161
0	0
0	0
0	0
1	1
0	0
0	0
5	16
0	16
51	0
1	14
0	14
0	17
2	19
1	14
0	202
0	238
0	232
0	167
0	247
0	241
0	210
0	171
0	171
0	167
0	180
0	238
0	232
0	180
0	166
0	247
0	241
0	234
0	227
0	166
0	227
0	204
0	129
0	190
0	149
0	216
0	149
0	145
0	158
0	216
0	210
0	145
0	231
0	219
0	158
0	144
0	231
0	219
0	205
0	144
0	212
0	205
3	171
0	153
0	153
0	116
0	131
0	131
0	5
0	8
0	5
4	5
0	0
7	0
0	6
0	18
0	18
0	18
0	15
0	15
0	16
0	16
0	16
0	16
0	15
0	16
0	15
0	15
0	16
0	43
0	90
0	0
4	1541
16	629
3	1346
2	0
0	0
0	351
0	353
0	983
0	983
0	992
0	992
0	949
0	0
0	13
0	13
0	46
0	46
0	46
3	46
0	7
36	4
2	4
124	0
0	0
0	0
0	0
6	61
0	61
0	206
0	200
0	64
0	2
0	0
2	4
0	4
0	49
0	49
1	5
4	5
4	52
0	52
142	0
17	127
0	127
685	16
1	76
0	76
16	174
0	174
0	2
0	2
19	61
0	63
0	58
0	57
0	53
12	22
1	7
0	7
0	0
0	0
0	12
0	12
472	0
0	3
0	4
0	4
0	0
0	0
0	47
13	100
0	47
0	47
1	47
0	38
0	34
0	29
0	29
0	32
0	37
0	43
0	0
0	0
0	0
0	5
0	3
1	5
0	13
0	13
0	9
0	9
0	0
0	3
0	3
0	3
0	0
0	2
0	2
0	2
0	2
243	18
807	0
0	13
0	13
0	13
0	0
27	8
0	0
0	17
0	17
0	20
0	20
0	20
0	20
0	20
0	20
1	37
0	37
0	471
0	484
0	484
0	485
0	493
0	466
0	466
10	475
0	465
0	441
0	458
0	428
0	450
0	427
0	428
0	414
0	364
0	382
0	436
0	365
0	351
0	369
0	391
0	373
4	0
19	0
0	0
0	88
0	88
0	0
0	0
0	0
0	0
0	0
68	0
2	73
0	47
0	73
0	73
0	2
0	2
5	1
0	111
2	96
1	77
9	0
0	2
0	2
0	2
14	0
0	266
0	266
0	266
0	62
0	62
922	0
2	101
2	101
8	101
2	124
2	124
0	124
0	124
28	78
11	6
75	0
13	193
1	193
36	225
0	225
0	247
0	306
0	326
0	269
0	3
0	3
0	3
0	3
0	29
0	35
0	25
0	25
0	35
0	41
0	29
0	35
0	35
5	24
0	31
0	31
0	31
0	31
0	10
4	45
0	45
0	0
0	0
0	0
0	36
0	36
0	18
0	0
1	0
0	2
0	0
0	316
0	313
0	257
0	277
31	494
0	494
11	118
0	0
0	46
0	35
3	46
2	39
0	322
0	349
0	42
0	42
2803	160
20	12
0	0
0	0
0	380
0	376
0	316
0	313
0	337
0	278
0	335
0	102
6	18
5	18
0	13
0	13
0	0
0	0
0	0
0	0
0	0
0	0
1591	284
0	1
0	1
0	8
0	8
0	8
9	2
0	6
0	6
0	6
0	6
0	2520
0	2520
0	1
0	1
0	1
0	1
0	1
0	398
0	398
0	32
19	27
0	27
0	14
0	14
0	14
0	14
17	64
0	64
1	26
3	33
0	33
0	13
0	16
7	0
0	5
2	0
0	0
0	99
229	1928
0	1
0	0
0	26
0	26
0	25
0	0
0	0
0	0
0	0
45	2
97	2
0	28
0	13
0	28
0	28
0	28
0	28
0	28
0	28
0	28
0	13
0	13
0	3
7	4
8	93
0	93
42	1699
0	1699
16	1694
0	0
5	8
0	8
0	0
