gene	log2FoldChange	padj	baseMean	pvalue	stat
tbca	0.395644613813712	0.024087944308875047	818.7384271809917	0.006005897806259077	2.7474592150950246
zyg11l	-2.039111886936232	0.02409853385431328	14.970586932018595	0.006009708690340719	-2.7472511953803376
mapkapk5	-0.49782211241708285	0.02412291504897755	374.90232926321005	0.006016960643925765	-2.7468556705828298
dusp1	-1.1089175584759632	0.024135095675369093	4210.044882090091	0.006023347601603143	-2.7465076785871596
mib1	-0.324093655792852	0.024135095675369093	569.9867515549961	0.006023515887698373	-2.7464985140518112
ms4a17c.1	1.4602622949455344	0.024135095675369093	166.50053101180913	0.006023405464546592	2.7465045274571214
lyar	0.7619288956804239	0.024139682047181324	343.57062750689425	0.006025833100522893	2.7463723465719667
zgc:113142	-3.290814673377874	0.02415137065962238	22.529554063545476	0.006029923990404577	-2.746149712680076
mak16	0.7976991123752096	0.024165465880176595	433.39006508362013	0.006034616995676295	2.7458944780680947
mipepb	0.5047851618807209	0.02418639871381348	441.2899197111547	0.006041019195921159	2.7455465750893304
ppm1e	0.8286618553066408	0.024201780283260414	66.8220077723549	0.006046036624899612	2.74527415426622
LOC141380844	1.270174578521604	0.024214293570812888	23.03877923682446	0.006050883220230015	2.745011202146745
morc2	0.34089782806888175	0.024214293570812888	778.6898836354994	0.006051515054249396	2.7449769359611564
slc20a1a	-0.6662182634503179	0.02422155308111649	241.54074513058526	0.006054505860758024	-2.7448147795992193
LOC141386051	3.7436877546565106	0.0242295406020982	15.13894458369946	0.006057679384028728	2.744642795536175
pck2	-0.9723237896635162	0.024241192070491947	13659.389771985358	0.0060617698925969086	-2.7444212365982534
LOC100007608	2.1639762062095382	0.024283944597898753	9.696183622679353	0.0060748197736036616	2.74371529990565
stk39	1.2071137075516145	0.024283944597898753	24.13164173585361	0.006074396467351594	2.743738177321096
map9	1.8567355025681105	0.024339418574912335	40.491258802342024	0.006089879296613078	2.7429023468446476
rnaset2	-0.6973507916496029	0.024348892406189343	548.8458886963102	0.006093432441671322	-2.7427108026738125
ago3b	0.77750905210301	0.024386250345454875	348.53955866322315	0.0061039659994233724	2.742143546613882
vps72a	0.4704143533480947	0.024391634403272675	133.10116965760497	0.006106498456038634	2.7420072995360347
tmem223	0.6352563346923513	0.024410790218267333	117.99386104435374	0.006112479893873226	2.7416856979671893
abhd10b	0.7661816196734291	0.024417448627784895	217.73276982516296	0.00611533322605814	2.741532383843627
eif1ad	-0.5698127478802149	0.02442831747991993	371.59181361235574	0.006119241912077869	-2.741322468406721
tlr3	-0.8151536591422026	0.024522968291544135	140.45381257079643	0.006144142927468045	-2.7399879910581277
naa10	0.40427773260934863	0.024539983158846743	795.2702470353262	0.006149597955821166	2.739696299587236
kpna6	0.49917182942695143	0.024566293965168125	723.3737131508724	0.006157384604860715	2.739280335040835
tmem168b	0.8124321567304115	0.024591366292659404	81.46390477150425	0.006164863332997288	2.738881265429203
LOC137495345	-2.3629914485728403	0.024597273417509988	29.758993021706274	0.00616753899942617	-2.7387385960746395
atxn7	-0.7740651474255045	0.024603189163986842	330.5124211580399	0.006171412485686503	-2.738532156418604
zgc:103508	0.6422046099050327	0.024603189163986842	84.00202551551448	0.006170281243807749	2.738592434534161
LOC141377011	-2.7186330611866696	0.024615638005719143	8.264771254062195	0.006175730815540845	-2.7383021460692403
nfatc2ip	0.9588874555510851	0.024617159782022415	155.83758954341147	0.006178504133371051	2.7381545051795166
tmem101	0.7510706371221877	0.024617159782022415	318.4797029705611	0.006177653107225951	2.738199804226269
def6a	0.7798987782195673	0.024641034837236817	191.90514619475746	0.006185693303484717	2.737772058775759
caspb	1.9178113875372458	0.024651186836025536	31.543285364180196	0.006189439197329188	2.737572944886111
tax1bp3	0.578347512444606	0.024661638261636303	845.7316294475714	0.006193261272291237	2.7373698933771253
slc19a3b	-0.8710815136406671	0.02469776788739343	179.57593010903295	0.006203534159698422	-2.736824694737347
eif4bb	0.4684127684982132	0.02470538206224981	3450.9438056315835	0.006206646720063925	2.7366596666174217
crb3b	-1.3863353242045646	0.024755127397253225	109.05920549938811	0.006220346530625683	-2.735934186511559
rad51b	1.1294213647442124	0.024775114762148314	50.42589387777299	0.006226572292191935	2.7356049735977894
appa	-0.37355722425954613	0.024805271225299935	3102.079904875211	0.006236347005900489	-2.7350886925690325
purab	-0.4850676421139318	0.024805271225299935	228.32301173016504	0.006236561124114852	-2.7350773914249933
LOC100150342	0.4611859464697874	0.024810688724372962	867.4765389147384	0.006239128358968223	2.734941920147525
ctsh	-0.9502859933266602	0.024850830444602765	9294.844362198452	0.006250429884983393	-2.734346142211153
zgc:110269	1.0587609677774117	0.024854700193685565	138.81626798868194	0.00625261049706599	2.734231299396687
cand2	3.7908146345448297	0.024869347072162463	8.376609487732303	0.006257503173546488	2.7339737557669324
dars1	-0.4127883265405906	0.024928812638071143	2572.3420558222315	0.006276736648223874	-2.7329630864145313
eme2	-0.7947880095556807	0.024928812638071143	133.23247362221565	0.0062756158837419685	-2.7330219031461382
rasd3	1.3307638646002828	0.024928812638071143	23.536530325767572	0.006277309210461009	2.7329330425016054
serhl	0.6592689712434585	0.024928812638071143	331.7205418758134	0.006274908818499828	2.7330590141709243
gkup	-0.6162575601053091	0.024931904696961823	616.2823824745216	0.006279298870828535	-2.732828658734472
unc93a	-1.096767113579627	0.02496136228583496	1680.8294447935862	0.006287930481096813	-2.732376162092768
rnls	0.5778343814549123	0.024975693498609657	299.459274034451	0.006292753785266833	2.732123552500721
si:dkeyp-67f1.2	-0.8551278062664109	0.024983207060689294	164.72830369898756	0.006295860408551807	-2.7319609424281124
selenou1b	-1.9893750567877275	0.024984873280394358	51.55827405113679	0.006297493925873917	-2.7318754681536515
unm_sa1261	-0.8803742955050868	0.02508707786156965	41.9590046187747	0.006324473410479744	-2.7304666376258595
aff3	1.0324051184549503	0.025132888073738216	61.16218418374906	0.0063372430169900944	2.729801711865554
apc	-0.5170081029409345	0.025182607660043408	891.0550425126587	0.006351003010197959	-2.729086564086553
gabpb1	-1.1826556365633623	0.025201319845392298	40.46946168443762	0.006358170460823218	-2.72871460251662
zmp:0000001267	-0.9852123374159033	0.025201319845392298	166.98169477376112	0.0063581116254512226	-2.7287176542970473
brms1lb	1.0750804833564747	0.02520678287630299	68.4026208700589	0.0063607731598773025	2.728579626394492
LOC101885062	-0.7895840507776039	0.025211773424230127	183.9389228449362	0.00636325713859716	-2.728450853460394
tmem120ab	-0.8299154258853564	0.025216040688752186	2393.1199527007775	0.006365559015856857	-2.7283315612981625
mtrf1	-0.8875854673707505	0.025217388732428802	107.96293271874265	0.006367124235253554	-2.72825046775967
ccdc136b	-1.07905961400941	0.025224131855767454	123.50324169764683	0.006370052048289454	-2.728098826812058
LOC110440101	1.4335622427376282	0.025225452193448655	79.02468395224447	0.006371610793507214	2.7280181199165394
lrmda	-0.7005626398588977	0.02523663671397196	81.07533495109026	0.00637566170638598	-2.7278084595211585
cfap97	1.0340911692879025	0.02527142656597734	113.52362624563175	0.0063856783890908885	2.72729054697382
kcnj6	0.9593298892366188	0.025297388192890475	54.87103671845549	0.006393467273891735	2.726888327698575
ftr22	1.0804641135959625	0.025306600872854672	125.5708582459796	0.006397057072849945	2.7267030983139122
mlnl	-0.9288953180565294	0.025306600872854672	457.9041756319873	0.0063982541187744	-2.7266413529523197
LOC100006649	-1.3709284735953413	0.025332192340716615	19.674856143283556	0.006406981303588114	-2.7261915060008586
prdm8b	-1.8576798713891116	0.025332192340716615	102.3030914666816	0.006407185384859931	-2.726180993131992
e2f5	1.3694505559408623	0.02533421188879957	17.21533911352315	0.006408926774997239	2.7260913008950842
dcaf15	0.6978294600202793	0.025347259497484082	117.47789467114475	0.006413458722611094	2.725857980640495
LOC141374967	16.839183327877848	0.025367962147547468	4.382756342730813	0.006419929216919528	2.725525114298307
snx15	-0.39376381242554803	0.025401595914960107	298.6287861665203	0.0064305397946787185	-2.724979919412862
usp54a	0.6967783540074585	0.025401595914960107	234.10003818582575	0.006430908724378106	2.724960977555369
mettl6	0.7202489889265532	0.02541490511384839	92.41816131119823	0.0064355127196042	2.724724678069179
cyldl	0.6455871692769064	0.025452064749204414	358.79860930055384	0.0064477591072403225	2.7240968732685555
LOC101883444	-1.1282297807328787	0.025452064749204414	95.34621708201625	0.006446722783996935	-2.724149958281709
