gene	log2FoldChange	padj	baseMean	pvalue	stat
tmc7	-1.7238010394900598	4.436710754848976e-12	865.0957284608578	1.3577149538810197e-14	-7.700277086532075
spint2	-1.4058951063856597	4.537608751143264e-12	2323.3960564689282	1.4106327297477481e-14	-7.6953899726960335
med14	1.0792332142021455	4.8195386514811625e-12	574.0677777183233	1.536947348901472e-14	7.684417454813556
ncapg2	2.929695928350012	4.8195386514811625e-12	129.4298673773496	1.545099096506323e-14	7.683740150903773
foxm1	3.123243638734465	4.895345134792359e-12	114.5304972556073	1.6106366687999183e-14	7.678419222451929
lgals9l1	2.3761666006320477	4.895345134792359e-12	2010.9091110912634	1.6169595820949163e-14	7.677917188233178
asf1bb	1.6771112161137411	6.129284413277292e-12	306.3546050239009	2.054309149055876e-14	7.647182348939601
suv39h1b	2.252978017294508	6.538915791284175e-12	146.49464894185962	2.2233647709228748e-14	7.637002910019795
si:ch211-209n20.1	7.24373635544493	7.330771840012919e-12	151.34184495042194	2.528220724927951e-14	7.620435091854429
map1lc3a	-2.181274285346679	7.477890767699418e-12	1295.032816090574	2.6152821454041782e-14	-7.616063919445625
socs1b	3.0851578830450332	9.517562425765152e-12	246.526072501545	3.3748581973131395e-14	7.583064938005144
chaf1a	2.5014492196585243	9.9348847655039808e-12	686.6058274416586	3.571095704314832e-14	7.575731546323467
slc29a2	2.672741087940058	1.1057648569926632e-11	122.09514116777899	4.0283851107227737e-14	7.560074517391595
dnmt1	2.153366036209723	1.1355134676451602e-11	770.683452840983	4.1919183728096453e-14	7.554896880147675
mcm5	2.3990924378938723	1.1901641599597751e-11	645.7110302352105	4.4514810471123853e-14	7.547073292172715
krcp	3.0599055321077633	1.3488970561516078e-11	203.60455975882292	5.1106994889894305e-14	7.529059749761947
dnajc4	-1.23474086394223	1.6148383128414333e-11	340.90021329420676	6.196737101786236e-14	-7.503856011922594
si:ch211-156b7.4	2.417329045680953	1.7667815669598038e-11	249.68483358783465	6.865620311691083e-14	7.49041495192118
mcm2	2.4626977179055674	1.965445464683439e-11	892.8768468540276	7.745525127466791e-14	7.474572472623628
rnf167	-1.1004901126599484	1.965445464683439e-11	1743.5495602154665	7.828558221403895e-14	-7.473170036838156
ska3	3.800402261484637	1.9740432602376915e-11	96.96564751519959	7.958691922073561e-14	7.471001216280187
sf3b4	1.2355421981913672	2.2124099453859437e-11	627.9660672721042	9.027174207627108e-14	7.454408729277661
sae1	2.2434859049471987	2.914772908294964e-11	294.08379800224526	1.2034570224174087e-13	7.416401065828997
nemp1	2.7152774167293416	3.0386273105506666e-11	71.94197036566933	1.2693541978304627e-13	7.409333823674656
bub3	1.5002910606544824	3.366088581871744e-11	387.7311127455868	1.4224982106321548e-13	7.394211519100772
zmp:0000000527	1.9260845028400084	3.6522246008203684e-11	441.714097113823	1.5611588131937262e-13	7.381840732731295
kif22	2.1923322861350916	3.7945653320468937e-11	312.5033687690099	1.6404348110563632e-13	7.3752446896161015
api5	1.2591055993794442	3.842744641636635e-11	1333.838123372898	1.6799291676655033e-13	7.372074634440744
hmgn2	1.8126527522951559	3.9013068428956605e-11	7795.811177006787	1.7244810934254874e-13	7.368585353833699
acy1	-2.0612557344921667	3.902077752808177e-11	4362.379762739307	1.7437759423828257e-13	-7.367101597163455
rrm2l	3.114900045612302	4.254293716381813e-11	1191.678277054661	1.9218405577476494e-13	7.354123451680971
snrpa1	1.3105131757920845	4.299883835198463e-11	556.6799712574363	1.963321904642034e-13	7.351270123706837
e2f8	3.3711826777331546	4.5285624464766956e-11	261.28607061744793	2.0897334843118768e-13	7.342926469702804
aftpha	-0.6627278139164781	4.538840972771943e-11	744.3022424777948	2.1356818705309016e-13	-7.340016084458853
e2f3	1.4503505431865833	4.538840972771943e-11	208.63443184546853	2.138570818277935e-13	7.339835158704491
dhx16	1.0488905601573781	4.6484340694539276e-11	689.2017346076088	2.2353668474082618e-13	7.333907935548556
si:ch73-364h19.2	-2.5852766976680743	4.6484340694539276e-11	418.72695811662584	2.2210917146311717e-13	-7.334766024122162
nitr12	5.2807016749085545	4.7584510627085905e-11	44.92673056489893	2.3113863422104195e-13	7.329427119439582
bsdc1	-0.8501601308177442	4.762284530153164e-11	1097.8919557192944	2.374005267946565e-13	-7.325843603215967
knstrn	3.505217654300462	4.762284530153164e-11	56.2811767495937	2.351561546345026e-13	7.327117206428195
mcm9	3.702541647176538	4.762284530153164e-11	59.202616095921165	2.382645876552076e-13	7.325356429521035
sesn1	-2.1017637126931006	5.081739855984853e-11	4265.2345819419315	2.567158619626098e-13	-7.315347664311615
irf8	2.7612883970381166	5.516800549593719e-11	1090.4418906277651	2.813737104519068e-13	7.3030226895616215
stat2	-2.1599259490582523	5.700163596876192e-11	2559.6895541436143	2.934946040068375e-13	-7.297348178142307
mcm4	2.281978570645139	5.7890376472319364e-11	824.8185486675357	3.008826095369977e-13	7.294001264928235
dhdh.2	-1.3584449453817091	6.808325537994087e-11	671.3651331693286	3.571667353686119e-13	-7.270874848255113
ugt5a5	-4.687712849316998	6.821048298676036e-11	182.79381963292613	3.6114745448860343e-13	-7.269377649720967
clspn	3.072871356393497	7.29556894714313e-11	281.52723826899927	3.9200222691697867e-13	7.258294200716664
kif15	2.5699273940364202	7.29556894714313e-11	233.20089661499026	3.9335899020395757e-13	7.25782672480907
LOC564808	4.550145374321089	7.453702865333798e-11	1159.3433108976426	4.055057662201318e-13	7.253710701928286
ilf2	1.318265359562662	7.593271626690131e-11	2411.174787498938	4.1678714422498893e-13	7.2499949587830805
lbr	1.543899384034998	8.423375504460575e-11	324.28645816122435	4.705339209272678e-13	7.233548609494781
srsf7a	1.0139003873517403	8.423375504460575e-11	1879.564710648725	4.673077735694728e-13	7.234482447180885
cyp2n13	-3.0221183493025032	9.376168796035692e-11	1347.7759381137755	5.283118377326178e-13	-7.2178107109909275
orc1	3.014203067139645	1.1307982270902108e-10	180.77995635244267	6.426550374972296e-13	7.1911124925555665
msh2	2.1277415609226664	1.3342315893568137e-10	292.8762129384919	7.647511902856366e-13	7.167328962051397
snrnp40	1.4951147059919416	1.361248570850731e-10	346.54904578189667	7.868488848848156e-13	7.163426796534842
anxa11b	1.4533163599761316	1.362170504843188e-10	3463.749353863908	7.967118122822453e-13	7.16171973236688
orc4	2.0274606132336594	1.362170504843188e-10	161.2308485203331	8.006151021811131e-13	7.161049877883075
kif4	2.9510851377983784	1.4054748588299283e-10	292.8768482552029	8.328942185711919e-13	7.155630152731793
commd6	1.293442969771964	1.6458835350749895e-10	137.7184650898219	9.833568505086886e-13	7.132816407249279
wdsub1	-1.1236149568749911	1.6706874017262587e-10	377.9931134755337	1.0062915325887991e-12	-7.129643588987094
isy1	1.0603106175057835	1.673174447312084e-10	371.9340511009965	1.0159168694516467e-12	7.128333096585568
cbx5	0.9660625514393056	1.7591555518845428e-10	971.7952627092733	1.0772545853103054e-12	7.1202576964878785
ccna2	3.9826026545707784	1.7591555518845428e-10	391.49214270940837	1.0852127803436e-12	7.119243198858138
mre11a	1.3857595748823794	1.789617320903017e-10	279.60621990092227	1.1126974162121055e-12	7.115794796204718
nup43	1.3890417637185966	1.8847352918055798e-10	216.5565555879586	1.180992143794238e-12	7.107575408210946
espl1	3.2790942332673763	2.052333803727316e-10	165.6103506379295	1.29597996057974e-12	7.094736688359376
pola1	2.208206746340158	2.0840201835352907e-10	304.94040079059926	1.3261118377768645e-12	7.091557264086852
dck	2.324888925784909	2.1158752214428513e-10	126.27523247232327	1.35665968441471e-12	7.088405500883076
zgc:85936	2.296851546680963	2.3086529969159072e-10	138.47019235071755	1.4914793247671622e-12	7.075279414359152
pole	2.3236728833874314	2.3223504609121898e-10	219.65770348003716	1.5116090822472114e-12	7.073420161302646
tk1	2.1600243387977196	2.575171077473542e-10	202.83593239387247	1.6886777843247105e-12	7.058039734501823
rfc2	1.3544476199051483	2.581966268572685e-10	224.80189933178	1.7056754870835243e-12	7.056647522232486
fbxo48	-2.286109560787039	2.6563990253741023e-10	313.44219672192617	1.767749873591354e-12	-7.051676359217296
hook2	-1.1328476858879906	2.7486315953919307e-10	750.3849563859786	1.842479040968021e-12	-7.045914095315141
mcm6	2.390628592927058	2.791832232338864e-10	711.0616038914776	1.8981933429130315e-12	7.041765328259937
rfxank	1.7284116868943489	2.791832232338864e-10	172.68080435114078	1.898559831580322e-12	7.041738435082807
cited4a	-2.1910558586270628	2.964092887350182e-10	2292.9442343618616	2.030283073425128e-12	-7.03238797244655
ints15	1.2308620335562632	2.964092887350182e-10	152.2203480494598	2.0444998785822405e-12	7.03141460059294
kif2c	3.357688249348027	3.3365921446314255e-10	178.09763894823234	2.3176406308947097e-12	7.0139006113634395
incenp	2.6616492150222806	3.3750737523281163e-10	442.38615205434473	2.3607646589364587e-12	7.011322140888402
ppp5c	1.474268555314984	3.5219090801263367e-10	2182.683808275695	2.4805790868913334e-12	7.0043935672225
recql	1.4205842600881171	3.5562677746996125e-10	247.375722475277	2.538599708009615e-12	7.001155510557944
si:ch211-255g12.8	2.5960235545365333	3.5562677746996125e-10	206.87741069928182	2.539327550788571e-12	7.001115353269134
pvalb9	-6.905041465699605	3.5779431988995455e-10	939.7473032474802	2.5755493533313943e-12	-6.999131014246007
ruvbl1	1.8175794440925168	3.5779431988995455e-10	621.8623608428945	2.5895639803566924e-12	6.998370585578111
dhrs13l1	-3.3002968702188595	3.7010237495464204e-10	1337.966314662682	2.6966219577012827e-12	-6.99269142536332
cdk18	2.836287419649453	3.7259397207991934e-10	436.6313953172038	2.7459846436787595e-12	6.990146953130046
spc24	3.268281519677118	3.7259397207991934e-10	77.01676685986106	2.75097312654334e-12	6.9898923147410965
LOC101886833	3.9133199107882213	4.513043598813966e-10	178.31704788726657	3.3540373566742936e-12	6.962030133810945
bbc3	-4.560174755042361	4.653262475268014e-10	408.7759120152666	3.4808491824514215e-12	-6.956801475659944
eftud2	1.2434474875260595	4.761963515057905e-10	907.9888528172446	3.585293363938288e-12	6.952633475623576
slc2a12	-3.4023651667848207	5.254753614468405e-10	1590.64845170464	3.98184079203901e-12	-6.9378244481266576
si:ch73-106k19.5	3.276501646919194	5.527627556839407e-10	1125.8867870267602	4.215463770456049e-12	6.929762953959127
dnm1l	0.9420116137681821	5.580682988506484e-10	1292.247344583677	4.283032555418587e-12	6.927512980371856
sik3	-0.7188291080239589	5.586227496824001e-10	2662.0788499587534	4.314422557900695e-12	-6.92647953713
ppm1ka	-2.9590477227063356	5.601912351216582e-10	441.53112872316996	4.353747394932012e-12	-6.925195209962833
ncaph	3.2145014566556602	6.174427839289179e-10	183.14889453498154	4.858684169450853e-12	6.909644885229959
nitr2b	3.0167191157551025	6.174427839289179e-10	209.21356116829153	4.840369035753473e-12	6.910180652510868
aspa	-2.649307788761601	6.194394634793079e-10	397.76967664149487	4.904484992817175e-12	-6.908313704516368
hmga1a	1.1840867786390854	6.36767077553146e-10	6793.449557130627	5.0726089628754034e-12	6.9035295745697445
prim2	2.20070871858687	6.740405218478153e-10	174.11652361931385	5.4022774617423385e-12	6.894583689398185
pole2	2.6447381101094365	6.752042719506216e-10	130.3482152223659	5.444402251119794e-12	6.893479358545989
aldh9a1a.1	-2.10731874973107	6.792669888854405e-10	14913.372965955788	5.510156270649855e-12	-6.8917721997641594
smarca4a	0.8698327297580815	7.236679698059822e-10	2077.666918261348	5.905484962714577e-12	6.881911138757851
igsf5a	-1.7309496655971146	7.502530762062383e-10	344.092732791369	6.158875498074235e-12	-6.875925332460941
aaas	1.378591750354532	8.141574178461545e-10	231.08782331787188	6.723017488407552e-12	6.863422140479763
rnaseh2a	1.3352392221898282	8.182023807601563e-10	191.89116852967913	6.7961629722634055e-12	6.861876875854947
gins4	2.1649344261552512	8.596604910134298e-10	136.83603052925187	7.182280296027101e-12	6.853980646324861
fndc3a	-1.0175599009088323	8.832610687187492e-10	1385.5291261327754	7.422361922006295e-12	-6.849278029303559
arhgap11a	3.332788543556907	9.231431823598691e-10	166.14832281321227	7.802346807724157e-12	6.842131401292449
LOC103908936	3.7878443212663475	9.585587662176202e-10	52.58536555894424	8.148238407154201e-12	6.835916521546902
chtf18	3.0426432319725984	1.032474587700802e-9	111.0785635345155	8.826712363886975e-12	6.824442979906632
donson	2.534750020327156	1.0390881388074121e-9	154.57570451932412	8.93372519400165e-12	6.822712635725528
kntc1	2.880673053762313	1.0824602706063172e-09	223.44135652694433	9.371311637430215e-12	6.815842201756811
si:ch211-222l21.1	1.5049098076479492	1.0824602706063172e-09	4198.574517702517	9.411783574028794e-12	6.815222725124888
nup85	0.999733467353231	1.1225810274932816e-9	347.97154779297847	9.815154463923383e-12	6.809187417939021
mcm3	2.6624566835110532	1.1484973378885661e-9	600.8559469954122	1.0097538162812963e-11	6.805105258296662
chek2	2.982237930419821	1.2929399782529e-9	107.9291991123347	1.1430275224269093e-11	6.787235243661716
cks1b	2.363331589574218	1.3214287067872215e-9	97.94600719950697	1.1874693289728273e-11	6.781727944732661
rca2.1	-1.69640548040968	1.3214287067872215e-9	5716.264950712095	1.1761485842917182e-11	-6.783111417674122
tax1bp1b	-0.8326337493572785	1.3214287067872215e-9	2355.364278099145	1.1814262239309548e-11	-6.782464838162431
hmgb2b	1.5459908687905977	1.331549711746067e-9	2182.75107508653	1.2030322358030235e-11	6.779846992113865
hcfc1a	1.031084799718496	1.4168170903034174e-9	1006.9289972698815	1.2869519399948465e-11	6.770097997922663
lonrf4	-1.5804107228087012	1.510570631756832e-9	2433.0942430348896	1.3794495495714985e-11	-6.7600491303362125
prpf40a	0.7167582123106084	1.5658155370480687e-9	1222.5178818166025	1.4375049133049255e-11	6.754073879438567
si:dkeyp-30d6.2	8.343506749797161	1.636456029606835e-9	54.55028825176573	1.510305754239562e-11	6.746906456326316
cd302	-1.1639678049557942	1.6417676612803936e-9	565.7801276948204	1.5231827041558032e-11	-6.745674002298249
hdac1	0.727215618989878	1.6886784923455274e-9	2211.394606891167	1.578814836062298e-11	6.7404641256212345
mybl1	2.707429894312758	1.6886784923455274e-9	99.6642221990011	1.58311045330882e-11	6.740069355570522
med24	1.3092499123211176	1.9579895519744913e-9	364.3497811276259	1.8450962893236088e-11	6.717783440088569
zgc:77262	0.8834678508000778	1.9922508883068573e-9	594.2013237629276	1.8870594220616755e-11	6.714504818786036
ing5b	2.246272033025548	2.0125529251694167e-9	149.3801397901093	1.9160653486822054e-11	6.712280022591865
hnrnpa1b	1.0519930082743787	2.33228270129641e-9	2966.4753562706496	2.2317952696137992e-11	6.689994144501608
tgfbr2b	-1.3377925878422323	2.3965166062231015e-9	625.2249712843634	2.304902550309293e-11	-6.6852757280269985
erbb3a	-2.246644920363972	2.5402907412271015e-9	871.4620828720233	2.4555197819215678e-11	-6.675999993841461
orc2	1.8861027108052573	2.6354731597185487e-9	130.37692576086985	2.560327546236507e-11	6.669868486063944
apoeb	-3.0362322005180893	2.908267021258639e-9	28890.401531577776	2.8430193034062413e-11	-6.6544807655497475
hells	2.331336500129907	2.908267021258639e-9	425.34358486581374	2.85359663036987e-11	6.65393452333023
tfdp1a	1.1154455609508303	3.0343584079978614e-9	816.1521740679876	2.992056913700714e-11	6.646961283604485
cyp3a65	-2.528751523352805	3.3046215166085217e-9	24373.634917684194	3.2746043104295837e-11	-6.633661449309204
abcc12	-2.0706643536952765	3.392268847937631e-9	4054.8152156509595	3.3779332288687734e-11	-6.629076576047363
orc6	3.3405553141421187	3.4802073198968328e-9	82.18234347129221	3.482404954091162e-11	6.624578466924481
bub1	2.8645012347933894	3.5409752858649632e-9	250.83877645718346	3.5776114026323036e-11	6.6205928384797295
tbxas1	-2.001059969775982	3.5409752858649632e-9	622.4712451855114	3.565156326184282e-11	-6.621108303560697
lxn	-1.3806482133540667	3.650719782397903e-9	1359.1396828657655	3.706224484000397e-11	-6.615370445458346
rmi2	2.261884664527345	3.73862562614515e-9	70.2751354752581	3.8136269562854306e-11	6.611143454181225
knl1	2.9979305835433157	3.906315978235579e-9	197.7867485975147	4.0036560519148346e-11	6.603942226349015
nudc	1.147265715594707	4.100536818369582e-9	749.7483441916172	4.222634699054508e-11	6.59604757583933
gins1	2.01443131572468	4.178696359672754e-9	58.82621280752058	4.323419267548922e-11	6.592547796612389
gins2	3.241636666758042	5.020014535807945e-9	80.82990907268416	5.2182596330835e-11	6.564571799007263
sumo3b	1.6232383853533763	5.254694102064934e-9	502.47678962979757	5.487731247602666e-11	6.557064417191575
gig2l	5.306547809445305	5.459534665757245e-9	131.1410243288262	5.7281754884323354e-11	6.550664145446946
armc1l	2.727749167864728	5.949328077153163e-9	127.38856270398902	6.270968051402517e-11	6.5371320457295665
cpsf1	1.124683610152846	5.979126715621363e-9	792.8638532502085	6.331420916138617e-11	6.5356964622639575
stip1	1.1041912743951987	5.987382845446869e-9	1954.103937205401	6.369246821551776e-11	6.534805007665992
anp32b	1.3816266802118082	6.190839434138281e-9	1353.204095846766	6.618577794894493e-11	6.529055379480115
snrpc	1.0774819230531372	6.190839434138281e-9	403.97204163862835	6.645822679091466e-11	6.528439993981786
cdk2	2.706578165030675	6.2963479713206355e-9	161.4414657252827	6.789669449813868e-11	6.525231255827054
sat1a.1	-2.6436522158288707	6.310375445152036e-9	6111.972269904218	6.835448216199078e-11	-6.524224020461434
cyp3c1	-1.3457301081469542	6.3901260537499755e-9	3328.2262667893547	7.002988926827495e-11	-6.520593173892381
e2f2	2.974049391129541	6.3901260537499755e-9	128.58277742965333	7.014953553929637e-11	6.520337143030406
recql4	3.65507842367206	6.3901260537499755e-9	57.77145248671151	6.958463050465376e-11	6.521549755458306
anapc1	1.7365094198437243	6.5695853321205444e-9	266.65189753404366	7.243871717061076e-11	6.515519074183688
ppih	1.5271393226924899	6.66948843886077e-9	307.85299518259575	7.386425239521326e-11	6.512593407349588
irs2b	-2.87198428546975	6.7985203704155946e-9	718.4606552044672	7.595374193401597e-11	-6.508403369901477
myo5b	-2.132768221563667	6.7985203704155946e-9	5391.668888813775	7.590622675533136e-11	-6.508497392756835
LOC553316	-2.1518160191443223	7.166951374690832e-9	347.89325472339823	8.041801950520144e-11	-6.4998165436834405
dtl	3.9213767917825204	7.172132105797392e-9	81.36064448838997	8.08245324012724e-11	6.499057937786236
btg1	-1.3062968863417508	7.305779237789679e-9	3877.114535475215	8.284089473602696e-11	-6.495349447458092
mrpl39	1.1577653719909455	7.305779237789679e-9	528.3727363548259	8.304038187413342e-11	6.494987361601753
hipk3a	-0.8732103629887298	7.646375691947504e-9	1182.1329193415534	8.72831538158869e-11	-6.487481326186396
LOC103909385	-2.6731561427776303	7.649800486375298e-9	934.0630762557939	8.769383177658571e-11	-6.486773820199851
ybey	1.6458239507045862	7.890336548352002e-9	250.03985364842026	9.083449565062537e-11	6.481467899889961
ddx39aa	0.8154788447857775	7.98429776536469e-9	1760.3896608422858	9.230402040884034e-11	6.479046559089673
ubxn1	0.7960286714067194	8.35693632801012e-9	556.2324196324349	9.701791336253065e-11	6.471526228445233
nudt4a	-1.3414708698560216	8.618405469297903e-9	446.4844894535965	1.004720120771116e-10	-6.466239174378572
ddah1	-1.6888025859841849	8.637282673130694e-9	2552.936511789953	1.011116298744109e-10	-6.465279669683773
casp7	1.365853968944293	8.935762241522955e-9	791.0831355819579	1.0503980485007795e-10	6.459513948467442
cadm4	1.7541025567249215	9.020403932893213e-9	181.72073352393681	1.0647292736644732e-10	6.457462779223819
faxdc2	-2.4618266562274975	9.178716485406899e-9	10222.94330604579	1.0893497910210434e-10	-6.454001155151749
rpa3	2.0675516535819147	9.178716485406899e-9	114.97002947873163	1.092332801731525e-10	6.453586951672418
sting1	4.055900250111836	9.677459747387889e-9	160.8695113123479	1.1563875736423086e-10	6.444949705838294
aldh9a1a.2	-2.286908861625012	1.001531278827842e-8	363.21775110704573	1.201623480208272e-10	-6.439127352189996
nup107	0.9139303925788111	1.0255067566687033e-8	644.3292806738737	1.2353702611057386e-10	6.43492166411071
ssrp1a	1.6789651393919696	1.036981389446845e-8	600.6968680401951	1.2542301742471676e-10	6.432619905524981
vars2	1.4342258513129627	1.0444682867309382e-8	290.4045511880057	1.2683590211431222e-10	6.430917608031295
LOC795570	2.11597137647756	1.085593392187939e-8	231.271381264771	1.3235728442180633e-10	6.424438354167853
ccl38a.4	4.604013781070034	1.1098620658653158e-8	173.53755508962564	1.3585526817800533e-10	6.420468850910677
asf1ba	3.355809908053342	1.2003825830921198e-8	117.8496505555389	1.475187222627417e-10	6.407919536045398
tars2	1.0819582290190457	1.2440776415610233e-8	476.74397300030233	1.5349284546388494e-10	6.401862526285262
selenop	-2.419404541914056	1.246976682923681e-8	120964.35013542006	1.5506194726208887e-10	-6.400309854682441
st3gal7	-1.1729866027008033	1.246976682923681e-8	2355.939015523529	1.549182918383209e-10	-6.400451365901729
nbr1a	-1.5814445857272619	1.2821307261501682e-8	801.3810281409169	1.6030705496815507e-10	-6.395228871659392
prpf19	1.099846797122017	1.2821307261501682e-8	1214.1844120744204	1.6067893687605935e-10	6.394874818980856
supv3l1	1.6408848215971783	1.3376625262197711e-8	321.08127898417365	1.6828804308103207e-10	6.387801084489547
nlrc5	1.5978578343804692	1.3430089659729311e-8	1319.3433806993135	1.6972671823447897e-10	6.386498842106774
