gene	log2FoldChange	padj	baseMean	pvalue	stat
mrpl12	1.0705815397426066	1.6681671680421567e-4	1035.8952794608167	8.467337471745832e-6	4.453013636485732
ppp2caa	-0.9159036823505243	1.6681671680421567e-4	182.45728329589852	8.467647984670197e-6	-4.453005765730521
ormdl3	-1.663058418544334	1.670099851898626e-4	162.68932952809448	8.485570724661013e-6	-4.452551934244637
si:ch211-288g17.3	0.8367051718756676	1.6743167694221407e-4	1662.556575263342	8.515129244596014e-6	4.451805464380262
rtel1	1.052883662736574	1.6829221481752147e-4	126.37959928739541	8.567068593226916e-6	4.450499768772279
eef1db	-0.637167239542881	1.69245549602814e-4	5043.836953307776	8.623819960817598e-6	-4.449081725674382
mylka	-1.097528020941491	1.6933510114048187e-4	446.7240783748938	8.636608354665856e-6	-4.448763414308986
obi1	2.8650718733600518	1.7085508564559557e-4	30.779646846519725	8.722431389397239e-6	4.446638806369883
prorp	1.0441804334858906	1.7115985568827842e-4	124.11455134456811	8.754618353317976e-6	4.44584714368085
si:dkey-25o16.4	2.238682541835316	1.7115985568827842e-4	197.32764355406826	8.749142142526276e-6	4.445981638657059
itpkca	-1.2852261772803888	1.7174242361372102e-4	1388.6149029548612	8.792758269240878e-6	-4.444912656401463
dpp3	1.1467626715846733	1.7235682588586645e-4	2583.627850541705	8.838251322464363e-6	4.4438030583291495
ftr76	-1.3871806491839815	1.7235682588586645e-4	50.55244938242861	8.840958281219943e-6	-4.443737206425326
si:ch211-271e10.2	1.6217591192761545	1.7299225824601795e-4	2107.194294489896	8.881955455677902e-6	4.442742221062713
mrpl18	0.8550395819996122	1.732706385452287e-4	423.0239405818118	8.904664865247582e-6	4.442192959731658
mrps2	0.8984980033044785	1.7580381342885976e-4	530.5752459862296	9.043388469478918e-6	4.43886650262385
rcor1	0.8413710870835032	1.763954171435062e-4	615.2282987117648	9.08238899169945e-6	4.437940087579507
sp100.2	1.279557542547832	1.7719879816263328e-4	64.13735519962894	9.132361434427255e-6	4.4367585862009475
tdp1	1.4062245133214872	1.772894303019537e-4	76.18750505477284	9.145644094849897e-6	4.436445582666635
timm44	1.1466912914376033	1.774391187127332e-4	678.1642766164017	9.16198490268788e-6	4.436061109744855
epha7	-2.184712650377494	1.7842099918623878e-4	52.81894254302518	9.22135051897596e-6	-4.4346698245637395
cpsf2	0.7931686008156114	1.7885177917460962e-4	791.3600523824931	9.260989779964728e-6	4.433745600537686
exosc9	1.1581842921025107	1.7885177917460962e-4	225.38883473386662	9.257527491394836e-6	4.433826176029138
mtfr2	2.137311054055058	1.812526736520949e-4	92.210940361973	9.399354821177862e-6	4.430548856502973
rc3h1b	-0.48000569398853726	1.812526736520949e-4	731.1360096669148	9.40681687378679e-6	-4.430377735814987
slc28a1	-1.3880626576625599	1.812526736520949e-4	1593.3918651806696	9.411721384081677e-6	-4.430265335609139
mhc2d4b	1.7573320287959273	1.8423489155358966e-4	511.23763353574196	9.57552503824457e-6	4.426543114652961
acox3	-1.142702797548085	1.847920806576847e-4	2555.7379526585305	9.613460843463365e-6	-4.425689752308383
ndufa4a	-0.67328598522474	1.8581763630769118e-4	5589.501685673514	9.684865388747882e-6	-4.424092203549233
polr2j	0.7026438648620432	1.8581763630769118e-4	246.2358761259091	9.683893562235093e-6	4.424113870800011
si:ch211-51e12.7	0.8000677896788211	1.8624959810057873e-4	1023.4753592540526	9.716426305922261e-6	4.423389667173531
cert1b	-0.8373527685024847	1.8645400057670013e-4	1962.1506834671632	9.739241839168633e-6	-4.4228831565383375
tsku	-1.5718825140605426	1.8645400057670013e-4	3398.564925255891	9.745203508064767e-6	-4.422750992752391
selenou1a	-1.0130480324648268	1.8659033393067596e-4	1995.0211957880408	9.761392609090106e-6	-4.422392487033878
cenpe	1.9535780799703684	1.876866167823416e-4	392.1189933551612	9.827860926378987e-6	4.42092648229643
msh6	1.6213857988944234	1.8798975267218294e-4	363.54002217428	9.852865552692738e-6	4.420377438299675
zgc:123107	2.0159526489645367	1.9002151401643685e-4	857.0535498610415	9.968583821720104e-6	4.417853739273319
mus81	2.0763738741770217	1.9012740910740003e-4	90.42918398120659	9.983374422941635e-6	4.417533190098939
kif20a	2.0693305563868636	1.912874148610169e-4	218.5059146191133	1.005357666875311e-5	4.416017891650299
batf3	1.9209081144379827	1.9158069162430124e-4	40.71035454913249	1.0078296450629924e-5	4.415486726021372
helz2a	-1.7127466779066434	1.934337232719427e-4	720.417020656586	1.0185172974536644e-5	-4.413204447153256
slc30a9	0.45795793678694857	1.9373119168693007e-4	741.5520838417756	1.0210246416686217e-5	4.412672333192831
faah	-1.3390829167593994	1.9404671064664127e-4	698.7311759398989	1.0236300955080992e-5	-4.4121207187316855
atad5b	2.62047553250346	1.954580721001784e-4	38.08645541773568	1.032974121751562e-5	4.410153412422343
hibadhb	0.7636309820814665	1.954580721001784e-4	661.731914844903	1.032449251535024e-5	4.410263468072349
psmb8a	1.211829128472366	1.959798773882631e-4	4104.8870025775595	1.0376357232875444e-5	4.409178296872098
zgc:113425	1.3657137400372379	1.959798773882631e-4	291.8912214393681	1.0375752486438697e-5	4.409190920174564
ube2s	1.0225017666520184	1.9775939198354752e-4	434.66109863551804	1.0480181505515632e-5	4.407021445965849
si:ch211-77g15.32	1.2391157847285204	1.9889286937815008e-4	5682.92938137895	1.0559571876928064e-5	4.405385908853157
usp11	0.6291108786595159	1.9889286937815008e-4	586.3831437105462	1.0557214587993458e-5	4.405434302443476
dhrs7	-1.0333872129995465	1.9949997479771275e-4	2211.6202909886147	1.0611185330718193e-5	-4.404328896200524
LOC141378788	-2.8872276556840193	1.9949997479771275e-4	42.83949362234859	1.0605099488485522e-5	-4.4044532749830605
map2k4b	-0.602006056011479	2.0259011780239194e-4	725.5791378828554	1.0785387337223567e-5	-4.400797237655722
nudcd1	0.8393767953542015	2.0266014671047985e-4	292.77732411789754	1.0798959583299966e-5	4.400524374404205
slc6a6b	-1.0728563909401496	2.0266478896163286e-4	2334.9045597386157	1.080905125952654e-5	-4.400321698445715
