gene	log2FoldChange	padj	baseMean	pvalue	stat
gpatch8	-0.6956261353688301	0.011974178611043584	1675.938176311172	0.001352277340788517	-3.204648028499076
ist1	0.42127336417954764	0.012042172992638106	1478.8716886275813	0.0013617455516465795	3.2026390218488614
LOC100535040	2.5769582436399867	0.012042172992638106	12.414350776162319	0.0013607685161956867	3.202845736297839
ripk1l	0.46301552124890794	0.012042172992638106	1120.104244215792	0.0013615241111863312	3.2026858607079154
lysmd3	-0.8597634989609847	0.012046906195963525	337.18173263740823	0.0013628774952489321	-3.2023997039897445
mat2ab	-1.490708713938358	0.012049615485480256	1518.7929697674938	0.0013637808402755156	-3.20220884841898
zgc:110339	-0.6491614182408275	0.01208002372910345	3557.849897501211	0.0013678208056233834	-3.2013567230259703
rbm12bb	0.6494327401201551	0.012111948403730918	274.5273848311277	0.00137203556388789	3.2004702002803755
pdss1	0.830112148442752	0.012126145515939506	605.6219706095939	0.0013754456997127874	3.1997547563623794
ranbp2	0.5998421226975144	0.012126145515939506	1510.4411802551092	0.0013753533023309204	3.1997741196899634
si:ch73-142c19.1	0.5802875556364424	0.012126145515939506	620.9320254941723	0.0013749394191638826	3.199860870156777
ppp1r35	1.450291082348059	0.01213485492102065	66.34031720329462	0.0013770346537252123	3.199421953577621
got2b	0.8070037426296279	0.012151332481990245	1938.7228696497964	0.0013800318149744194	3.1987951679479716
sgms1a	-0.6726440237984851	0.012151332481990245	1506.717357179361	0.0013801082461342132	-3.1987792005939784
cdc20	2.052046958407363	0.012155127803414776	278.32137229328083	0.001382345506792824	3.198312171890435
plekhm1	-0.7381335663916901	0.012155127803414776	577.2434149873635	0.001381789005562482	-3.1984282764888796
rps21	-0.5200401821549525	0.012155127803414776	12649.801731849471	0.0013812259417197766	-3.198545794163548
allc	-1.987777401672973	0.01215662012758481	1270.3121203932233	0.0013832142414861768	-3.1981310111849592
s1pr5b	2.186115809643075	0.01215662012758481	19.885317155339777	0.0013837195033528107	3.198025695170828
LOC137491221	-1.455292753127042	0.012159817216143917	21.230762980342263	0.0013852880081792565	-3.197698984196614
vdra	-0.8486078073513882	0.012159817216143917	357.6338965553582	0.001385059875698161	-3.1977464817370262
scfd2	-0.624206872512037	0.01217491885887651	176.84757414870842	0.0013876114861694413	-3.1972156428646095
fynb	0.8355222692216467	0.012189555991029256	408.9694038613873	0.001389883495534665	3.1967437294869376
si:ch211-284e13.11	1.7251171224618533	0.012210514618882121	164.16530024411043	0.0013928780606907486	3.1961228213906905
timm8b	0.8511795866341699	0.012256521186892173	369.1902788717402	0.0013987332118777338	3.1949123333430003
sap130b	0.743558802441749	0.012279634615334675	456.219340735582	0.0014019791861085951	3.1942432755887213
flcn	-0.7015315851942773	0.01231589905182474	251.15560964947667	0.0014067295662741023	-3.1932667010309737
rnf144aa	-1.052293538656474	0.012327182760658167	165.98942312585876	0.0014086289875099504	-3.1928770722048365
ccl38a.5	2.0896995188134486	0.012333404291547851	53.72666455683297	0.001409950819995663	3.1926062100768227
slc25a5	-0.4581798682419959	0.012340216091353731	83084.96287034579	0.0014113407774003549	-3.1923216406139434
rsu1	0.4725452925732687	0.012364913603931344	975.6472699136813	0.0014147778703789888	3.1916190639128565
mark2a	-0.29184552957061005	0.012413321287848082	1196.2990477638848	0.001420931472396697	-3.1903651267236914
qars1	0.8019566910927393	0.012422646936855403	1274.8852372454166	0.0014226142809455494	3.190023087752407
LOC141377095	-1.0334185484547547	0.012422982308671199	603.9068980840589	0.0014232680211975078	-3.1898903124763383
bnip3lb	-0.8010144634445573	0.012478821521468382	708.1856423698989	0.001430283471230761	-3.1884689959126677
agpat2	-1.1592218960969345	0.012490022223863785	4351.2092577942585	0.0014321859155106574	-3.188084672121331
micu3b	-1.621635197242335	0.012521698268687943	85.33013727455882	0.0014364383174144968	-3.187227318533439
prkcha	0.8707390538857792	0.012525937842629998	165.2405283416374	0.0014375450978935907	3.1870045572620738
fam78ab	1.2654427356245637	0.012549253862946325	40.72206607406447	0.0014408425605185785	3.1863418141497495
dtx2	0.5578473628345937	0.012576436500020225	471.243826826374	0.0014445864700355095	3.185591034231957
si:dkey-276j7.2	1.4446161816978307	0.01258848978253952	39.60960924039816	0.0014465944967800132	3.185189095871343
malt1	0.7086985157081307	0.012667431046951075	256.5181434417876	0.001456293400365221	3.183254917948033
chs1	-0.8019068608411162	0.012679044904847461	24117.031607325902	0.0014582565886896728	-3.1828648596265094
tcf19l	1.4934396372050507	0.012729865840722348	76.86497819451947	0.001464732198127595	3.181581667756562
aup1	-0.43812505952388264	0.012735568119543919	879.3644293415334	0.0014670755995052096	-3.1811185927459635
cnnm3	-0.48213349359949637	0.012735568119543919	373.1399344883813	0.0014661184550651429	-3.181307649797914
LOC141377595	0.6915281504292229	0.012735568119543919	129.90751291644818	0.0014672807690355718	3.1810780820513456
rpl3	-0.5854611260932591	0.012737274984955646	44198.318604050226	0.0014681083208673924	-3.180914735033601
si:dkey-96g2.1	-2.4180807568792324	0.012741423870543922	938.0108972259951	0.0014702891055343136	-3.180484685087282
tspan6	-0.754504780797796	0.012741423870543922	539.3661245379467	0.0014704798463701688	-3.1804470990232327
ttc39b	-0.6975388786988929	0.012741423870543922	619.5053674268815	0.0014692282057892532	-3.180693820656443
tmem64	-1.097778920588663	0.012794422577093133	185.6361864939008	0.001477230126663237	-3.179119820186667
polq	1.7692864049259471	0.012815653623485978	52.614811420507195	0.0014803162241799643	3.178514874650512
adgrd2	3.6814369805224594	0.012831189371306565	4.667838790864721	0.0014827462877437326	3.1780393439837438
zgc:86839	0.9480122762760046	0.012837533624485748	189.06259889620532	0.0014841152845385972	3.1777717659098808
aifm1	0.6110412560988555	0.01284567001204379	2300.4967436548995	0.0014856921827788522	3.177463834046242
agpat9l	-0.880038391198372	0.012928395195495672	3440.514123179558	0.0014965406692690768	-3.1753535005836557
LOC101884241	1.14688479352863	0.012928395195495672	116.21247987040117	0.0014964633428728778	3.175368492785335
csad	-1.7139519747447531	0.01292889771314645	1575.420702708084	0.0014972392319251276	-3.1752180941480415
dhrs11b.1	-0.8234207270332582	0.012959335482406086	3338.135297852812	0.00150140599798642	-3.174411632756129
abcd3a	-0.7279184286523946	0.012963953705152357	6741.981366811998	0.001502583172522488	-3.174184168747818
mrpl45	0.6758559072687936	0.012991954326524226	413.6798092606099	0.0015064720926441732	3.173433882707329
dstyk	-0.7880954951840594	0.01300531004410473	482.058316709733	0.0015086649226456622	-3.173011608227318
sb:cb1058	-1.0561324445221434	0.013019141223212922	5494.362058003933	0.0015109142545934855	-3.1725790401895893
tuba1c	1.5596343095233973	0.013065552223869991	78.44707513740417	0.001516947566137563	3.1714216995983313
cideb	-0.9787042480319897	0.013066268048858529	1456.307086652612	0.001517677872830415	-3.171281896253898
mtres1	-0.7666486622533268	0.013091327394377527	123.17440410659903	0.0015212370135821325	-3.1706014520117165
chtopa	0.6138672626090035	0.013128417058636753	1087.148602619751	0.0015261971784942523	3.169655598754667
rfc1	0.6969014272892855	0.01314898497141132	315.9123287641555	0.0015292395221592839	3.169076854587723
mbtps1	-0.6435587386176375	0.013151598672715956	1045.0941145358906	0.0015301949220966754	-3.1688953279295387
btr09	-0.6454664710420639	0.013154215338242476	183.5119823108061	0.0015311509259928583	-3.168713790978894
clcn5a	-0.7212232678264402	0.013159686807831418	2309.09379733237	0.0015324396297593573	-3.1684692423180847
nptx1l	-1.6634213654182675	0.013161699070383417	90.67996160171555	0.0015333258811006882	-3.168301174249348
mrps22	0.6290962954092552	0.013199236791725877	341.6425738252078	0.0015390354226612662	3.1672205608692763
ube2ka	-0.44581819091522357	0.013199236791725877	376.23023369855565	0.00153966034199388	-3.1671025101049697
zgc:63972	-1.0174019952421527	0.013199236791725877	1248.5395359019356	0.001539112351019204	-3.1672060262888166
polr2a	-0.38168312494792583	0.013233967927959379	3592.307205890678	0.0015443671523241516	-3.1662147824389226
raf1a	-0.8392056653988461	0.013256256755224648	98.26140037892507	0.0015476248042035016	-3.16560183108938
trmt2a	0.6501287117238583	0.013322794897534282	365.42972139649487	0.001556052819277123	3.1640215339175266
cep44	1.7409438307214382	0.013323330912764681	29.869265843232174	0.001556775354064683	3.1638864219232565
LOC101885445	1.483002957317279	0.013324663117280073	193.2586447692368	0.001557631840272908	3.1637263361617207
LOC101886348	1.6520946875914773	0.013324663117280073	22.73301398091906	0.0015582510089602384	3.1636106578690093
fbln5	-1.3884204151311634	0.013325489013509752	160.72362374132896	0.0015590076303883319	-3.1634693569506864
mief1	0.4200828117202707	0.013337916927308825	535.1630372625025	0.0015611222794210092	3.1630747756384756
smchd1	0.925262632978942	0.013342669032297815	644.6850810854428	0.0015623393725470323	3.162847896176575
prdx4	-0.8770249419234621	0.013352242287905406	1386.5869859435306	0.0015641217004753226	-3.162515944266157
yy1a	-0.3369557874736233	0.0133697785731972	696.4006736162672	0.001566838184366961	-3.162010678662122
mief2	-0.873741113958591	0.013381154029711793	136.70738778918053	0.0015688340971978707	-3.161639952949535
per1a	-1.2391326488323444	0.013454338684281001	708.2229419555309	0.001578196556074223	-3.1599067225485857
ppwd1	0.44316017272548963	0.013454338684281001	285.59115528216444	0.0015787472555877802	3.15980506904325
zswim7	2.035913808368509	0.01349254052676568	25.52149131412915	0.0015838982142966302	3.1588558322198015
lpar5b	1.0684329093001177	0.01349304238388793	80.47467801447787	0.0015846254639753472	3.1587220411107744
ccni	-0.37265635505306927	0.013503923172173582	7395.77043565133	0.0015865721811083133	-3.158364184264959
ebna1bp2	0.7715681122266016	0.01350824991541006	543.2032096354081	0.001589062821775617	3.1579069292086395
hcfc1b	0.42496626195979303	0.01350824991541006	994.8207060839718	0.0015890877977660554	3.1579023472254892
il21r.1	1.029004573847508	0.01350824991541006	342.71661522642324	0.0015889588587425117	3.1579260025126437
tvp23b	-0.47798264034940197	0.013513457579405827	216.87685638382342	0.0015903697661433574	-3.157667252047729
nr1d2a	-1.5927533800706806	0.013523168688132177	4454.846017748642	0.001592852302757854	-3.157212484955435
spsb1	-1.259386099218909	0.013523168688132177	676.7533458175855	0.0015922802703725145	-3.1573172156607705
lamp3	1.2304250722116092	0.01358529674345323	65.48625024886495	0.001600843080522821	3.155753099852044
cep41	1.4577744149433818	0.013608007507251508	73.60238623021951	0.0016048672977743248	3.1550206793654367
LOC137487211	1.718545016531552	0.013608007507251508	36.19400751819665	0.0016047339052315992	3.155044930133832
si:ch211-284e13.9	0.9886015971372867	0.013624225003884544	1318.0205094178898	0.0016074547505697649	3.154550647037248
dst	-0.7993369089923797	0.013625180553149874	2019.5143541053574	0.001608242372487798	-3.154407707220356
tmem223	0.7301107533585076	0.013673303893063947	117.99386104435374	0.001614599855419508	3.153256286894995
ifrd1	-0.7081497703367855	0.013674301842641954	3251.62595289376	0.0016153950118728546	-3.1531125677555822
alg11	-0.7597074528464672	0.013687933968188692	405.05266408625704	0.001617852788863014	-3.1526687525307464
osbpl9	-0.42561783333745773	0.013687933968188692	2332.9540038742152	0.0016190393935328444	-3.1524547024374003
poc5	1.6318587043350343	0.013687933968188692	46.87148619531484	0.0016184839148787953	3.152554886537192
si:ch211-194p6.12	-3.365099081041712	0.013765354256624727	179.58813452552002	0.0016288786625923263	-3.1506853508394315
fam171a1	-0.7532205218543171	0.013797831142540249	732.1170797861354	0.0016334051429328445	-3.1498746753323936
fbxo22	0.4802447433522419	0.013817434703192012	375.57922947056664	0.001637094646096156	3.1492154271876887
zgc:171566	1.5302806066970405	0.013817434703192012	159.3429969031548	0.0016370033905142244	3.1492317164280386
mcm8	1.718317130236387	0.013820188034157908	31.397540773908652	0.0016387899427299042	3.148912966380195
zdhhc13	0.5212732685714965	0.013820188034157908	1196.5700018770585	0.0016381476469469667	3.149027525588508
LOC141379352	-3.391917379352481	0.013844679466283523	13.629010201358502	0.001642379876256825	-3.1482734293976296
phf19	1.03598267576727	0.013866091860846589	255.71529586196803	0.0016456068204759237	3.1476996548801766
fam118b	-0.9128440937094172	0.013872803773463368	412.74015957853635	0.0016470905267715929	-3.1474361883213073
tmc8	0.9339899751243798	0.013958604814094376	170.16152852225468	0.0016579689110009566	3.145511121552894
fermt3b	0.908179978680584	0.01401578816422784	63.04784612563251	0.0016654552382972206	3.1441930613686337
idh3a	0.5420733741189904	0.014019046936271137	1876.9857136492542	0.0016665368590346589	3.1440030795689005
ctss2.1	1.3998612851254366	0.014036340405910674	1454.5662259509818	0.001669287895120686	3.1435203832205567
parp10	0.4800787613061087	0.014069274158021127	818.2524370060995	0.0016745983358128075	3.142590680485143
wu:fc75a09	1.3573817048189312	0.014069274158021127	153.86470202094236	0.0016742173016509208	3.142657298023115
pbx2	-0.3325871086739234	0.014072864003548066	396.0016244970838	0.0016757226739575783	-3.1423941897585004
xkr8.4	1.234142191680892	0.014079116370014388	65.0341214629156	0.0016771645386044183	3.1421423851323107
ppp2r5a	-0.8101519452876473	0.0140862912366458	228.6157734815042	0.0016787169604918417	-3.1418714955339997
ubap2a	0.4512282165455991	0.014107562319379662	927.693487423428	0.0016819506911063872	3.14130796545416
mrpl24	0.4976201553285981	0.014119605829655262	492.2720319028895	0.001684085929853379	3.1409364115067033
lyrm7	1.0303029139755817	0.014147395728202521	123.14505996634172	0.0016886640172508755	3.140141234705829
rbsn	-0.6004575354407538	0.014147395728202521	195.29510708081182	0.001688802006288973	-3.140117297924924
tbcelb	-0.7924346202040186	0.014153261106061367	528.5371669383807	0.0016902032060386327	-3.1398743354447283
ddit4	-1.789012338829347	0.014222380988604455	1213.1298536285365	0.0016991620657047873	-3.138325269824732
ralgapa2	-0.4790435752814244	0.014226902870686266	1080.4121125140882	0.0017004069853368646	-3.138110607067518
si:dkey-165a24.9	-1.2570459966902434	0.014234812074833677	357.48044988577783	0.0017020573752364403	-3.1378262513965884
npr1b	-1.6062282935278114	0.014245447577655139	66.25820867832955	0.0017040346673949755	-3.137485905495957
si:dkey-283b1.6	-0.8509980846046211	0.01424907184451256	2220.3819149428095	0.0017051739846620606	-3.1372899628374666
scamp1	-0.36415845412548137	0.014257964918749973	359.92198114257144	0.0017069444355153145	-3.1369857150492213
