gene	log2FoldChange	padj	baseMean	pvalue	stat	metadata	value
cyp4t8	-2.1092503916497694	4.582053427640132e-6	2145.84486327515	1.854010057426643e-7	-5.213409494254001	Treatment	A+ T- P+
cyp4v2a	-1.6334496051592724	0.040580915663768764	1449.2773567469528	0.0119257074739302	-2.514335052265861	Treatment	A+ T- P+
cyp4v2b	-1.9050353473096295	2.114879900100557e-5	2395.724185588475	1.1424848493293457e-6	-4.865360301619876	Treatment	A+ T- P+
cyp7b1	-2.1670173701542867	6.890875360260507e-5	143.89756948920737	4.7496731608343415e-6	-4.575551406589753	Treatment	A+ T- P+
CYTB	-0.6422478321940474	0.026220768451235114	104527.01900191951	0.006847177888659833	-2.7041868286598256	Treatment	A+ T- P+
cyth1b	0.5604140206344844	0.02166727829350867	259.67602010921416	0.005371918471451357	2.7838420648573337	Treatment	A+ T- P+
cyth2	-0.6297293880810765	0.02598870576258117	296.6895947870405	0.0067625927415430765	-2.708314388721762	Treatment	A+ T- P+
cyth4a	1.2665377276321121	8.422685003356098e-4	146.05937160880794	9.770591183502135e-5	3.896219336759398	Treatment	A+ T- P+
cyth4b	0.7752416969355848	0.012780079081567346	179.68035968413272	0.0027692314403606846	2.9922568742751383	Treatment	A+ T- P+
cytip	1.324136565254918	7.160006941484825e-4	237.21886329081417	7.971407154944003e-5	3.9452580939450637	Treatment	A+ T- P+
czib	0.83408099745316	0.004903676323604496	209.30030630922823	8.448700597379485e-4	3.3376601878207057	Treatment	A+ T- P+
daam1a	-0.47677712874369	0.00904847352339841	1355.3391400839753	0.001813462191625129	-3.1191944831519054	Treatment	A+ T- P+
daam1b	-0.7258533500865811	0.014785519043765056	788.6474201339682	0.0033196096093077196	-2.936479312659672	Treatment	A+ T- P+
dachb	1.0282125682675212	0.0014577901148116205	206.30523617950578	1.932480711983304e-4	3.727683211280367	Treatment	A+ T- P+
dachc	-1.0657376578601099	0.019711885335610677	436.68421409094566	0.004775969497936856	-2.8217681260899212	Treatment	A+ T- P+
daglb	-0.569847138095724	0.01992711558076551	846.0861863213655	0.004849412204771711	-2.816870184752894	Treatment	A+ T- P+
dao.2	-1.3699606078751303	0.007191841779349187	1387.530110882747	0.001367312805380712	-3.20146374473878	Treatment	A+ T- P+
dao.3	-1.5010404940130981	0.006340888786301174	544.2462911836186	0.0011685690996855614	-3.2464428438047963	Treatment	A+ T- P+
dap	-1.3617994244815483	4.987329584197795e-8	3470.2787705017395	8.600097160296387e-10	-6.133436099862626	Treatment	A+ T- P+
dap3	0.9871444327247388	2.967201232282664e-4	715.153156978511	2.739908458041164e-5	4.1940720870989345	Treatment	A+ T- P+
dapp1	-1.7782091835431624	1.1187694622314005e-5	152.24768044292063	5.320227830789047e-7	-5.014388915763828	Treatment	A+ T- P+
dars1	-0.5611394563971156	0.00151889450889149	2572.3420558222315	2.0311442089562693e-4	-3.715111114390786	Treatment	A+ T- P+
dars2	0.8188906243152866	3.958761526927668e-6	151.9158547388164	1.5441227503390086e-7	5.24721903902881	Treatment	A+ T- P+
daxx	0.9433110300321011	1.1921672201681342e-4	385.44136125862696	9.21907132903128e-6	4.434723081203038	Treatment	A+ T- P+
dazap1	0.9207036840500639	0.003212801585033244	348.7843779789243	5.08442588237155e-4	3.4762687036416633	Treatment	A+ T- P+
dbf4	1.8399276751365994	3.497859500251634e-4	213.99074105185358	3.336958303052513e-5	4.149161158701332	Treatment	A+ T- P+
dbf4b	3.1693333218187734	1.383934222703383e-6	45.960267506105204	4.497265240144573e-8	5.47012175341088	Treatment	A+ T- P+
dbnlb	0.6668365283095288	8.125015785110137e-5	2135.8454949946076	5.80555604016953e-6	4.533349773620484	Treatment	A+ T- P+
dbpb	-0.9869710901052908	0.015919399734305107	569.9231778144602	0.003633616328338257	-2.908332619207151	Treatment	A+ T- P+
dbr1	0.5849417947321676	3.6958565171052346e-4	401.38066033333496	3.58236173468854e-5	4.132886166927274	Treatment	A+ T- P+
dcaf11	-1.1651263032009929	7.423135102622934e-5	1162.1384602782705	5.203081533533245e-6	-4.556428192176246	Treatment	A+ T- P+
dcaf12	-0.6516571928478537	0.014263863001490467	469.9859426718638	0.0031714281619795357	-2.9506141642177734	Treatment	A+ T- P+
dcaf13	0.9919624284045137	1.2807104446430512e-4	507.0880820809847	1.0028198556198565e-5	4.416564502380335	Treatment	A+ T- P+
dcaf8	-0.40232686315134714	0.02055146802647552	786.3004778122347	0.005044278813706747	-2.804192437581374	Treatment	A+ T- P+
dcbld2	-0.9379543351094299	0.004011715350773924	153.65627012685033	6.635202200119109e-4	-3.4042252137252436	Treatment	A+ T- P+
dck	2.324888925784909	2.1158752214428513e-10	126.27523247232327	1.35665968441471e-12	7.088405500883076	Treatment	A+ T- P+
dclre1a	1.7407051695400868	3.660127840244608e-7	145.97180304632883	9.39853715272231e-9	5.741240728972607	Treatment	A+ T- P+
dclre1b	1.1044561627006586	8.985507152374645e-5	99.43403863217029	6.577529158511968e-6	4.50692040922891	Treatment	A+ T- P+
dcp1a	0.9236234231102799	0.02385749401498528	89.0620346995466	0.006080549429087666	2.7434057841633575	Treatment	A+ T- P+
dcp1b	0.3715572771820416	0.013827880199313584	388.90774029586794	0.00305077145117221	2.962575334512387	Treatment	A+ T- P+
dcstamp	2.4969318122483877	0.008973711355385366	15.498820791343839	0.001790644885020794	3.1229231636200936	Treatment	A+ T- P+
dctd	1.9662023694974498	1.900892615037029e-7	85.14858984911203	4.2935593626668215e-9	5.872467485753196	Treatment	A+ T- P+
dctpp1	2.908531165339153	3.38289563952734e-6	114.58013049370823	1.2882839565694051e-7	5.280504876053276	Treatment	A+ T- P+
dcun1d1	0.5873935095429699	0.0014023806392014135	358.7520765999651	1.84195718093973e-4	3.7397604368415065	Treatment	A+ T- P+
dcun1d2b	-0.7040998716600626	0.01768267115930928	294.32503368463847	0.004168358825284303	-2.86513166894694	Treatment	A+ T- P+
dcun1d3	0.6682969877701205	4.336424003768295e-4	267.8138490759398	4.3623325942605235e-5	4.087400719158099	Treatment	A+ T- P+
dcun1d5	0.7737383884446257	7.505991706242333e-4	526.9555310103763	8.480563806635093e-5	3.930397225529784	Treatment	A+ T- P+
dcxr	-1.2738152795082403	0.001628733492519771	200.3202583127462	2.2088812897047655e-4	-3.693845398033889	Treatment	A+ T- P+
ddah1	-1.6888025859841849	8.637282673130694e-9	2552.936511789953	1.011116298744109e-10	-6.465279669683773	Treatment	A+ T- P+
ddhd1b	1.31202505605023	0.008256570583316278	84.76926306360635	0.0016142564044225977	3.1533183834818064	Treatment	A+ T- P+
ddi2	0.5225412082512502	9.971571780777333e-5	1175.1521229348284	7.4882449959108946e-6	4.479316449726591	Treatment	A+ T- P+
ddit3	-1.3266373558499276	1.1422179674591659e-6	1964.641565615206	3.5664476448030686e-8	-5.511076942685636	Treatment	A+ T- P+
ddit4	-2.7308344305526417	2.8861807330272604e-5	1213.1298536285365	1.6716971447827218e-6	-4.789533229889124	Treatment	A+ T- P+
ddo	-2.857753642541681	8.712986447893397e-7	382.27856883807846	2.5478301071704596e-8	-5.5699701302867135	Treatment	A+ T- P+
ddr1	-0.9849809987186735	0.0017126298128963741	478.4752978754917	2.3609284543643608e-4	-3.67689209841133	Treatment	A+ T- P+
ddt	-1.0785244969018573	3.479955887671866e-4	2384.645207648586	3.318187889201862e-5	-4.150452388101563	Treatment	A+ T- P+
ddx17	-0.6613496332035762	2.862191567457595e-4	1395.8095057113833	2.6193077733958852e-5	-4.20426598325908	Treatment	A+ T- P+
ddx19b	1.1352785132273058	3.2795826234455395e-4	553.2796354605322	3.101640534244167e-5	4.165872477426049	Treatment	A+ T- P+
ddx20	1.338053674517912	3.2795826234455395e-4	169.90449707750844	3.100586067623448e-5	4.165950038411293	Treatment	A+ T- P+
ddx21	-0.775832021819744	0.024265851499171587	4374.19897452692	0.0062209033906257165	-2.735904728156477	Treatment	A+ T- P+
ddx23	0.28730471113931527	0.008265940084387685	1029.1458527090992	0.0016168912770111823	3.1528423044263847	Treatment	A+ T- P+
ddx27	0.6176812744224716	0.040474520225593044	742.686054158066	0.011882644399061755	2.5156104340348695	Treatment	A+ T- P+
ddx28	1.3841759278546153	1.1310741603788586e-4	133.5352573853039	8.675212994793888e-6	4.4478052449240355	Treatment	A+ T- P+
ddx31	1.0582495134623846	0.0025071695740301516	124.54301110517086	3.7351188048528075e-4	3.5581247777707437	Treatment	A+ T- P+
ddx39aa	0.8154788447857775	7.98429776536469e-9	1760.3896608422858	9.230402040884034e-11	6.479046559089673	Treatment	A+ T- P+
ddx39ab	1.0134609392341645	3.911910610914262e-6	2503.4023773665162	1.523948273159391e-7	5.249642313682835	Treatment	A+ T- P+
ddx3xb	0.38603316777629965	0.014263863001490467	5164.51029435134	0.0031719028911848914	2.9505679274934824	Treatment	A+ T- P+
ddx47	0.6397080865643494	0.01485123809022263	585.6067526411132	0.0033385889095813056	2.9347106160368015	Treatment	A+ T- P+
ddx49	0.8060835163131511	0.029234780715686186	167.50654195736558	0.007868553939166327	2.65765867643672	Treatment	A+ T- P+
ddx52	1.130058040718505	1.9510062564930615e-4	331.3044389892416	1.6527686944789914e-5	4.30727661760442	Treatment	A+ T- P+
ddx54	0.6984991014870461	0.030205031375905713	638.0055945473894	0.008200122424828146	2.6437168357401495	Treatment	A+ T- P+
ddx55	0.6450908681793057	0.01111575284864761	213.65923520004762	0.0023266031488231673	3.0450258460267374	Treatment	A+ T- P+
ddx6	-0.49362108176851427	0.03667928307442005	342.0054595743275	0.010495830212824039	-2.559051132829091	Treatment	A+ T- P+
ddx61	0.48676627662033156	0.03399304741549946	1922.9944353483127	0.009522412417796928	2.592706036799682	Treatment	A+ T- P+
decr2	-1.506587865353017	4.935019077630138e-5	2161.5443960681323	3.176227851488771e-6	-4.659081923670658	Treatment	A+ T- P+
dedd1	-1.3357669062949935	6.967808536577613e-5	1098.7121234729948	4.816239154587819e-6	-4.572637086128837	Treatment	A+ T- P+
def6a	1.0164126644863754	0.00240865496196714	191.90514619475746	3.546234609084569e-4	3.5717355038811207	Treatment	A+ T- P+
def6c	-0.9314305739474538	0.0017375883954309028	708.7811048331471	2.403775076595527e-4	-3.672299736876894	Treatment	A+ T- P+
dek	1.2461982811633114	2.5558635900513327e-8	416.28041068235643	3.736896782461996e-10	6.2646391749259545	Treatment	A+ T- P+
dele1	-0.5215667149059745	0.011749058642126522	492.7985525153318	0.002492829851304641	-3.024210426540022	Treatment	A+ T- P+
dennd11	-0.5662582400567069	0.030174078913942557	97.46030635541278	0.008190253702390392	-2.6441244494349703	Treatment	A+ T- P+
dennd1c	0.9701040633492848	0.00754870095813481	161.25340172535547	0.0014460880807344203	3.1852904145490895	Treatment	A+ T- P+
dennd2b	-0.9223039072477104	0.044454244981124484	582.072598215034	0.013375502099721829	-2.473611601869457	Treatment	A+ T- P+
dennd2c	-0.8001307204243301	9.206643427199653e-5	349.8250339079928	6.766236705373816e-6	-4.500912469501641	Treatment	A+ T- P+
dennd5b	-1.1514125797416983	4.2302276958650284e-5	1333.949242852082	2.6544676643115135e-6	-4.695891235583419	Treatment	A+ T- P+
