UniqueCount	AmbigCount
20	0
76258	6
2516	0
260848	14
116777	11
98543	12
68757	7
0	0
323	0
0	0
0	0
29	159
0	0
0	0
0	0
5	5
0	0
0	0
5	3
0	3
51	0
3	16
0	16
0	9
1	14
0	13
0	285
0	313
0	316
0	252
0	326
0	329
0	274
0	250
0	245
0	244
0	263
0	308
0	311
0	258
0	247
0	321
0	324
0	310
0	311
0	242
0	306
0	253
0	171
0	235
0	208
0	271
0	204
0	202
0	221
0	267
0	270
0	198
0	304
0	287
0	217
0	205
0	300
0	283
0	269
0	201
0	264
0	265
0	231
0	218
0	213
0	142
0	176
0	172
0	6
1	6
0	2
5	6
0	0
0	0
6	2
0	23
0	23
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	13
0	0
1	1230
8	595
0	1055
0	0
0	0
5	315
6	320
0	634
0	634
0	618
0	618
0	614
0	0
3	2
0	2
2	30
0	30
0	30
0	30
0	3
15	6
0	6
63	0
0	0
0	6
1	6
7	41
0	41
0	37
0	38
0	105
0	0
0	0
0	20
0	20
0	30
0	30
0	0
6	0
2	41
0	40
615	0
21	127
0	127
579	2
0	46
0	46
9	137
0	137
0	3
0	3
25	220
0	248
0	207
0	195
0	160
10	1
0	0
2	0
0	0
0	15
0	3
0	4
219	0
0	4
0	11
0	11
0	0
0	0
1	36
10	75
0	36
0	36
0	30
0	20
0	13
0	13
0	13
0	8
0	13
0	21
0	0
1	0
3	3
0	13
0	10
0	13
0	89
25	95
0	89
0	83
3	0
0	0
0	0
0	0
11	0
0	25
0	24
0	24
0	5
243	17
1032	0
0	27
0	27
0	25
0	0
172	2
1	0
0	10
0	18
0	10
0	18
0	10
0	10
0	18
0	18
0	22
0	22
0	365
0	377
1	372
0	373
0	372
0	355
0	355
0	360
0	355
0	331
0	356
0	319
0	326
0	316
0	312
0	304
0	259
0	275
0	311
0	255
0	247
0	263
3	272
0	254
2	2
11	0
0	1
0	15
0	15
0	1
