UniqueCount	AmbigCount
0	0
130196	1
3827	0
393706	15
187583	15
173569	9
120811	7
0	0
1497	1
0	1
0	1
5	143
0	0
0	0
0	0
0	0
0	0
0	0
8	26
0	26
82	0
0	7
0	7
0	7
0	9
0	4
0	193
0	209
0	254
0	169
0	218
0	266
0	225
0	154
0	149
0	151
0	166
0	204
0	249
0	161
0	149
0	213
0	261
0	201
0	249
0	144
0	244
0	220
0	103
0	203
0	125
0	180
0	120
0	122
0	137
0	175
0	220
0	117
0	240
0	237
0	132
0	120
0	235
0	232
0	220
0	115
0	167
0	215
0	143
0	149
0	144
0	103
0	120
0	115
0	6
0	4
0	3
6	6
0	1
0	0
0	7
0	13
0	13
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	41
0	88
0	0
0	841
14	447
4	725
0	0
3	0
2	384
3	386
0	556
0	556
0	544
0	544
0	540
0	0
0	0
0	0
8	36
0	36
0	36
0	36
1	53
10	2
0	2
36	0
0	0
0	5
5	5
2	40
0	40
0	33
0	27
0	54
0	0
0	1
2	42
1	42
3	63
0	63
0	0
12	0
7	137
0	137
283	0
2	86
0	86
979	27
1	44
0	44
9	135
0	135
0	0
0	0
60	1035
0	1213
0	1052
0	967
0	806
10	7
0	5
0	5
0	0
0	9
0	3
0	3
323	0
0	0
0	0
0	0
0	108
0	116
0	27
8	56
0	28
0	27
0	27
0	97
0	86
0	84
0	72
0	65
0	85
0	113
0	0
2	0
0	0
0	2
0	2
0	2
0	301
57	303
0	275
0	273
0	0
0	2
0	2
0	2
0	0
0	31
0	31
0	31
0	0
169	10
1154	0
0	26
0	26
0	22
0	1
381	0
0	0
0	4
0	12
0	8
0	16
0	8
0	8
0	16
0	16
3	41
0	41
0	333
0	336
0	336
0	336
0	337
0	324
0	324
0	334
0	315
0	310
0	325
0	307
0	311
0	306
0	306
0	303
0	251
0	276
0	307
0	251
0	248
0	273
0	257
0	252
0	1
43	0
0	1
0	6
0	6
0	0
0	0
0	0
0	0
3	0
53	0
0	90
5	47
0	90
0	90
0	1
0	1
0	0
0	80
0	72
0	48
3	0
0	0
0	0
0	0
0	0
0	79
0	72
32	74
14	149
1	149
674	0
0	39
5	39
0	39
0	54
0	54
0	54
0	54
30	99
0	0
34	0
23	173
0	173
79	267
0	267
0	75
0	94
0	89
0	83
0	10
0	10
0	10
0	10
0	22
0	27
0	21
0	21
0	30
0	35
0	22
0	27
0	27
3	20
0	26
0	26
0	26
0	26
0	1
0	27
0	27
0	1
0	1
0	1
0	135
0	135
1	60
0	0
2	0
19	7
0	0
0	122
0	117
0	103
0	111
1	205
0	205
898	6708
0	0
0	77
3	44
0	77
0	68
0	123
0	118
0	58
9	58
2442	131
25	10
0	0
0	0
0	99
0	91
0	122
0	117
0	99
0	80
0	94
0	11
1	2
4	2
0	31
0	31
0	0
0	0
0	0
0	0
0	0
0	0
1233	188
0	7
0	7
0	19
0	19
0	19
0	1
0	4
0	4
0	4
0	4
0	1803
0	1803
0	0
0	0
0	0
0	0
0	0
0	297
0	297
0	17
10	17
0	17
0	3
0	3
0	3
0	3
38	98
0	98
9	47
3	34
0	34
0	6
0	12
7	0
15	17
32	0
5	0
11	99
147	1580
0	0
0	0
0	36
0	36
0	36
0	0
0	0
0	0
4	0
30	0
117	5
0	9
0	6
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	6
0	6
0	0
1	6
2	104
0	104
18	1023
3	1023
36	1021
4	2
0	7
1	7
0	0
0	3
0	3
8	1460
11	1460
0	0
0	0
0	0
0	0
0	0
0	0
0	317
0	452
0	443
0	295
0	430
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	41
0	12
0	12
0	12
0	12
1	1016
0	905
0	905
0	905
0	32
0	32
8	35
27	12
0	70
19	0
1	0
1	32
0	32
0	32
0	32
0	32
4	32
2	197
2	172
1	182
0	0
0	0
0	9
0	9
0	0
119	0
0	0
0	0
11	17
14	7
0	0
2	10
2	8
0	0
0	0
0	0
11	185
0	185
0	209
0	209
0	213
0	227
0	130
0	121
2	0
0	0
0	21
0	0
0	21
0	22
0	0
2	0
0	0
0	95
0	95
74	0
0	41
0	0
0	0
0	0
0	0
0	0
0	0
105	0
896	10
0	0
56	0
26	1
9	268
0	268
0	72
4	58
2	69
0	72
3	65
0	92
0	92
0	7
0	0
0	0
3	34
0	34
1686	185
7	0
1	0
4	29
0	29
0	29
0	18
2	0
11	3
0	3
0	0
10	772
0	802
0	774
1631	289
1	13
0	13
10	0
0	0
0	0
1	21
0	21
172	0
46	39
0	56
0	54
0	56
0	14
0	14
0	14
5	11
0	0
0	0
0	0
0	0
0	0
0	0
3	0
6	0
0	0
0	0
0	1
0	1
0	0
2	5
0	0
0	0
0	99
0	90
0	108
0	99
0	0
5	4
0	4
2	53
8	53
2	15
0	15
6	120
0	114
0	114
0	114
0	114
0	107
0	0
476	0
21	36
552	0
0	2
0	2
137	50
39	5246
0	3745
0	97
0	97
0	97
0	12
0	14
0	29
0	30
0	30
0	30
0	29
0	28
0	28
0	6
0	6
0	104
0	115
0	116
5	0
3	18
0	18
0	18
1	0
0	11
0	11
0	0
0	2
0	2
10	0
0	1
0	13
0	13
0	13
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	53
0	72
0	67
1	65
0	65
120	8
0	1472
1	1446
0	1499
0	1472
0	1457
6	1499
0	1488
0	1457
0	1462
1	1184
4	1184
0	0
0	75
0	94
0	89
0	83
17	0
0	1
0	1
0	27
0	27
1	16
61	0
0	0
0	90
0	88
0	80
0	82
0	88
0	79
0	77
0	77
0	85
0	83
0	74
0	72
0	71
0	69
0	77
0	75
0	75
0	81
0	79
0	76
0	74
0	65
0	63
26	42
2	42
778	0
5	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	1
0	18
0	18
0	18
0	18
0	0
0	26
0	26
0	24
0	24
5204	8054
148	8051
0	0
0	0
5	2
0	2
0	5
1	5
0	2
30	77
0	77
0	66
14	70
0	166
0	153
0	153
0	194
0	180
0	181
0	11
0	10
0	11
0	10
5	0
0	1111
0	1111
0	1130
0	1111
0	1121
0	1111
0	1121
0	1111
0	1114
0	1128
0	1138
0	1112
0	1112
0	1112
0	1131
0	1115
0	1115
0	1134
0	1115
0	1125
0	1125
0	1115
0	1125
0	1151
0	1138
0	1161
0	1148
0	1151
0	1129
0	1142
0	1161
0	1152
0	1171
0	1084
0	1088
0	1115
0	1125
0	1021
0	1021
0	1038
0	1041
0	1025
0	1025
0	1025
0	1025
0	1048
0	1048
0	1048
0	1026
0	1029
0	2
0	2
15	0
0	15
0	0
0	0
0	51
0	51
0	51
0	51
0	48
0	48
0	48
0	51
0	48
0	4
2	4
0	0
0	1
65	1
264	440
17	439
11	0
0	183
0	177
4	182
0	240
0	215
0	215
0	218
0	229
0	204
0	204
0	207
0	220
0	195
0	195
0	198
0	209
0	184
0	184
0	187
0	199
0	188
35	0
47	0
3	0
0	3
0	3
26	536
0	536
0	3
0	3
30	25
0	1271
0	1271
0	0
6	0
285	0
0	33
0	33
0	33
0	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	5
0	6
0	5
0	6
0	5
0	6
8	0
0	4
0	7
0	7
0	7
0	3
0	0
0	0
8	164
0	164
0	0
0	0
120	2
0	0
0	0
0	26
3	26
0	0
0	0
0	0
0	3
0	3
81	0
1	490
0	83
0	31
0	31
0	31
0	29
0	31
0	29
0	31
0	29
0	31
0	31
0	29
0	31
0	20
0	20
740	217
1	0
0	8
0	8
9	0
49	27
0	31
0	29
0	25
445	0
0	11
1	0
0	0
0	0
0	0
0	0
0	3
0	0
0	3
8	289
2	289
0	3
0	3
0	3
5	2
1	0
284	0
17	0
0	0
316	0
0	25
0	16
0	23
0	103
0	105
0	37
0	35
0	0
0	0
0	0
0	0
0	502
0	500
0	500
0	500
0	500
0	500
0	500
0	500
0	500
0	502
0	502
0	502
0	502
0	502
0	502
0	502
0	502
0	502
0	502
212	0
0	0
0	0
58	1215
0	1215
22	7
1	114
81	114
0	11
0	12
0	12
40	387
0	373
0	239
2	0
0	0
0	0
75	0
0	4706
1	4706
0	4706
0	4706
14	4587
0	4702
0	0
0	90
0	12
0	11
0	12
0	3
0	11
0	11
0	1
0	1
0	43
5	43
0	39
3	122
0	122
0	0
0	0
2	0
0	233
0	233
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
92	0
2	6
2	0
0	0
0	0
0	15
0	5
0	4
0	86
1	90
25	0
0	2
0	2
0	2291
0	2164
0	2227
0	2214
3	152
0	152
0	152
0	152
0	154
3	145
4	145
25	0
0	339
0	345
0	339
0	345
0	14
0	14
10	206
0	206
0	25
0	24
0	24
0	25
0	25
0	24
0	24
0	25
3	0
0	0
0	0
0	3
0	3
4	0
41	80
3	80
0	3
27	327
0	327
25	390
0	390
0	385
0	246
0	238
0	232
0	344
0	197
0	191
118	27
0	24
0	24
0	24
0	24
0	24
0	24
0	24
0	24
1	26
0	26
0	24
0	24
0	24
0	19
0	19
0	19
0	19
0	21
6	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	207
0	198
0	220
0	211
0	67
0	58
10	6
0	6
1	46
0	46
0	46
0	46
0	234
0	233
0	226
0	233
0	225
0	222
0	73
0	81
0	73
0	70
0	0
0	0
1	0
0	24
1	58
0	58
0	58
0	49
0	49
0	49
0	24
0	24
55	37
0	0
0	0
0	0
0	0
0	0
0	0
0	182
0	182
0	180
9	2
0	2
51	33
0	33
0	0
0	36
0	35
0	14
7	32
5	12
0	0
0	752
0	746
0	746
1	750
0	744
0	744
0	42
0	42
0	38
0	38
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
236	721
20	2621
13	2621
74	0
0	24
0	31
0	24
0	31
0	24
0	31
0	24
0	31
207	11
1	11
0	7
0	7
0	7
0	7
0	3
1	0
0	0
0	0
0	0
0	0
0	0
292	0
14	9
16	276
0	255
0	258
88	269
0	281
4	23
2	9
0	9
0	0
0	0
0	0
4	2
31	23
0	0
0	84
0	84
0	82
0	71
0	81
0	80
0	79
0	74
0	285
0	279
0	285
0	50
0	246
0	240
0	257
0	235
0	231
0	231
0	257
0	257
0	257
0	235
0	231
0	231
0	225
0	225
0	229
0	229
0	216
0	216
0	215
0	215
0	182
48	2663
0	2613
28	8
0	8
0	8
0	8
0	0
194	70
0	0
21	123
0	120
0	36
1	135
11	139
0	10
0	10
2	803
0	1142
4	1138
8	1138
9	28
0	0
0	0
0	0
0	4
0	4
0	3
126	0
0	20
0	54
0	57
0	60
0	19
1	51
106	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	196
0	144
0	175
0	171
0	146
0	125
0	123
0	184
0	163
0	33
0	122
0	132
23	0
2	0
6	5
0	5
0	5
0	7
0	25
75	0
0	0
0	0
0	0
0	1
0	1
3	0
16	0
0	0
0	0
0	0
0	0
1215	0
0	2
0	0
0	0
0	75
