feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Rubrivivax	Treatment	A- T- P+	2.13226580777712	0.632682449280017	73	38	0.00121770499000659	0.0184997488866386
Rhizobium	Treatment	A- T- P+	-1.69725184882212	0.522220945142636	73	41	0.00176512853006072	0.0258231766434808
Chthoniobacter	Treatment	A- T- P+	0.6979445511563	0.216920558338287	73	10	0.00194918108048744	0.0274973759568764
Chitinivorax	Treatment	A- T- P+	1.16612054770638	0.370831575349341	73	12	0.0024285996692352	0.033079202391307
Gemmataceae_Genus	Treatment	A- T- P+	2.11489817103037	0.693590185657085	73	53	0.00322320001478058	0.0424388001946109
Pseudolysobacter	Treatment	A- T- P+	-0.915857621913753	0.307295760429608	73	8	0.00394003108204185	0.0502036218518236
Dinghuibacter	Treatment	A- T- P+	-2.14373270035352	0.72340093114835	73	48	0.00413818936948354	0.0510807750295624
Aurantisolimonas	Treatment	A- T- P+	-2.03988177925482	0.69602639938514	73	55	0.00454573475203135	0.0544110674864359
Sporomusaceae_Genus	Treatment	A- T- P+	-1.36907147195761	0.478669674595823	73	11	0.00555665370627107	0.0645552415875609
Pirellula	Treatment	A- T- P+	-1.45466102076108	0.516707131876278	73	42	0.00630355575604031	0.0711401292467406
Dechlorobacter	Treatment	A- T- P+	0.730933991837429	0.260598717307227	73	8	0.00648969043616149	0.0712063256189941
Polyangiia_Genus	Treatment	A- T- P+	-1.02928722892796	0.3696430483135	73	14	0.00686629532643456	0.073302341998423
Larkinella	Treatment	A- T- P+	0.99951236806001	0.361201021643053	73	8	0.00720430446376229	0.0748868490312133
Nordella	Treatment	A- T- P+	-0.361205158482055	0.131272530926238	73	7	0.00752163422650958	0.0761806543454176
alphaI_cluster	Treatment	A- T- P+	1.17726153815805	0.434004373855637	73	23	0.00837056612281376	0.0826593404627858
Verrucomicrobiia_Genus	Treatment	A- T- P+	-1.18076379767226	0.439840201809075	73	36	0.00903357881599368	0.087030820300427
Acetobacteroides	Treatment	A- T- P+	0.542127225344354	0.204869886405547	73	7	0.0100177655237255	0.094214699568371
Caulobacter	Treatment	A- T- P+	-0.98538053374549	0.376943059274119	73	15	0.0109150646366924	0.0953550778018407
Spirosomataceae_Genus	Treatment	A- T- P+	0.764049823558355	0.293001062956253	73	7	0.0111046419718599	0.0953550778018407
Elsteraceae_Genus	Treatment	A- T- P+	-0.201467602548602	0.0766779132204414	73	6	0.0105339268494084	0.0953550778018407
Mesorhizobium	Treatment	A- T- P+	1.0297134564973	0.394445219166452	73	16	0.0110202364769739	0.0953550778018407
Candidatus_Alysiosphaera	Treatment	A- T- P+	1.07029781572101	0.413661926448768	73	16	0.0117191413179763	0.0984906557574605
Crenobacter	Treatment	A- T- P+	-1.03996286562463	0.420153348401191	73	72	0.0157049902482566	0.121636689177674
Luteolibacter	Treatment	A- T- P+	1.375667096772	0.553133666806803	73	20	0.0152329954316157	0.121636689177674
Paracoccaceae_Genus	Treatment	A- T- P+	-1.1142770988481	0.449825538159576	73	71	0.0156270603369175	0.121636689177674
Candidatus_Protochlamydia	Treatment	A- T- P+	1.01089420667225	0.406980598991056	73	19	0.0153574514382787	0.121636689177674
Lactococcus	Treatment	A- T- P+	0.778207918742813	0.317593716220114	73	12	0.0167391609795548	0.127153242056234
Haliangiaceae_Genus	Treatment	A- T- P+	-2.26674015969439	0.934838109314589	73	42	0.0178662095150154	0.133153825630775
Pseudorhodoplanes	Treatment	A- T- P+	0.849305982733809	0.351869778754064	73	14	0.0183734896503738	0.134398674294401
env.OPS_17_Genus	Treatment	A- T- P+	2.29986537146446	0.9575127838239	73	41	0.0189284870475297	0.134905478339259
Obscuribacteraceae_Genus	Treatment	A- T- P+	-0.531672592796544	0.221733297636129	73	11	0.0191258399670848	0.134905478339259
Candidatus_Berkiella	Treatment	A- T- P+	0.934383858971583	0.393745163403368	73	12	0.0203516102652934	0.141033088680542
Phreatobacter	Treatment	A- T- P+	-1.24076639456677	0.53368285825468	73	72	0.0229402794651302	0.156231213598732
Novispirillum	Treatment	A- T- P+	0.233406233527174	0.103228641716381	73	5	0.026821280075055	0.179566197112656
Holosporaceae_Genus	Treatment	A- T- P+	-0.316940396725423	0.143050921912715	73	5	0.0299282707597278	0.197027782501541
Nocardia	Treatment	A- T- P+	1.7888051076662	0.812841009023201	73	49	0.0310122832135546	0.200817243759903
Vibrio	Treatment	A- T- P+	1.37657209503037	0.633367042862104	73	15	0.0330858355235108	0.210788790835271
Rhodococcus	Treatment	A- T- P+	-1.02503577927184	0.477539607095563	73	28	0.0352516070826316	0.221021980914912
X37.13_Genus	Treatment	A- T- P+	-0.119047530130897	0.0562832095690306	73	4	0.0379273292949023	0.23146171009547
Roseicella	Treatment	A- T- P+	0.940575549438681	0.446459701875136	73	35	0.038674614851395	0.23146171009547
Deinococcus	Treatment	A- T- P+	-1.17575407613705	0.557183039739982	73	19	0.038367991732874	0.23146171009547
Dechloromonas	Treatment	A- T- P+	-1.50822974484344	0.722693102707089	73	62	0.0404833160255306	0.235160438677714
NS9_marine_group_Genus	Treatment	A- T- P+	1.32558226409954	0.634547527187278	73	24	0.0402914314775607	0.235160438677714
Candidatus_Paracaedibacter	Treatment	A- T- P+	-0.612120165279799	0.295471718593863	73	16	0.0419305066182645	0.240036958177022
Phaselicystis	Treatment	A- T- P+	-0.65902199709941	0.322550479601262	73	12	0.0447494463518102	0.252514732985215
Parachlamydiaceae_Genus	Treatment	A- T- P+	0.467761338873765	0.232004898483357	73	11	0.0475667557778199	0.254380443014438
Hyphomicrobium	Treatment	A- T- P+	-0.573715202305724	0.284674564430126	73	11	0.0476560829951098	0.254380443014438
Ga0077536_Genus	Treatment	A- T- P+	-0.214439410864615	0.105898882869919	73	4	0.0466345093894841	0.254380443014438
Hirschia	Treatment	A- T- P+	-0.865525209870762	0.429090739930673	73	15	0.0474656455942752	0.254380443014438
SH3.11	Treatment	A- T- P+	1.1259178573329	0.563762773537321	73	33	0.0496426992329069	0.261451549293309
Bradyrhizobium	Treatment	A- T- P+	-1.29290025574856	0.651062003346864	73	34	0.0509140614376407	0.264619135103527
Burkholderiales_Genus	Treatment	A- T- P+	-0.76492453799204	0.397373492776633	73	33	0.0582422522901754	0.298775190319731
Fluviicola	Treatment	A- T- P+	-1.3187250628326	0.690296462100661	73	50	0.060123936237521	0.304473779664369
Agitococcus	Treatment	A- T- P+	-0.990968658051506	0.532851858004483	73	25	0.0670644506347876	0.331435858604233
Undibacterium	Treatment	A- T- P+	-1.49191569882508	0.802400906326586	73	39	0.0671262498438953	0.331435858604233
Arthrospira_PCC.7345	Treatment	A- T- P+	0.346564685759501	0.188999152593327	73	4	0.0708921273007548	0.341492564436563
Chitinimonas	Treatment	A- T- P+	0.306016004912052	0.166811995705656	73	4	0.0707700746575461	0.341492564436563
Permianibacter	Treatment	A- T- P+	0.391705129357093	0.21475774519922	73	5	0.0723695270039525	0.344409194777846
Kinneretia	Treatment	A- T- P+	0.533601558354144	0.29720126549846	73	4	0.076841896786459	0.361339871793468
Cytophaga	Treatment	A- T- P+	-0.696857458215243	0.392905979807961	73	18	0.0804177189808455	0.373705870558047
Ensifer	Treatment	A- T- P+	-0.981612939872152	0.56089992006355	73	55	0.0844268833536102	0.387774638659024
Stella	Treatment	A- T- P+	-0.115285828003292	0.0660947246975087	73	3	0.0854429354356657	0.387930568932045
Enterococcus	Treatment	A- T- P+	0.100430647480193	0.0592640342596821	73	3	0.0945277823266266	0.394557306615731
Legionella	Treatment	A- T- P+	-1.06730995925267	0.628711001594939	73	58	0.0939596671114684	0.394557306615731
SWB02	Treatment	A- T- P+	-0.86836685501951	0.51298278296182	73	18	0.0948813978359182	0.394557306615731
Lutispora	Treatment	A- T- P+	-0.130716767114314	0.0771711801863293	73	3	0.0946758898421215	0.394557306615731
PeM15_Genus	Treatment	A- T- P+	0.677719335506665	0.401606976343514	73	23	0.0958924086964816	0.394557306615731
Brevifollis	Treatment	A- T- P+	1.10170748285212	0.637438603222386	73	29	0.0882750986241961	0.394557306615731
Telmatocola	Treatment	A- T- P+	-1.0538147432004	0.617316146026768	73	21	0.0921752312428435	0.394557306615731
Microtrichales_Genus	Treatment	A- T- P+	1.03389873443089	0.611284742263519	73	29	0.0951545711495628	0.394557306615731
Rheinheimera	Treatment	A- T- P+	-0.111720333960931	0.0656810093398929	73	3	0.093327946903555	0.394557306615731
Devosia	Treatment	A- T- P+	1.15181246005748	0.685582207364257	73	35	0.0973428166740687	0.396396006043888
Bosea	Treatment	A- T- P+	-0.713701698999914	0.434444054096527	73	64	0.104847662439576	0.411459933057327
Hyphomicrobiales_Genus	Treatment	A- T- P+	0.698868443444083	0.427162621727926	73	18	0.106250413093284	0.411459933057327
X11.24_Genus	Treatment	A- T- P+	-0.784721671351983	0.475288700918516	73	14	0.103146798905688	0.411459933057327
Candidatus_Obscuribacter	Treatment	A- T- P+	-1.02109064967568	0.62106119473888	73	28	0.104575375442514	0.411459933057327
Simkaniaceae_Genus	Treatment	A- T- P+	-0.224907999346526	0.137252498864447	73	6	0.105711698229642	0.411459933057327
Staphylococcus	Treatment	A- T- P+	0.333632923317879	0.205246471621293	73	5	0.108482150293875	0.411961982316229
Chlamydiales_Genus	Treatment	A- T- P+	0.808608395334932	0.49891632079281	73	27	0.1095088813752	0.411961982316229
CM1G08	Treatment	A- T- P+	0.170950703988024	0.10534822758504	73	3	0.109081552118048	0.411961982316229
Mycobacterium	Treatment	A- T- P+	1.02965210226463	0.65316136761282	73	69	0.119376228192309	0.440687945195909
Stagnimonas	Treatment	A- T- P+	-0.152393793052325	0.0964346024299931	73	3	0.118487534792733	0.440687945195909
Aquicella	Treatment	A- T- P+	0.202505619979483	0.129434174596464	73	3	0.122136105946869	0.446701498601973
Methylibium	Treatment	A- T- P+	0.155422136550664	0.099926348066872	73	3	0.124305266477729	0.450464039070669
Blfdi19_Genus	Treatment	A- T- P+	0.406368895491696	0.262678545811472	73	8	0.126304549644679	0.453548155542256
Oleiharenicola	Treatment	A- T- P+	-0.435559414457636	0.304111458553932	73	12	0.156464297554134	0.456945042572446
Cetobacterium	Treatment	A- T- P+	-0.622102476802636	0.552841233484348	73	73	0.264259034367831	0.456945042572446
Planifilum	Treatment	A- T- P+	-0.0277777777777761	0.0273944707888244	73	1	0.314029587217239	0.456945042572446
Vicinamibacteraceae_Genus	Treatment	A- T- P+	-0.470896636095855	0.438551003726792	73	18	0.286568000264454	0.456945042572446
Oligoflexus	Treatment	A- T- P+	0.0270270270270254	0.0274050457634661	73	1	0.327380878602448	0.456945042572446
Fluviicoccus	Treatment	A- T- P+	-0.0854754172816465	0.0624432581831984	73	2	0.175361658595581	0.456945042572446
Gammaproteobacteria_Genus	Treatment	A- T- P+	-0.828419526703869	0.688751806364467	73	65	0.233055682799643	0.456945042572446
Noviherbaspirillum	Treatment	A- T- P+	-0.102626401438384	0.0779979220219527	73	2	0.192488002252234	0.456945042572446
Cellvibrio	Treatment	A- T- P+	0.977952411203114	0.747610627563051	73	57	0.195057349793248	0.456945042572446
Streptococcus	Treatment	A- T- P+	0.40839402802791	0.369257887511316	73	22	0.272466086731427	0.456945042572446
Comamonadaceae_Genus	Treatment	A- T- P+	1.31003691504458	0.864316610781505	73	46	0.134037213181794	0.456945042572446
Piscinibacter	Treatment	A- T- P+	-0.354640545414593	0.283454558646445	73	13	0.2149913753964	0.456945042572446
Iamia	Treatment	A- T- P+	0.132888851903952	0.110045516581937	73	2	0.231215906019149	0.456945042572446
Pseudobdellovibrionaceae_Genus	Treatment	A- T- P+	0.99091730779203	0.751254603171363	73	51	0.191401946382459	0.456945042572446
Roseomonas	Treatment	A- T- P+	-0.887144627226886	0.586904422941257	73	62	0.135082713127879	0.456945042572446
Alsobacter	Treatment	A- T- P+	0.0270270270270237	0.0274050457634661	73	1	0.327380878602478	0.456945042572446
JGI_0001001.H03	Treatment	A- T- P+	-0.027777777777774	0.0273944707888244	73	1	0.314029587217276	0.456945042572446
Candidatus_Bealeia	Treatment	A- T- P+	-0.0277777777777749	0.0273944707888244	73	1	0.31402958721726	0.456945042572446
Babeliaceae_Genus	Treatment	A- T- P+	0.11955034829791	0.0970046747970734	73	2	0.221858378432836	0.456945042572446
Sphingorhabdus	Treatment	A- T- P+	-0.560782875755695	0.524574324413405	73	21	0.288679648728818	0.456945042572446
SH.PL14	Treatment	A- T- P+	-0.603347340951373	0.521889540539031	73	45	0.251522809788423	0.456945042572446
Planctomycetes_Genus	Treatment	A- T- P+	-0.0277777777777706	0.0273944707888244	73	1	0.314029587217334	0.456945042572446
Leuconostoc	Treatment	A- T- P+	-0.0277777777777736	0.0273944707888244	73	1	0.314029587217283	0.456945042572446
Limosilactobacillus	Treatment	A- T- P+	0.0270270270270317	0.0274050457634661	73	1	0.327380878602335	0.456945042572446
Flavobacteriaceae_Genus	Treatment	A- T- P+	0.0270270270270254	0.0274050457634661	73	1	0.327380878602448	0.456945042572446
Blastocatellaceae_Genus	Treatment	A- T- P+	-0.0277777777777795	0.0273944707888244	73	1	0.314029587217181	0.456945042572446
Aeromonas	Treatment	A- T- P+	0.409583989780504	0.375541089330858	73	73	0.279114394478526	0.456945042572446
Fimbriimonadaceae_Genus	Treatment	A- T- P+	-0.260683253363649	0.236509717198264	73	5	0.274092889692521	0.456945042572446
Granulosicoccus	Treatment	A- T- P+	-0.0277777777777744	0.0273944707888244	73	1	0.314029587217269	0.456945042572446
IS.44	Treatment	A- T- P+	-0.0277777777777753	0.0273944707888244	73	1	0.314029587217254	0.456945042572446
Aggregatilineales_Genus	Treatment	A- T- P+	0.027027027027025	0.0274050457634661	73	1	0.327380878602455	0.456945042572446
Bacteroidia_Genus	Treatment	A- T- P+	-0.912805502810337	0.857266718256366	73	35	0.290580637150577	0.456945042572446
Brevibacterium	Treatment	A- T- P+	0.0270270270270241	0.0274050457634661	73	1	0.32738087860247	0.456945042572446
Alphaproteobacteria_Genus	Treatment	A- T- P+	0.275837403912677	0.238450492497689	73	6	0.251235017760695	0.456945042572446
Anaerovorax	Treatment	A- T- P+	-0.0884650602692134	0.0651058628314736	73	2	0.178514956179688	0.456945042572446
Peptostreptococcus	Treatment	A- T- P+	0.11753406061231	0.0950451591420285	73	2	0.220305883395332	0.456945042572446
Enterobacteriaceae_Genus	Treatment	A- T- P+	0.027027027027022	0.0274050457634661	73	1	0.327380878602507	0.456945042572446
Defluviicoccus	Treatment	A- T- P+	0.0270270270270299	0.027405045763466	73	1	0.327380878602366	0.456945042572446
Ilumatobacter	Treatment	A- T- P+	0.0270270270270207	0.027405045763466	73	1	0.32738087860253	0.456945042572446
Saprospiraceae_Genus	Treatment	A- T- P+	-0.862916894926258	0.860988727225236	73	28	0.31963153313137	0.456945042572446
Nitrosomonas	Treatment	A- T- P+	-1.09606112965451	0.790041405610252	73	26	0.169675624462274	0.456945042572446
Pseudobdellovibrio	Treatment	A- T- P+	-0.479107439457098	0.394850885411022	73	17	0.22900269318975	0.456945042572446
Pseudoduganella	Treatment	A- T- P+	0.778789480704037	0.757109885642701	73	33	0.30714296457077	0.456945042572446
Sphingomonas	Treatment	A- T- P+	-0.482100542565466	0.442551584765958	73	9	0.279676325798426	0.456945042572446
A21b_Genus	Treatment	A- T- P+	-0.261014959396378	0.193745095245087	73	3	0.1821972227386	0.456945042572446
Moraxellaceae_Genus	Treatment	A- T- P+	-0.0277777777777799	0.0273944707888244	73	1	0.314029587217174	0.456945042572446
Sutterellaceae_Genus	Treatment	A- T- P+	-0.839056348926509	0.707068996156865	73	55	0.239314043454439	0.456945042572446
Niveibacterium	Treatment	A- T- P+	-1.15808411314804	0.824063242024212	73	55	0.164282635698322	0.456945042572446
Vibrionaceae_Genus	Treatment	A- T- P+	-0.0277777777777761	0.0273944707888244	73	1	0.314029587217239	0.456945042572446
Exiguobacterium	Treatment	A- T- P+	-0.260206498350415	0.255538411591308	73	9	0.31200810115442	0.456945042572446
Pir4_lineage	Treatment	A- T- P+	0.798173562379183	0.583064069543073	73	41	0.175336753160505	0.456945042572446
Candidatus_Ovatusbacter	Treatment	A- T- P+	-0.0624120401572592	0.043169948748497	73	2	0.152653082466392	0.456945042572446
Solirubrobacteraceae_Genus	Treatment	A- T- P+	0.0691627521735219	0.0501140565075445	73	2	0.171884053923862	0.456945042572446
Bryobacteraceae_Genus	Treatment	A- T- P+	-0.0277777777777782	0.0273944707888244	73	1	0.314029587217202	0.456945042572446
Tetragenococcus	Treatment	A- T- P+	0.0270270270270229	0.0274050457634661	73	1	0.327380878602493	0.456945042572446
Abditibacterium	Treatment	A- T- P+	-0.027777777777774	0.0273944707888244	73	1	0.314029587217275	0.456945042572446
Sandaracinaceae_Genus	Treatment	A- T- P+	-0.562990132162164	0.491866591106454	73	19	0.256219180191883	0.456945042572446
Craurococcus	Treatment	A- T- P+	0.0270270270270254	0.0274050457634661	73	1	0.327380878602448	0.456945042572446
Leucobacter	Treatment	A- T- P+	0.0270270270270254	0.0274050457634661	73	1	0.327380878602448	0.456945042572446
Sphingobacterium	Treatment	A- T- P+	0.0270270270270317	0.0274050457634661	73	1	0.327380878602336	0.456945042572446
Pasteurella	Treatment	A- T- P+	-0.0277777777777782	0.0273944707888244	73	1	0.314029587217202	0.456945042572446
Kineosporiaceae_Genus	Treatment	A- T- P+	-0.297237004638879	0.201621681829426	73	8	0.144839665910668	0.456945042572446
Micavibrionales_Genus	Treatment	A- T- P+	0.210786308484043	0.144131388986371	73	4	0.148027938759755	0.456945042572446
Ferruginibacter	Treatment	A- T- P+	-0.268099164082299	0.211155319078428	73	6	0.208345324707066	0.456945042572446
Acidimicrobiaceae_Genus	Treatment	A- T- P+	0.0270270270270233	0.0274050457634661	73	1	0.327380878602486	0.456945042572446
Bacillus	Treatment	A- T- P+	0.157432714626391	0.144329695461032	73	3	0.279055354509988	0.456945042572446
Planctomycetota_Genus	Treatment	A- T- P+	-0.027777777777777	0.0273944707888244	73	1	0.314029587217224	0.456945042572446
Brevundimonas	Treatment	A- T- P+	-0.128547200406761	0.102328174339254	73	2	0.213152271978759	0.456945042572446
Thermoleophilia_Genus	Treatment	A- T- P+	-0.027777777777785	0.0273944707888244	73	1	0.314029587217086	0.456945042572446
MBNT15_Genus	Treatment	A- T- P+	0.514608065941311	0.449634270089908	73	27	0.256258536109913	0.456945042572446
LiUU.11.161_Genus	Treatment	A- T- P+	0.0574642521513144	0.0407009676753049	73	2	0.162357639535325	0.456945042572446
Neisseriaceae_Genus	Treatment	A- T- P+	0.407209178376524	0.286977905217958	73	8	0.160286856133982	0.456945042572446
OM190_Genus	Treatment	A- T- P+	-0.938785585451921	0.722087943146827	73	25	0.197771929824984	0.456945042572446
TM7a	Treatment	A- T- P+	0.179583251834107	0.150043273202382	73	5	0.235335887844527	0.456945042572446
Caedibacter	Treatment	A- T- P+	0.271230530796133	0.238129216310332	73	6	0.258529217597922	0.456945042572446
Pectobacteriaceae_Genus	Treatment	A- T- P+	-0.0277777777777792	0.0273944707888244	73	1	0.314029587217186	0.456945042572446
Parvibium	Treatment	A- T- P+	-0.0277777777777804	0.0273944707888244	73	1	0.314029587217166	0.456945042572446
Anaerobacillus	Treatment	A- T- P+	0.0270270270270262	0.0274050457634661	73	1	0.327380878602434	0.456945042572446
Microbacteriaceae_Genus	Treatment	A- T- P+	0.0270270270270268	0.0274050457634661	73	1	0.327380878602423	0.456945042572446
Chryseobacterium	Treatment	A- T- P+	-0.0277777777777759	0.0273944707888244	73	1	0.314029587217242	0.456945042572446
Sediminibacterium	Treatment	A- T- P+	-0.91683647848831	0.628147093654538	73	23	0.148813648749608	0.456945042572446
Dietzia	Treatment	A- T- P+	0.0270270270270237	0.0274050457634661	73	1	0.327380878602478	0.456945042572446
Chlamydiaceae_Genus	Treatment	A- T- P+	-0.027777777777774	0.0273944707888244	73	1	0.314029587217275	0.456945042572446
Acetobacteraceae_Genus	Treatment	A- T- P+	0.0586177706548113	0.0415734757402061	73	2	0.16291133796079	0.456945042572446
Elstera	Treatment	A- T- P+	-0.943976004065644	0.828675233842214	73	28	0.258474126019471	0.456945042572446
Alicyclobacillus	Treatment	A- T- P+	-0.0277777777777804	0.0273944707888244	73	1	0.314029587217166	0.456945042572446
Gemmatimonas	Treatment	A- T- P+	-0.0277777777777706	0.0273944707888244	73	1	0.314029587217334	0.456945042572446
Bacilli_Genus	Treatment	A- T- P+	-0.0277777777777743	0.0273944707888244	73	1	0.31402958721727	0.456945042572446
KD4.96_Genus	Treatment	A- T- P+	-0.0791185168858047	0.0568755279491536	73	2	0.168544659462521	0.456945042572446
Brucella	Treatment	A- T- P+	0.0270270270270225	0.0274050457634661	73	1	0.3273808786025	0.456945042572446
PMMR1	Treatment	A- T- P+	-0.0277777777777786	0.0273944707888244	73	1	0.314029587217196	0.456945042572446
OLB17	Treatment	A- T- P+	-0.0277777777777791	0.0273944707888244	73	1	0.314029587217187	0.456945042572446
Aerococcus	Treatment	A- T- P+	0.0270270270270233	0.0274050457634661	73	1	0.327380878602486	0.456945042572446
Flavihumibacter	Treatment	A- T- P+	0.261168230017728	0.219881770074496	73	10	0.238883697489383	0.456945042572446
Rhizorhabdus	Treatment	A- T- P+	0.0270270270270271	0.0274050457634661	73	1	0.327380878602416	0.456945042572446
Gemmatimonadaceae_Genus	Treatment	A- T- P+	-0.303821962261045	0.301332036951768	73	11	0.316752080311076	0.456945042572446
BIrii41_Genus	Treatment	A- T- P+	-0.443692009825028	0.405230618565107	73	13	0.277255491404276	0.456945042572446
Pontibacter	Treatment	A- T- P+	-0.027777777777774	0.0273944707888244	73	1	0.314029587217276	0.456945042572446
Sphingobium	Treatment	A- T- P+	-0.0649095906426907	0.0451011709557272	73	2	0.154488235934146	0.456945042572446
CL500.3	Treatment	A- T- P+	-0.0277777777777749	0.0273944707888244	73	1	0.31402958721726	0.456945042572446
Aquabacterium	Treatment	A- T- P+	0.719169940018002	0.656715322957704	73	30	0.277173191791415	0.456945042572446
Myxococcaceae_Genus	Treatment	A- T- P+	-0.0277777777777774	0.0273944707888244	73	1	0.314029587217217	0.456945042572446
Barnesiellaceae_Genus	Treatment	A- T- P+	-0.326328404667431	0.272727115962726	73	15	0.235466924813256	0.456945042572446
Aerococcaceae_Genus	Treatment	A- T- P+	-0.0277777777777807	0.0273944707888244	73	1	0.314029587217159	0.456945042572446
Oscillospiraceae_Genus	Treatment	A- T- P+	-0.0277777777777804	0.0273944707888244	73	1	0.314029587217166	0.456945042572446
Hassallia	Treatment	A- T- P+	-0.536168150071561	0.429601838589543	73	13	0.216109992191499	0.456945042572446
Weeksellaceae_Genus	Treatment	A- T- P+	0.027027027027024	0.0274050457634661	73	1	0.327380878602473	0.456945042572446
Fuerstia	Treatment	A- T- P+	0.0270270270270288	0.0274050457634661	73	1	0.327380878602387	0.456945042572446
Blastomonas	Treatment	A- T- P+	0.201747796944562	0.15599595198521	73	5	0.200103341224706	0.456945042572446
Acidovorax	Treatment	A- T- P+	0.521842733161853	0.472935951275	73	24	0.273574569622889	0.456945042572446
Defluviimonas	Treatment	A- T- P+	-0.178776723806664	0.126513892769294	73	4	0.161995553711607	0.456945042572446
Rhodovastum	Treatment	A- T- P+	0.73286987416953	0.631795877276771	73	39	0.249943278964161	0.456945042572446
Massilia	Treatment	A- T- P+	-0.103520628977526	0.0788242829004147	73	2	0.193307396443116	0.456945042572446
Parageobacillus	Treatment	A- T- P+	0.0270270270270233	0.0274050457634661	73	1	0.327380878602486	0.456945042572446
Thermomicrobiales_Genus	Treatment	A- T- P+	-0.0277777777777798	0.0273944707888244	73	1	0.314029587217174	0.456945042572446
Rubripirellula	Treatment	A- T- P+	0.0270270270270296	0.0274050457634661	73	1	0.327380878602373	0.456945042572446
Bryobacter	Treatment	A- T- P+	0.136674855780319	0.113767635793236	73	2	0.233607284867878	0.456945042572446
Propionivibrio	Treatment	A- T- P+	0.0270270270270268	0.0274050457634661	73	1	0.327380878602422	0.456945042572446
Brevitalea	Treatment	A- T- P+	-0.123479714442093	0.0975220493492814	73	2	0.209590039747826	0.456945042572446
Rubritaleaceae_Genus	Treatment	A- T- P+	-0.0277777777777824	0.0273944707888244	73	1	0.314029587217131	0.456945042572446
oc32	Treatment	A- T- P+	0.0270270270270224	0.0274050457634661	73	1	0.3273808786025	0.456945042572446
Campylobacterales_Genus	Treatment	A- T- P+	-0.027777777777785	0.0273944707888244	73	1	0.314029587217086	0.456945042572446
Weissella	Treatment	A- T- P+	0.027027027027035	0.0274050457634661	73	1	0.327380878602276	0.456945042572446
Stenotrophomonas	Treatment	A- T- P+	-0.441349633024273	0.439037505550189	73	9	0.31818241709851	0.456945042572446
