UniqueCount	AmbigCount
0	0
143411	6
5223	0
430023	42
189916	6
199139	12
130213	2
0	0
1087	3
0	0
0	0
6	95
0	0
0	0
0	0
2	2
0	0
0	0
10	30
0	30
99	0
0	12
0	12
0	37
1	39
0	39
0	167
0	185
0	188
0	138
0	189
0	192
0	175
0	131
0	109
0	127
0	135
0	163
0	166
0	113
0	127
0	167
0	170
0	181
0	184
0	105
0	162
0	151
0	86
0	143
0	118
0	172
0	96
0	114
0	122
0	150
0	153
0	92
0	184
0	179
0	100
0	114
0	162
0	157
0	171
0	92
0	146
0	149
4	107
0	123
0	101
0	82
0	110
0	88
0	9
0	11
0	8
3	9
0	0
0	0
0	2
0	4
0	4
0	4
0	14
0	14
0	17
0	17
0	15
0	17
0	17
0	17
0	12
0	12
0	15
0	11
0	45
0	0
1	260
8	162
1	221
11	0
0	0
2	550
1	560
0	288
0	288
0	288
0	288
0	278
0	1
0	0
0	0
2	44
0	44
0	44
0	44
1	14
22	4
0	4
11	0
0	0
0	2
5	2
4	10
0	10
0	4
0	25
0	33
0	1
0	7
0	5
0	5
2	37
0	37
0	2
0	2
6	35
0	35
3052	0
1	32
0	31
713	53
0	31
0	31
7	85
0	85
0	3
0	3
47	1310
0	1531
0	1374
3	1240
0	1085
3	13
0	8
0	8
0	0
0	0
0	9
0	9
97	0
0	0
0	0
0	0
0	0
0	0
0	14
13	66
0	14
0	14
0	14
0	51
0	31
0	34
0	27
0	21
0	43
0	62
0	0
0	0
0	6
0	12
0	8
0	12
0	300
44	309
0	280
0	271
5	0
0	11
0	11
0	7
0	0
0	28
0	28
0	28
0	0
120	18
725	0
0	3
0	3
0	3
0	0
139	0
50	22
0	3
0	8
0	4
0	9
0	4
0	4
0	9
0	9
7	30
0	30
0	270
0	270
0	270
0	270
0	272
0	265
0	265
0	265
0	270
0	256
0	270
0	256
0	258
0	252
0	252
0	252
0	249
0	249
0	254
0	249
0	249
0	249
0	256
0	251
0	6
1	0
0	3
0	4
0	4
0	0
0	0
0	0
0	0
6	9
21	0
1	88
0	33
