UniqueCount	AmbigCount
1	0
85133	9
3208	0
324387	20
160204	7
158165	13
79849	7
0	3
1387	12
0	0
0	0
10	173
0	0
0	0
0	0
7	0
0	0
0	0
0	27
0	27
103	0
2	52
0	52
0	22
0	23
2	19
0	218
0	225
0	259
0	191
0	219
0	253
0	212
0	189
0	180
0	181
0	182
0	216
0	250
0	173
0	180
0	210
0	244
0	216
0	250
0	171
0	241
0	185
0	112
0	182
0	142
0	178
0	133
0	134
0	135
0	169
0	203
0	125
0	194
0	206
0	126
0	133
0	185
0	197
0	203
0	124
0	160
0	194
0	178
0	171
0	162
0	103
0	124
0	115
0	6
0	18
0	2
19	6
0	0
0	0
0	6
0	15
0	15
0	15
0	17
0	17
0	11
0	19
0	16
0	11
0	21
0	19
0	14
0	14
0	8
0	25
0	39
0	2
2	355
4	236
1	301
0	0
1	2
2	1121
9	1149
0	445
0	445
0	447
0	447
0	431
0	1
0	0
0	0
0	47
0	47
0	47
0	45
2	95
33	4
0	3
298	0
0	0
0	4
0	4
5	39
4	39
0	37
0	41
0	36
0	0
0	0
3	42
5	42
0	35
0	35
0	3
8	3
11	67
0	65
219	0
4	86
0	86
293	27
4	43
0	43
16	134
0	134
0	1
0	1
0	10
0	14
0	9
0	13
0	8
2	7
0	4
0	4
0	0
0	5
0	3
0	3
152	0
0	5
0	3
0	3
0	3
0	3
0	25
0	30
0	25
0	25
0	25
0	153
0	139
0	137
0	118
0	113
0	129
0	160
0	0
0	0
0	0
2	26
1	24
0	26
0	2
0	2
0	2
0	2
0	1
0	8
0	8
0	8
2	0
0	2
0	2
0	2
0	0
159	13
1090	0
0	12
0	12
0	12
0	5
16	7
8	8
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
1	45
0	45
0	291
0	293
0	293
0	293
0	296
0	286
0	286
1	288
0	273
0	271
0	281
0	269
0	274
0	256
0	256
0	254
0	217
0	222
0	259
0	217
0	215
0	220
1	245
0	220
0	0
7	0
0	3
0	13
0	13
0	4
0	1
0	1
0	1
0	1
38	0
2	58
0	21
0	58
0	58
0	0
0	0
1	0
0	101
2	82
1	44
20	0
0	0
0	0
0	0
21	0
0	35
0	30
22	29
4	56
0	56
1348	0
0	52
5	52
0	52
0	75
0	75
1	75
0	75
20	97
0	1
56	0
12	209
0	209
85	267
0	267
0	91
0	96
0	98
0	96
0	0
0	0
0	0
0	0
0	11
0	11
0	9
0	9
0	11
0	11
0	11
0	11
0	11
2	8
0	9
0	9
0	9
0	9
0	0
0	49
0	49
0	86
0	86
0	86
11	170
0	170
0	79
0	0
1	0
0	1
0	0
0	108
0	111
0	103
0	109
5	365
0	365
5	24
0	0
0	59
0	33
0	59
0	52
0	110
0	113
0	11
0	11
2235	141
27	8
0	0
0	0
0	99
0	99
0	108
0	111
0	99
0	94
0	101
0	12
0	0
0	0
0	14
0	14
0	0
0	0
0	0
0	0
0	0
0	0
706	146
0	11
0	11
2	34
0	34
0	34
1	5
0	9
0	9
0	9
0	9
0	498
0	498
0	6
0	6
0	5
0	4
0	5
0	458
0	458
0	131
27	35
0	35
0	2
0	2
0	2
0	2
9	14
0	14
6	18
2	79
1	79
0	1
3	4
0	0
0	23
0	0
2	0
8	45
68	1091
0	2
0	0
0	12
0	12
0	11
0	0
0	0
0	0
2	0
13	0
82	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
2	6
1	6
3	108
0	108
17	1517
63	1516
0	1494
1	1
0	17
2	17
0	0
0	7
0	7
0	65
0	65
0	1
0	0
0	0
0	1
0	0
0	0
0	503
0	674
3	671
0	469
0	640
