gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
42sp43	50.905531287075185	2.5096796097009717	2.860021385924694	0.877503791423416	0.38021306041051667	0.964984581116717
a1cf	11037.242562329417	-0.181919765231447	0.3111097596525024	-0.5847446426452335	0.5587194315337043	0.9888487827982958
a2m2a	396.15509696560036	-0.2144430927962243	0.44721572386718866	-0.4795070507402559	0.6315779534841404	0.9947702657342572
a2m2b	682.7470377694865	-2.1786575118926588	1.4228019687768765	-1.5312443753262162	0.12570900731190274	0.8628946610862791
a2m2c	637.5604709957114	-1.8017072822602926	1.31761757276554	-1.3673977332274794	0.17150067246503806	0.8976892982862509
a2m2d	4878.544515688093	0.6359959985903727	1.4669847844915922	0.4335396013059451	0.6646228027591037	0.9974470683750506
a2m2e	1632.9553326799307	-2.3036427755539517	1.3652843627358728	-1.6872988795811859	0.0915458963395559	0.8298790699878632
a2m2f	956.4395521952239	0.3442196651290751	1.501522763253546	0.22924705076279314	0.8186769049295007	0.9996169127544672
a2m2h	3424.4590304856956	1.1117363180604796	1.4269666988258005	0.7790905835260818	0.4359263566806338	0.9742887135767688
a2m3a	58.93307434917669	2.6068298180745715	2.802130050494308	0.9303029378007333	0.3522142571786415	0.9583666861040305
a2m3b	79.31094634301962	2.7700370267446455	2.3356213685353917	1.1859957543039883	NA	NA
a2m3d	30.55664107738387	2.4850021667275417	2.232326428022711	1.1131894222695016	0.2656270846424184	0.9434856527276392
a2m3f	84.59068694222583	3.6809284813338636	2.6734046733609467	1.3768691728612412	0.1685526996389721	0.8947984721953365
a2m3g	114.91084324530877	3.1943860263632318	2.1502394995264784	1.4855954543978442	0.1373861581173745	0.8709529752588525
a2m3h	228.11189470342438	2.3135795313520013	2.968282760330347	0.7794336719775705	0.43572429516102834	0.9742887135767688
aaas	231.08782331787188	0.14284019475751863	0.23460283047773653	0.6088596393600373	0.5426174785710507	0.988553607342635
aacs	3103.7479296422084	-2.2656511925635376	0.6303757039797542	-3.5941283559309003	3.254793627960504e-4	0.10635942288702047
aadac	81.3986481708314	0.25491038870141297	0.3568796628281681	0.7142754694434585	0.47505685775437234	0.9779661472078368
aadacl4	35.53559387256854	-0.09423011626673787	0.9619905057760312	-0.09795327053744993	0.9219693995583912	1
aadat	299.09977051575794	-8.155758041507195e-4	0.2802663283224959	-0.002910002814224103	0.9976781569595776	1
aagab	310.2632268271566	0.090714267770943	0.16919229102401656	0.5361607625377345	0.5918474487579234	0.9925173256272489
aak1a	136.99836275483062	0.3316669005837982	0.3410525048362264	0.9724804711317538	0.3308115756352245	0.9575302240510165
aak1b	146.00830374656854	-0.10694750589869534	0.2312590176699135	-0.4624576674944904	0.6437531530568298	0.9969562673168922
aamdc	381.13818552895316	-0.04401648100863562	0.29058225444155644	-0.1514768377484953	0.8795995807965461	0.9996169127544672
aamp	1126.3248322815864	0.007290541697987164	0.2069577682052079	0.03522719519645315	0.971898577054068	1
aar2	264.6725329669018	0.06415905472315077	0.22919525914250552	0.2799318579415246	0.7795297848318913	0.9996169127544672
aars1	3107.974703168837	-0.5431086781804066	0.2337049349364767	-2.3239076159347207	0.020130445996247377	0.6014883769589909
aars2	122.93931788441982	-0.10211711711794176	0.24019023459697283	-0.4251509945410111	0.6707266057073802	0.9974470683750506
aarsd1	226.73199795025334	0.03368755753503262	0.2859365864002182	0.11781478529606912	0.9062144141679532	1
aasdh	19.896137682634922	-0.45000444262930817	0.5461353794616447	-0.8239796569724195	0.40995111699474596	0.9725593804158446
aasdhppt	68.48466180847652	-0.5891618714684401	0.2799794003546911	-2.104304354970623	0.035351906422521145	0.6927551536556575
aass	255.9890191228328	-0.7980406112751908	0.4533397844807225	-1.7603586506075248	0.07834701557771426	0.795930586722724
aatf	280.49630777990404	0.16901531579803122	0.3152561053925037	0.5361206742930541	0.5918751525237274	0.9925173256272489
aatka	380.1177446277375	0.03928973778550325	0.3721169559129841	0.10558437921514861	0.9159121190459638	1
aatkb	50.49867706721373	0.11485340658352702	0.47503937541323116	0.24177660322076963	0.8089532690592671	0.9996169127544672
abat	13941.002930007777	0.11240770758568619	0.23511109552329754	0.4781046480834739	0.6325757239857285	0.9947702657342572
abca12	175.06183340817861	0.9999026846434032	0.9479444755580415	1.054811447743049	0.29151156790981	0.9500388705302818
abca1a	1330.7917589693795	-0.34849355072129085	0.5359343137882704	-0.6502542228691274	0.515528021260657	0.9840394415530129
abca1b	1482.8640090816987	0.40136232766993857	0.5343972106909806	0.7510561800106953	0.45261884607555875	0.9742887135767688
abca2	969.4415400068588	0.2224285006771415	0.2979778611925687	0.7464598201589101	0.4553896947194312	0.9742887135767688
abca3b	1259.8718385340571	-0.15992906868108864	0.24624450796032532	-0.6494726319210183	0.5160329306140581	0.9840394415530129
abca5	528.190859986573	-0.31223743784410724	0.23760181232278854	-1.3141206070428628	0.18880562042458493	0.9051154989280046
abca7	80.65564577365133	-0.856990220229012	0.3462014328771576	-2.475409223777237	0.013308358852614674	0.5259866632552469
abcb10	348.3565620638323	0.07730112852579872	0.29170407242255364	0.26499845505695463	0.7910106519697101	0.9996169127544672
abcb11a	2680.531752691202	0.0046451300180690965	0.7580979241199973	0.006127348288759897	0.9951111139934686	1
abcb11b	725.4427221065592	-2.877178205065711	1.423951579876491	-2.0205590174037154	0.043325434980952954	0.7120118798988782
abcb4	18558.28632700398	0.14900914145446875	0.3111249858124618	0.47893659541791883	0.6319837357448703	0.9947702657342572
abcb5	7.82850675543906	0.2536115933870603	1.734085394432725	0.14625092524351996	NA	NA
